產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
NBA 2K13,Take-Two Asia Pte Ltd,PC單機,護,未涉及任何情節,2012-10-05
NBA 2K13,Take-Two Asia Pte Ltd,PSP,護,未涉及任何情節,2012-10-05
NBA 2K13,Take-Two Asia Pte Ltd,PS3,護,未涉及任何情節,2012-10-05
NBA 2K13,Take-Two Asia Pte Ltd,Xbox360,護,未涉及任何情節,2012-10-05
瑪利歐賽車7,NINTENDO (HONG KONG) LIMITED,N3DS,護,暴力,2012-09-28
薩爾達傳說 時之笛 3D,NINTENDO (HONG KONG) LIMITED,N3DS,護,暴力,2012-10-27
开心百家乐,AE Mobile,手機遊戲,護,棋牌益智,2014-04-17
洛克人 9,"Capcom Asia Co., Ltd.",其他,護,暴力,2008-10-01
時間上的差距：隱藏對象謎,Absolutist Ltd,PC單機,護,未涉及任何情節,2014-04-30
NBA2K ONLINE,遊戲新幹線,PC線上,護,未涉及任何情節,2012-10-11
地城守護者,遊戲新幹線,手機遊戲,護,暴力,2013-10-02
星城Online,宏鑫多媒體股份有限公司,PC線上,輔12,棋牌益智,2007-12-08
星城Online,宏鑫多媒體股份有限公司,WEB,輔12,棋牌益智,2010-09-14
星城Online,宏鑫多媒體股份有限公司,手機遊戲,輔12,棋牌益智,2011-07-11
軒轅神魔傳,大宇資訊股份有限公司,手機遊戲,輔12,"暴力,棋牌益智",2013-08-07
西遊釋厄傳,鈊象電子股份有限公司,PC線上,輔12,虛擬戀愛或結婚,2012-10-25
希望戀曲,普雷威股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",2009-12-16
新希望,普雷威股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",2007-06-13
樓蘭2,英特衛多媒體(股)公司,PC單機,輔12,虛擬戀愛或結婚,2012-08-13
伊蘇七,英特衛多媒體(股)公司,PC單機,輔12,未涉及任何情節,2012-07-26
熾爓帝國：毀滅之環,台灣微軟,Xbox360,輔12,暴力,2007-12-13
朕是老大,遊戲新幹線,PC線上,輔15,"暴力,恐怖,虛擬戀愛或結婚",2014-04-17
宅神爺麻將,彩得線上娛樂股份有限公司,WEB,輔15,棋牌益智,2010-12-23
真神,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,2014-04-17
三國群英傳-黃天再起,遊戲新幹線,PC線上,輔15,"暴力,菸酒,虛擬戀愛或結婚",2014-09-22
夢龍物語,遊戲新幹線,PC線上,輔15,"暴力,菸酒,虛擬戀愛或結婚",2012-05-01
風色幻想,遊戲新幹線,PC線上,輔15,"性,暴力,虛擬戀愛或結婚",2012-09-17
天之痕,遊戲新幹線,PC線上,輔15,"暴力,虛擬戀愛或結婚",2010-08-18
仙劍,遊戲新幹線,PC線上,輔15,"暴力,虛擬戀愛或結婚",2010-09-01
萬軍壓境2,英特衛多媒體(股)公司,PC單機,輔15,暴力,2012-08-13
世紀帝國 2 黃金版,台灣微軟,PC單機,輔15,未涉及任何情節,2001-09-28
XCOM :Enemy Unknown (XCOM:未知敵人),Take-Two Asia Pte Ltd,PC單機,限,"暴力,不當言語",2012-10-12
XCOM :Enemy Unknown (XCOM:未知敵人),Take-Two Asia Pte Ltd,PS3,限,"暴力,不當言語",2012-10-12
XCOM :Enemy Unknown (XCOM:未知敵人),Take-Two Asia Pte Ltd,Xbox360,限,"暴力,不當言語",2012-10-12
BIOHAZARD REVELATIONS,NINTENDO (HONG KONG) LIMITED,N3DS,限,"暴力,恐怖",2012-09-28
死亡復甦 2：威斯特事件,"Capcom Asia Co., Ltd.",其他,限,"性,暴力,恐怖,不當言語",2010-10-29
機戰傭兵 4,台灣微軟,Xbox360,限,暴力,2007-03-22
邊緣戰士,台灣微軟,Xbox360,限,"暴力,不當言語",2011-05-10
性感女劍士 vorteX 忌血繼承者,台灣微軟,Xbox,限,"性,暴力,恐怖",2006-12-14
除暴戰警,台灣微軟,Xbox360,限,"暴力,不當言語",2007-02-22
神界2 龍騎士,台灣微軟,Xbox360,限,"暴力,不當言語",2011-04-12
神鬼寓言：失落之章,台灣微軟,PC單機,限,"性,不當言語,反社會性",2005-09-29
異塵餘生 3,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",2008-10-31
異塵餘生 新維加斯,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",2010-10-19
異塵餘生 新維加斯,台灣微軟,PC單機,限,"暴力,恐怖,不當言語",2010-11-02
太空戰士 11,台灣微軟,Xbox360,限,"菸酒,反社會性",2007-11-22
戰爭機器,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",2006-11-12
戰爭機器,台灣微軟,PC單機,限,"暴力,恐怖,不當言語",2007-06-11
戰爭機器 2,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",2008-11-07
質量效應,台灣微軟,Xbox360,限,"性,暴力,不當言語",2007-11-20
尼爾,台灣微軟,Xbox360,限,"暴力,不當言語,反社會性",2010-04-22
忍者狂刀,台灣微軟,Xbox360,限,暴力,2009-02-12
2001中國象棋個人賽,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2002-06-15
中國陸軍棋,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2000-03-31
兒童象棋,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,1999-04-15
初段手談,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2005-12-05
俞斌考題,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2006-10-05
俞斌講棋,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2006-10-05
烏鷺三國英雄,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2000-12-15
弈友圍棋教室,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2004-04-30
圍棋爭霸,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2005-08-01
圍棋習遊記,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2003-12-31
圍棋習遊記-初學篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2005-05-01
象棋兵法-反攻馬篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,1998-11-30
象棋兵法-列炮篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,1999-07-31
象棋兵法-屏風馬篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2000-02-10
象棋兵法-飛相局,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2006-07-01
象棋兵法-單提馬篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,1998-11-30
象棋兵法-順炮篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,1999-07-31
象棋武林帖,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,1998-02-01
象棋習遊記,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2003-12-31
熱血圍棋教室,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2006-07-01
圍棋封神榜,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2008-11-28
 大富翁-升官之途,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2000-03-31
圍棋習遊記 2,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2008-04-30
象棋水滸戰 2,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2000-02-20
象棋兵法-仙人指路篇,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2003-04-18
棋侶象棋追擊戰,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2007-03-31
三國連環炮,極真科技股份有限公司,PC單機,普,未涉及任何情節,2004-06-15
航空大亨2,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,2012-01-19
英雄傳說：空之軌跡 3RD,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,2011-12-22
摩爾莊園,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,2008-12-24
賽爾號,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,2010-01-15
功夫派,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,2011-06-10
賽爾號2,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,2012-03-16
魔鬪學園 101,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,2012-04-20
大航海世紀 2070,英特衛多媒體(股)公司,PC單機,護,暴力,2011-12-06
古劍奇譚,英特衛多媒體(股)公司,PC單機,護,"暴力,虛擬戀愛或結婚",2012-01-31
美食大戰老鼠,台灣淘米科技股份有限公司,WEB,護,未涉及任何情節,2012-08-10
太平天國-天下一統,極真科技股份有限公司,PC單機,護,未涉及任何情節,1999-10-25
雙響砲,極真科技股份有限公司,PC單機,護,未涉及任何情節,2007-08-22
政治麻將-凱達格蘭夜市,極真科技股份有限公司,PC單機,護,未涉及任何情節,2006-03-20
彈彈堂,台灣淘米科技股份有限公司,WEB,輔12,虛擬戀愛或結婚,2010-10-29
小花仙,台灣淘米科技股份有限公司,WEB,輔12,虛擬戀愛或結婚,2010-12-24
絕城逆戰,英特衛多媒體(股)公司,PC單機,輔12,暴力,2012-06-30
狩魔師2,英特衛多媒體(股)公司,PC單機,輔12,暴力,2012-06-05
西遊釋厄傳-戰天鬥地包,鈊象電子股份有限公司,PC線上,輔12,虛擬戀愛或結婚,2012-10-23
湯姆克蘭西 火線獵殺：未來戰士,英特衛多媒體(股)公司,PC單機,輔15,"暴力,不當言語",2012-07-11
刺客教條：啟示錄,英特衛多媒體(股)公司,PC單機,輔15,"暴力,菸酒,不當言語",2011-12-22
異世界2,英特衛多媒體(股)公司,PC單機,輔15,"暴力,菸酒,不當言語",2012-05-19
狙擊之神2,英特衛多媒體(股)公司,PC單機,輔15,暴力,2012-06-05
鐵血傭兵：重返戰場,英特衛多媒體(股)公司,PC單機,輔15,暴力,2012-05-19
總統萬歲4,英特衛多媒體(股)公司,PC單機,輔15,"菸酒,反社會性",2012-03-24
魔法門之英雄無敵六,英特衛多媒體(股)公司,PC單機,輔15,暴力,2011-10-22
聖殿騎士,英特衛多媒體(股)公司,PC單機,輔15,暴力,2011-12-06
屍驚瘋,英特衛多媒體(股)公司,PC單機,限,"暴力,恐怖,不當言語",2012-04-20
AM 2:00 貓與月夜的鞦韆架,未來數位有限公司,PC單機,限,"性,虛擬戀愛或結婚",2008-10-01
激戰女郎2,極真科技股份有限公司,PC單機,限,性,2006-12-05
開心店長2,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,2011-05-07
魔女隨堂測驗,英特衛多媒體(股)公司,PC單機,普,虛擬戀愛或結婚,2011-01-10
可愛動物：與熊共舞,台灣微軟,Xbox360,普,未涉及任何情節,2011-10-11
模擬飛行 X,台灣微軟,PC單機,普,未涉及任何情節,2006-10-17
模擬飛行 X: 極速飛行,台灣微軟,PC單機,普,未涉及任何情節,2007-12-13
極限競速 2,台灣微軟,Xbox360,普,未涉及任何情節,2007-05-29
暗棋王,極真科技股份有限公司,PC單機,普,棋牌益智,2005-07-20
百年之戰Web,在線科技,WEB,普,未涉及任何情節,2012-09-20
紅樓夢之玲瓏彩玉,龍愛科技有限公司,PC單機,普,未涉及任何情節,1997-07-01
麻將夢幻國,龍愛科技有限公司,PC單機,普,棋牌益智,1999-01-08
神氣兔寶貝,龍愛科技有限公司,PC單機,普,未涉及任何情節,1999-12-16
勇者泡泡龍3,龍愛科技有限公司,PC單機,普,未涉及任何情節,2000-09-19
卡哇伊大作戰,龍愛科技有限公司,PC單機,普,未涉及任何情節,2001-04-19
三國英豪,龍愛科技有限公司,PC單機,普,未涉及任何情節,2001-10-19
秘寶奇兵,龍愛科技有限公司,PC單機,普,未涉及任何情節,2002-08-09
霹靂酷樂貓,龍愛科技有限公司,PC單機,普,未涉及任何情節,2002-10-04
麻將夢幻國2,龍愛科技有限公司,PC單機,普,棋牌益智,2003-03-19
勇者泡泡龍4,龍愛科技有限公司,PC單機,普,未涉及任何情節,2003-07-17
三國英豪2,龍愛科技有限公司,PC單機,普,未涉及任何情節,2004-09-17
勇者泡泡龍大富翁,龍愛科技有限公司,PC單機,普,未涉及任何情節,2005-08-12
勇者泡泡龍夢工場,龍愛科技有限公司,PC單機,普,未涉及任何情節,2006-08-10
蠟筆小新總動員,龍愛科技有限公司,PC單機,普,未涉及任何情節,2008-07-21
勇者泡泡龍2,龍愛科技有限公司,PC單機,普,未涉及任何情節,1998-06-17
大蕃薯online,鉅崴科技有限公司,PC線上,護,棋牌益智,1998-07-23
錢來也online,鉅崴科技有限公司,WEB,護,棋牌益智,2010-09-23
英雄傳說：零之軌跡,英特衛多媒體(股)公司,PC單機,輔12,暴力,2011-09-10
新極道車魂,英特衛多媒體(股)公司,PC單機,輔12,暴力,2011-10-22
精靈異聞錄,英特衛多媒體(股)公司,PC單機,輔12,暴力,2011-09-26
蒼翼默示錄,英特衛多媒體(股)公司,PC單機,輔12,暴力,2011-03-01
英雄大帝：決戰異世界 世紀合輯,英特衛多媒體(股)公司,PC單機,輔12,暴力,2011-01-21
大航海家IV,英特衛多媒體(股)公司,PC單機,輔12,未涉及任何情節,2011-06-03
凱蜜歐傳奇,台灣微軟,Xbox360,輔12,未涉及任何情節,2005-11-22
熱狗辣妹,極真科技股份有限公司,PC單機,輔12,未涉及任何情節,2006-06-15
刺客教條：兄弟會,英特衛多媒體(股)公司,PC單機,輔15,"暴力,菸酒,不當言語",2011-04-02
俠盜快槍手3,英特衛多媒體(股)公司,PC單機,輔15,暴力,2011-09-26
心戰詭陣,英特衛多媒體(股)公司,PC單機,輔15,暴力,2010-09-18
世紀帝國 2: 帝王世紀,台灣微軟,PC單機,輔15,未涉及任何情節,1999-09-30
世紀帝國 3 黃金版,台灣微軟,PC單機,輔15,未涉及任何情節,2009-09-15
世紀帝國 3,台灣微軟,PC單機,輔15,未涉及任何情節,2005-10-18
世紀帝國 3: 亞洲王朝,台灣微軟,PC單機,輔15,未涉及任何情節,2007-10-23
世紀帝國 3: 群酋爭霸,台灣微軟,PC單機,輔15,未涉及任何情節,2006-10-27
世紀帝國 Online,台灣微軟,PC單機,輔15,未涉及任何情節,2011-08-16
世紀帝國,台灣微軟,PC單機,輔15,未涉及任何情節,1997-10-15
神話世紀黃金版,台灣微軟,PC單機,輔15,未涉及任何情節,2004-09-10
生死格鬥 4,台灣微軟,Xbox360,輔15,性,2005-12-29
生死格鬥：沙灘排球 2,台灣微軟,Xbox360,輔15,性,2006-11-22
美夢俱樂部,台灣微軟,Xbox360,輔15,"菸酒,虛擬戀愛或結婚",2009-08-27
蒼翼末示錄,台灣微軟,Xbox360,輔15,暴力,2009-06-26
最後的遺跡,台灣微軟,Xbox360,輔15,未涉及任何情節,2008-11-27
異界英豪,極真科技股份有限公司,PC單機,輔15,暴力,2007-05-10
喋血雙煞,極真科技股份有限公司,PC單機,輔15,暴力,2004-07-15
名將列傳,傳奇網路遊戲股份有限公司,PC線上,輔15,"暴力,虛擬戀愛或結婚",2012-06-28
最後一戰 2,台灣微軟,Xbox360,限,暴力,2004-11-09
麻將High翻天,極真科技股份有限公司,PC單機,限,"性,棋牌益智",2004-04-20
成人方塊,極真科技股份有限公司,PC單機,限,"性,棋牌益智",2004-11-20
瘋狂樂園大射擊,龍愛科技有限公司,PC單機,普,未涉及任何情節,2002-08-02
將軍娃娃,龍愛科技有限公司,PC單機,普,未涉及任何情節,2002-12-12
勇者泡泡龍4典藏娃娃版,龍愛科技有限公司,PC單機,普,未涉及任何情節,2004-06-18
勇者泡泡龍onlineBBO,龍愛科技有限公司,PC線上,普,未涉及任何情節,2004-12-15
勇者泡泡龍1,龍愛科技有限公司,PC單機,普,未涉及任何情節,1997-01-20
狗子阿利,龍愛科技有限公司,PC單機,普,未涉及任何情節,1998-02-01
美國職棒大聯盟 2K7,台灣微軟,Xbox360,普,未涉及任何情節,2007-04-18
美國職棒大聯盟 2K8,台灣微軟,Xbox360,普,未涉及任何情節,2008-04-10
美國職籃 2K7,台灣微軟,Xbox360,普,未涉及任何情節,2006-11-10
美國職籃 2K8,台灣微軟,Xbox360,普,未涉及任何情節,2007-11-06
世界街頭賽車 3,台灣微軟,Xbox360,普,未涉及任何情節,2005-11-22
世界街頭賽車 4,台灣微軟,Xbox360,普,未涉及任何情節,2007-10-04
風神計劃,台灣微軟,Xbox360,普,未涉及任何情節,2006-09-28
實感賽車 6,台灣微軟,Xbox360,普,未涉及任何情節,2005-12-10
王國的興起：政權保衛戰,台灣微軟,PC單機,普,未涉及任何情節,2004-07-13
開心店長,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,2010-08-21
寵物農場,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,2010-07-12
塗鴉小英雄,英特衛多媒體(股)公司,PC單機,普,未涉及任何情節,2010-06-21
實況桌球,台灣微軟,Xbox360,普,未涉及任何情節,2006-08-24
越獄風雲：陰謀,台灣微軟,Xbox360,護,"暴力,反社會性",2010-03-30
新百戰天蟲,英特衛多媒體(股)公司,PC單機,護,暴力,2010-11-25
新天魔界：渾沌慾望,英特衛多媒體(股)公司,PC單機,護,暴力,2010-10-23
真‧雙星物語2,英特衛多媒體(股)公司,PC單機,護,暴力,2010-08-09
獵殺潛航5,英特衛多媒體(股)公司,PC單機,護,未涉及任何情節,2010-04-07
碰碰企鵝 Bumping Penguin,宇峻奧汀科技股份有限公司,手機遊戲,護,暴力,2012-10-26
首都高賽車 X,台灣微軟,Xbox360,輔12,未涉及任何情節,2006-07-27
劍狐傳奇,傳奇網路遊戲股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",2010-01-28
曙光 2,傳奇網路遊戲股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",2006-12-06
湯姆克蘭西 鷹戰2,英特衛多媒體(股)公司,PC單機,輔12,暴力,2010-11-25
工人物語7,英特衛多媒體(股)公司,PC單機,輔12,未涉及任何情節,2010-04-26
波斯王子：遺忘之砂,英特衛多媒體(股)公司,PC單機,輔12,"暴力,不當言語",2010-06-21
闇龍騎士團,英特衛多媒體(股)公司,PC單機,輔12,暴力,2010-08-21
英雄大帝：女王之刃,英特衛多媒體(股)公司,PC單機,輔12,暴力,2010-03-12
元素騎士 ONLINE,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,2012-05-08
極速快感：新全民公敵,Electronic Arts Asia Pacific Pte Ltd,Xbox360,輔12,暴力,2012-11-06
銀河遊俠 4,台灣微軟,Xbox360,輔12,未涉及任何情節,2009-02-20
音樂派對,台灣微軟,Xbox360,輔15,未涉及任何情節,2009-01-15
晴空物語,傳奇網路遊戲股份有限公司,PC線上,輔15,"暴力,虛擬戀愛或結婚",2011-07-07
聖境傳說,傳奇網路遊戲股份有限公司,PC線上,輔15,"暴力,虛擬戀愛或結婚",2010-12-01
