國際普通名稱,普通名稱,作物類別,容許量ppm,備註
"Isoprothiolane","亞賜圃","山楂","0.1","殺菌劑"
"Isoprothiolane","亞賜圃","米類","2","殺菌劑"
"Isoprothiolane","亞賜圃","杏","0.1","殺菌劑"
"Isoprothiolane","亞賜圃","枇杷","0.1","殺菌劑"
"Isoprothiolane","亞賜圃","油桃","0.1","殺菌劑"
"Isoprothiolane","亞賜圃","楊桃","0.1","殺菌劑"
"Isoprothiolane","亞賜圃","榅桲","0.1","殺菌劑"
"Isoprothiolane","亞賜圃","蘋果","0.1","殺菌劑"
"Isoprothiolane","亞賜圃","櫻桃","0.1","殺菌劑"
"Isoprothiolane","亞賜圃","其他(蔬果類)*","0.01*","殺菌劑"
"Isoprothiolane","亞賜圃","其他(穀類)*","0.02*","殺菌劑"
"Isoprothiolane","亞賜圃","其他(茶類)*","0.05*","殺菌劑"
"Isopyrazam","亞派占","大麥","0.07","殺菌劑"
"Isopyrazam","亞派占","小麥","0.03","殺菌劑"
"Isopyrazam","亞派占","瓜果類","0.2","殺菌劑"
"Isopyrazam","亞派占","瓜菜類","0.2","殺菌劑"
"Isopyrazam","亞派占","香蕉","0.06","殺菌劑"
"Isopyrazam","亞派占","黑麥","0.03","殺菌劑"
"Isotianil","亞汰尼","米","0.3","殺菌劑"
"Isouron","愛速隆","大漿果類","0.5","殺草劑"
"Isouron","愛速隆","小漿果類","0.5","殺草劑"
"Isouron","愛速隆","甘蔗類","0.5","殺草劑"
"Isoxaflutole","","大豆","0.05","除草劑"
"Isoxathion","加福松","小葉菜類","0.5","殺蟲劑"
"Isoxathion","加福松","包葉菜類","0.5","殺蟲劑"
"Isoxathion","加福松","瓜菜類","0.1","殺蟲劑"
"Isoxathion","加福松","米","0.2","殺蟲劑"
"Kresoxim-methyl","克收欣","紅蔥頭","0.3","殺菌劑"
"Kresoxim-methyl","克收欣","胡瓜","0.05","殺菌劑"
"Kresoxim-methyl","克收欣","胡蘿蔔","0.3","殺菌劑"
"Kresoxim-methyl","克收欣","苦瓜","0.5","殺菌劑"
"Kresoxim-methyl","克收欣","茄子","1","殺菌劑"
"Kresoxim-methyl","克收欣","香瓜茄","1","殺菌劑"
"Kresoxim-methyl","克收欣","夏南瓜","0.5","殺菌劑"
"Kresoxim-methyl","克收欣","核果類","1","殺菌劑"
"Kresoxim-methyl","克收欣","草莓","3","殺菌劑"
"Kresoxim-methyl","克收欣","茶","10","殺菌劑"
"Kresoxim-methyl","克收欣","隼人瓜","0.5","殺菌劑"
"Kresoxim-methyl","克收欣","馬鈴薯","0.3","殺菌劑"
"Kresoxim-methyl","克收欣","梨果類","1","殺菌劑"
"Kresoxim-methyl","克收欣","甜椒","1","殺菌劑"
"Kresoxim-methyl","克收欣","野茄","1","殺菌劑"
"Kresoxim-methyl","克收欣","番石榴","2","殺菌劑"
"Kresoxim-methyl","克收欣","番茄","1","殺菌劑"
"Kresoxim-methyl","克收欣","絲瓜","0.5","殺菌劑"
"Kresoxim-methyl","克收欣","越瓜","0.5","殺菌劑"
"Kresoxim-methyl","克收欣","黃金果","1","殺菌劑"
"Kresoxim-methyl","克收欣","黑麥","0.05","殺菌劑"
"Kresoxim-methyl","克收欣","葡萄(乾)","2","殺菌劑"
"Kresoxim-methyl","克收欣","葡萄柚","0.5","殺菌劑"
"Kresoxim-methyl","克收欣","蒜頭","0.3","殺菌劑"
"Kresoxim-methyl","克收欣","辣椒","1","殺菌劑"
"Kresoxim-methyl","克收欣","酸漿","1","殺菌劑"
"Malathion","馬拉松","小麥麵粉","0.2","殺蟲劑"
"Malathion","馬拉松","小葉菜類","2","殺蟲劑"
"Malathion","馬拉松","牛蒡","0.5","殺蟲劑"
"Malathion","馬拉松","包葉菜類","2","殺蟲劑"
"Malathion","馬拉松","玉米","2","殺蟲劑"
"Malathion","馬拉松","瓜菜類","1","殺蟲劑"
"Malathion","馬拉松","甘蔗類","0.5","殺蟲劑"
"Malathion","馬拉松","百合花","1","殺蟲劑"
"Malathion","馬拉松","米類","0.1","殺蟲劑"
"Malathion","馬拉松","豆菜類","2","殺蟲劑"
"Malathion","馬拉松","其他大漿果類(番荔枝、黃金果及榴槤蜜除外)","1","殺蟲劑"
"Malathion","馬拉松","其他果菜類(金針除外)","1","殺蟲劑"
"Malathion","馬拉松","玫瑰","1","殺蟲劑"
"Malathion","馬拉松","金針","0.5","殺蟲劑"
"Malathion","馬拉松","柿","0.5","殺蟲劑"
"Malathion","馬拉松","柑桔類","2","殺蟲劑"
"Malathion","馬拉松","洋甘菊","0.5","殺蟲劑"
"Malathion","馬拉松","洋香瓜","0.02","殺蟲劑"
"Malathion","馬拉松","洋蔥","1","殺蟲劑"
"Malathion","馬拉松","香瓜","0.02","殺蟲劑"
"Malathion","馬拉松","香辛植物(果實)","1","殺蟲劑"
"Malathion","馬拉松","香辛植物(根莖)","0.5","殺蟲劑"
"Malathion","馬拉松","香辛植物(種子)","2","殺蟲劑"
"Malathion","馬拉松","紅蔥頭","0.5","殺蟲劑"
"Malathion","馬拉松","草莓","1","殺蟲劑"
"Malathion","馬拉松","高粱","2","殺蟲劑"
"Malathion","馬拉松","乾豆類","0.5","殺蟲劑"
"Malathion","馬拉松","番茄汁","0.01","殺蟲劑"
"Mandipropamid","曼普胺","茄子","1","殺菌劑"
"Mandipropamid","曼普胺","夏南瓜","0.2","殺菌劑"
"Mandipropamid","曼普胺","馬鈴薯","0.01","殺菌劑"
"Mandipropamid","曼普胺","啤酒花","50","殺菌劑"
"Mandipropamid","曼普胺","甜椒","1","殺菌劑"
"Mandipropamid","曼普胺","番茄","2","殺菌劑"
"Mandipropamid","曼普胺","結球萵苣","5","殺菌劑"
"Mandipropamid","曼普胺","葡萄","1","殺菌劑"
"Mandipropamid","曼普胺","葡萄(乾)","5","殺菌劑"
"Mandipropamid","曼普胺","辣椒","1","殺菌劑"
"MALS","滅紋","小漿果類","0.5","殺菌劑"
"MALS","滅紋","瓜果類","0.5","殺菌劑"
"MALS","滅紋","米類","0.5","殺菌劑"
"MALS","滅紋","雜糧類","0.5","殺菌劑"
"MCPA","","大麥","0.2","殺草劑"
"MCPA","","小麥","0.2","殺草劑"
"MCPA","","玉米","0.01","殺草劑"
"MCPA","","亞麻籽","0.01","殺草劑"
"MCPA","","黑麥","0.2","殺草劑"
"MCPA","","豌豆(乾)","0.01","殺草劑"
"MCPA","","燕麥","0.2","殺草劑"
"MCPB","加撲草","米類","0.1","殺草劑"
"MCPB","加撲草","梨果類","0.2","殺草劑"
"Mecarbam","滅加松","大漿果類","0.1","殺蟲劑"
"Mecarbam","滅加松","核果類","0.1","殺蟲劑"
"Mecarbam","滅加松","乾豆類","0.1","殺蟲劑"
"Mefenacet","滅芬草","米類","0.1","殺草劑"
"Mefenacet","滅芬草","其他(蔬果類)*","0.01*","殺草劑"
"Mefenacet","滅芬草","其他(穀類)*","0.02*","殺草劑"
"Metaflumizone","美氟綜","甜椒","0.6","殺蟲劑"
"Metaflumizone","美氟綜","番茄","0.6","殺蟲劑"
"Metaflumizone","美氟綜","結球萵苣","7","殺蟲劑"
"Metaflumizone","美氟綜","辣椒","0.6","殺蟲劑"
"Metaflumizone","美氟綜","辣椒(乾)","6","殺蟲劑"
"Metaflumizone","美氟綜","其他(蔬果類)*","0.01*","殺蟲劑"
"Metaflumizone","美氟綜","其他(穀類)*","0.02*","殺蟲劑"
"Metaflumizone","美氟綜","其他(茶類)*","0.05*","殺蟲劑"
"Metalaxyl","滅達樂","其他小葉菜類(不結球萵苣、半結球萵苣、芹菜、青蔥及菠菜除外)","2","殺菌劑"
"Metalaxyl","滅達樂","其他小漿果類(草莓、葡萄、蔓越莓及藍莓除外)","1","殺菌劑"
"Metalaxyl","滅達樂","不結球萵苣","5","殺菌劑"
"Metalaxyl","滅達樂","毛豆","2","殺菌劑"
"Metalaxyl","滅達樂","大豆","1","殺菌劑"
"Metalaxyl","滅達樂","包葉菜類","2","殺菌劑"
"Metalaxyl","滅達樂","半結球萵苣","5","殺菌劑"
"Metalaxyl","滅達樂","可可豆","0.2","殺菌劑"
"Metalaxyl","滅達樂","瓜果類","0.2","殺菌劑"
"Metalaxyl","滅達樂","瓜菜類","1","殺菌劑"
"Metalaxyl","滅達樂","米類","1","殺菌劑"
"Metalaxyl","滅達樂","西瓜","0.2","殺菌劑"
"Metalaxyl","滅達樂","其他果菜類(甜椒除外)","0.5","殺菌劑"
"Metalaxyl","滅達樂","落花生","0.1","殺菌劑"
"Metalaxyl","滅達樂","芹菜","4","殺菌劑"
"Metalaxyl","滅達樂","青蔥","5","殺菌劑"
"Metalaxyl","滅達樂","柑桔類","0.5","殺菌劑"
"Metalaxyl","滅達樂","洋香瓜","0.2","殺菌劑"
"Metalaxyl","滅達樂","洋蔥","2","殺菌劑"
"Metalaxyl","滅達樂","蕗蕎","5","殺菌劑"
"Metalaxyl","滅達樂","澳洲胡桃","1","殺菌劑"
"Metalaxyl","滅達樂","藍莓","2","殺菌劑"
"Metalaxyl","滅達樂","雜糧類","0.1","殺菌劑"
"Metalaxyl","滅達樂","蘋果","0.2","殺菌劑"
"Metalaxyl","滅達樂","蘿蔔","0.5","殺菌劑"
"Metazachlor","滅草胺","包葉菜類","0.1","殺草劑"
"Metazachlor","滅草胺","雜糧類","0.1","殺草劑"
"Metconazole","滅特座","小麥","0.2","殺菌劑"
"Metconazole","滅特座","李","0.2","殺菌劑"
"Metconazole","滅特座","杏仁","0.04","殺菌劑"
"Metconazole","滅特座","芒果","0.5","殺菌劑"
"Metconazole","滅特座","油桃","0.2","殺菌劑"
"Metconazole","滅特座","油菜籽","0.04","殺菌劑"
"Metconazole","滅特座","美洲胡桃","0.04","殺菌劑"
"Metconazole","滅特座","香蕉","0.1","殺菌劑"
"Metconazole","滅特座","桃","0.2","殺菌劑"
"Metconazole","滅特座","馬鈴薯","0.04","殺菌劑"
"Metconazole","滅特座","梨","0.2","殺菌劑"
"Metconazole","滅特座","甜菜根","0.05","殺菌劑"
"Metconazole","滅特座","大豆","0.05","殺菌劑"
"Metconazole","滅特座","菾菜","2","殺菌劑"
"Metconazole","滅特座","落花生","0.1","殺菌劑"
"Metconazole","滅特座","藍莓","0.4","殺菌劑"
"Metconazole","滅特座","蘋果","0.2","殺菌劑"
"Metconazole","滅特座","櫻桃","0.2","殺菌劑"
"Metconazole","滅特座","其他(蔬果類)*","0.01*","殺菌劑"
"Metconazole","滅特座","其他(穀類)*","0.02*","殺菌劑"
"Methiocarb","滅賜克","花椰菜","0.1","殺蟲劑"
"Methiocarb","滅賜克","青蔥","0.5","殺蟲劑"
"Methiocarb","滅賜克","枸杞","1","殺蟲劑"
"Methiocarb","滅賜克","洋蔥","0.5","殺蟲劑"
"Methiocarb","滅賜克","秋葵","1","殺蟲劑"
"Methiocarb","滅賜克","茄子","1","殺蟲劑"
"Methiocarb","滅賜克","茉莉花","5","殺蟲劑"
"Methiocarb","滅賜克","韭菜","0.5","殺蟲劑"
"Methiocarb","滅賜克","韭菜花","0.5","殺蟲劑"
"Methiocarb","滅賜克","韭黃","0.5","殺蟲劑"
"Methiocarb","滅賜克","香辛植物(根莖)","0.1","殺蟲劑"
"Methiocarb","滅賜克","紅蔥頭","0.5","殺蟲劑"
"Methiocarb","滅賜克","珠蔥","0.5","殺蟲劑"
"Methiocarb","滅賜克","馬鈴薯","0.05","殺蟲劑"
"Methiocarb","滅賜克","甜椒","1","殺蟲劑"
"Methiocarb","滅賜克","甜菜根","0.05","殺蟲劑"
"Methiocarb","滅賜克","朝鮮薊","0.05","殺蟲劑"
"Methiocarb","滅賜克","番茄","1","殺蟲劑"
"Methiocarb","滅賜克","結球萵苣","0.05","殺蟲劑"
"Methiocarb","滅賜克","葵花籽","0.05","殺蟲劑"
"Methiocarb","滅賜克","榛果","0.05","殺蟲劑"
"Methiocarb","滅賜克","蒜","0.5","殺蟲劑"
"Methiocarb","滅賜克","蒜頭","0.5","殺蟲劑"
"Methiocarb","滅賜克","辣椒","1","殺蟲劑"
"Methiocarb","滅賜克","豌豆(鮮)","0.1","殺蟲劑"
"Methiocarb","滅賜克","豌豆(乾)","0.1","殺蟲劑"
"Methiocarb","滅賜克","蕎頭","0.5","殺蟲劑"
"Methiocarb","滅賜克","蕗蕎","0.5","殺蟲劑"
"Methoxyfenozide","滅芬諾","玉米","0.02","殺蟲劑"
"Methoxyfenozide","滅芬諾","瓜果類(西瓜除外)","0.3","殺蟲劑"
"Methoxyfenozide","滅芬諾","瓜菜類","0.3","殺蟲劑"
"Methoxyfenozide","滅芬諾","甘藍","7","殺蟲劑"
"Methoxyfenozide","滅芬諾","甘藷","0.02","殺蟲劑"
"Methoxyfenozide","滅芬諾","李","2","殺蟲劑"
"Methoxyfenozide","滅芬諾","其他豆菜類(豌豆除外)","0.3","殺蟲劑"
"Methoxyfenozide","滅芬諾","油桃","2","殺蟲劑"
"Methoxyfenozide","滅芬諾","青花菜","3","殺蟲劑"
"Methoxyfenozide","滅芬諾","柑桔類","2","殺蟲劑"
"Methoxyfenozide","滅芬諾","胡蘿蔔","0.5","殺蟲劑"
"Methoxyfenozide","滅芬諾","食用花生油","0.1","殺蟲劑"
"Methoxyfenozide","滅芬諾","桃","2","殺蟲劑"
"Methoxyfenozide","滅芬諾","茶","10","殺蟲劑"
"Methoxyfenozide","滅芬諾","草莓","2","殺蟲劑"
"Methoxyfenozide","滅芬諾","豇豆(乾)","5","殺蟲劑"
"Methoxyfenozide","滅芬諾","其他乾豆類(大豆除外)","0.5","殺蟲劑"
"Methoxyfenozide","滅芬諾","堅果類","0.1","殺蟲劑"
"Methoxyfenozide","滅芬諾","梨","1.5","殺蟲劑"
"Methoxyfenozide","滅芬諾","其他梨果類(梨、蘋果除外)","2","殺蟲劑"
"Methoxyfenozide","滅芬諾","甜椒","2","殺蟲劑"
"Methoxyfenozide","滅芬諾","甜菜根","0.3","殺蟲劑"
"Methoxyfenozide","滅芬諾","棉籽","7","殺蟲劑"
"Methoxyfenozide","滅芬諾","番茄","2","殺蟲劑"
"Methoxyfenozide","滅芬諾","紫蘇(乾)","0.05","殺蟲劑"
"Methoxyfenozide","滅芬諾","大豆","1","殺蟲劑"
"Metolachlor","莫多草","乾豆類(大豆除外)","0.1","殺草劑"
"Metolachlor","莫多草","大豆","0.2","殺草劑"
"Metolachlor","莫多草","豌豆","0.3","殺草劑"
"Metolachlor","莫多草","藍莓","0.15","殺草劑"
"Metolachlor","莫多草","其他雜糧類(高粱除外)","0.1","殺草劑"
"Metolachlor","莫多草","其他(蔬果類)*","0.01*","殺草劑"
"Metolachlor","莫多草","其他(穀類)*","0.02*","殺草劑"
"Metolachlor","莫多草","其他(茶類)*","0.05*","殺草劑"
"Metolcarb","治滅蝨","米類","0.5","殺蟲劑"
"Metolcarb","治滅蝨","其他(蔬果類)*","0.01*","殺蟲劑"
"Metolcarb","治滅蝨","其他(穀類)*","0.02*","殺蟲劑"
"Metolcarb","治滅蝨","其他(茶類)*","0.05*","殺蟲劑"
"Metrafenone","滅芬農","洋香瓜","1","殺菌劑"
"Metrafenone","滅芬農","冬瓜","1","殺菌劑"
"Metrafenone","滅芬農","西瓜","1","殺菌劑"
"Metrafenone","滅芬農","南瓜","1","殺菌劑"
"Metrafenone","滅芬農","扁蒲","1","殺菌劑"
"Metrafenone","滅芬農","苦瓜","1","殺菌劑"
"Metrafenone","滅芬農","香瓜","1","殺菌劑"
"Metrafenone","滅芬農","夏南瓜","1","殺菌劑"
"Metrafenone","滅芬農","隼人瓜","1","殺菌劑"
"Metrafenone","滅芬農","梨果類","1","殺菌劑"
"Metrafenone","滅芬農","絲瓜","1","殺菌劑"
"Metrafenone","滅芬農","越瓜","1","殺菌劑"
"Metrafenone","滅芬農","葡萄","2","殺菌劑"
"Metribuzin","滅必淨","甘蔗類","0.5","殺草劑"
"Metribuzin","滅必淨","馬鈴薯","0.6","殺草劑"
"Myclobutanil","邁克尼","其他小漿果類(葡萄除外)","0.5","殺菌劑"
"Myclobutanil","邁克尼","瓜果類","2","殺菌劑"
"Myclobutanil","邁克尼","瓜菜類","0.5","殺菌劑"
"Myclobutanil","邁克尼","李","1","殺菌劑"
"Myclobutanil","邁克尼","油桃","1","殺菌劑"
"Myclobutanil","邁克尼","枸杞","0.5","殺菌劑"
"Myclobutanil","邁克尼","枸杞葉","0.5","殺菌劑"
"Myclobutanil","邁克尼","茄子","0.5","殺菌劑"
"Myclobutanil","邁克尼","香瓜茄","0.5","殺菌劑"
"Myclobutanil","邁克尼","香蕉","2","殺菌劑"
"Myclobutanil","邁克尼","核果類","0.5","殺菌劑"
"Myclobutanil","邁克尼","根莖菜類","0.2","殺菌劑"
"Myclobutanil","邁克尼","桃","1","殺菌劑"
"Myclobutanil","邁克尼","啤酒花","2","殺菌劑"
"Myclobutanil","邁克尼","其他梨果類(李、油桃、桃及櫻桃除外)","0.5","殺菌劑"
"Myclobutanil","邁克尼","甜椒","0.5","殺菌劑"
"Myclobutanil","邁克尼","野茄","0.5","殺菌劑"
"Myclobutanil","邁克尼","朝鮮薊","0.5","殺菌劑"
"Myclobutanil","邁克尼","番茄","0.5","殺菌劑"
"Myclobutanil","邁克尼","葡萄","1","殺菌劑"
"Myclobutanil","邁克尼","辣椒","0.5","殺菌劑"
"Myclobutanil","邁克尼","酸漿","0.5","殺菌劑"
"Myclobutanil","邁克尼","樹番茄","0.5","殺菌劑"
"Myclobutanil","邁克尼","櫻桃","1","殺菌劑"
"Myclobutanil","邁克尼","其他(蔬果類)*","0.01*","殺菌劑"
"Myclobutanil","邁克尼","其他(穀類)*","0.02*","殺菌劑"
"Myclobutanil","邁克尼","其他(茶類)*","0.05*","殺菌劑"
"Novaluron","諾伐隆","枸杞","1","殺蟲劑"
"Novaluron","諾伐隆","茄子","1","殺蟲劑"
"Novaluron","諾伐隆","香瓜茄","1","殺蟲劑"
"Novaluron","諾伐隆","草莓","0.5","殺蟲劑"
"Novaluron","諾伐隆","馬鈴薯","0.01","殺蟲劑"
"Novaluron","諾伐隆","乾豆類","0.1","殺蟲劑"
"Novaluron","諾伐隆","梨","2","殺蟲劑"
"Novaluron","諾伐隆","梨果類","2","殺蟲劑"
"Novaluron","諾伐隆","甜椒","1","殺蟲劑"
"Novaluron","諾伐隆","番茄","1","殺蟲劑"
"Novaluron","諾伐隆","辣椒","1","殺蟲劑"
"Novaluron","諾伐隆","蕈菜類","0.7","殺蟲劑"
"Novaluron","諾伐隆","蘋果","2","殺蟲劑"
"Nuarimol","尼瑞莫","瓜果類","0.2","殺菌劑"
"Nuarimol","尼瑞莫","梨果類","0.2","殺菌劑"
"Nuarimol","尼瑞莫","其他(蔬果類)*","0.01*","殺菌劑"
"Nuarimol","尼瑞莫","其他(穀類)*","0.02*","殺菌劑"
"Nuarimol","尼瑞莫","其他(茶類)*","0.05*","殺菌劑"
"Omethoate","歐滅松","柑桔類","0.2","殺蟲劑"
"Omethoate","歐滅松","荔枝","0.2","殺蟲劑"
"Omethoate","歐滅松","龍眼","0.2","殺蟲劑"
"Oxadiazon","樂滅草","米類","0.05","殺草劑"
"Oxadiazon","樂滅草","乾豆類","0.05","殺草劑"
"Oxadiazon","樂滅草","其他(蔬果類)*","0.01*","殺草劑"
"Oxadiazon","樂滅草","其他(穀類)*","0.02*","殺草劑"
"Oxadiazon","樂滅草","其他(茶類)*","0.05*","殺草劑"
"Oxadixyl","毆殺斯","小漿果類","1","殺菌劑"
"Oxadixyl","毆殺斯","瓜果類","1","殺菌劑"
"Oxine-copper","快得寧","不結球萵苣","2","殺菌劑"
"Oxine-copper","快得寧","半結球萵苣","2","殺菌劑"
"Oxine-copper","快得寧","瓜果類","5","殺菌劑"
"Oxine-copper","快得寧","瓜菜類","2","殺菌劑"
"Oxine-copper","快得寧","豆菜類","2","殺菌劑"
"Oxine-copper","快得寧","果菜類","2","殺菌劑"
"Oxine-copper","快得寧","柑桔類","2","殺菌劑"
"Oxine-copper","快得寧","核果類","2","殺菌劑"
"Oxine-copper","快得寧","梨果類","2","殺菌劑"
"Oxine-copper","快得寧","莧菜","2","殺菌劑"
"Oxine-copper","快得寧","菱角","2","殺菌劑"
"Oxolinic acid","歐索林酸","不結球萵苣","0.7","殺菌劑"
"Oxolinic acid","歐索林酸","半結球萵苣","0.7","殺菌劑"
"Oxolinic acid","歐索林酸","芒果","1","殺菌劑"
"Oxycarboxin","嘉保信","刀豆","5","殺菌劑"
"Oxycarboxin","嘉保信","小漿果類","2","殺菌劑"
"Oxycarboxin","嘉保信","毛豆","5","殺菌劑"
"Oxycarboxin","嘉保信","花豆(鮮)","5","殺菌劑"
"Oxycarboxin","嘉保信","扁豆","5","殺菌劑"
"Oxycarboxin","嘉保信","豇豆(鮮)","5","殺菌劑"
"Oxycarboxin","嘉保信","乾豆類","0.5","殺菌劑"
"Oxycarboxin","嘉保信","菜豆","5","殺菌劑"
"Oxycarboxin","嘉保信","萊豆","5","殺菌劑"
"Oxycarboxin","嘉保信","豌豆","5","殺菌劑"
"Oxycarboxin","嘉保信","樹豆(鮮)","5","殺菌劑"
"Oxycarboxin","嘉保信","翼豆","5","殺菌劑"
"Oxycarboxin","嘉保信","蠶豆(鮮)","5","殺菌劑"
"Paclobutrazol","巴克素","其他(蔬果類)*","0.01*","生長調節劑"
"Paclobutrazol","巴克素","其他(穀類)*","0.02*","生長調節劑"
"Paclobutrazol","巴克素","其他(茶類)*","0.05*","生長調節劑"
"Paraquat","巴拉刈","大漿果類","0.2","殺草劑"
"Paraquat","巴拉刈","小葉菜類","0.07","殺草劑"
"Paraquat","巴拉刈","小漿果類","0.01","殺草劑"
"Paraquat","巴拉刈","玉米","0.03","殺草劑"
"Paraquat","巴拉刈","玉米粉","0.05","殺草劑"
"Paraquat","巴拉刈","瓜果類","0.02","殺草劑"
"Paraquat","巴拉刈","瓜菜類","0.02","殺草劑"
"Paraquat","巴拉刈","甘蔗類","0.2","殺草劑"
"Paraquat","巴拉刈","米類","0.2","殺草劑"
"Paraquat","巴拉刈","李","0.01","殺草劑"
"Paraquat","巴拉刈","杏仁","0.05","殺草劑"
"Paraquat","巴拉刈","豆菜類","0.2","殺草劑"
"Paraquat","巴拉刈","果菜類","0.05","殺草劑"
"Paraquat","巴拉刈","油桃","0.01","殺草劑"
"Paraquat","巴拉刈","柑桔類","0.2","殺草劑"
"Paraquat","巴拉刈","其他根莖菜類(蘆筍除外)","0.05","殺草劑"
"Paraquat","巴拉刈","桃","0.01","殺草劑"
"Paraquat","巴拉刈","茶類","0.2","殺草劑"
"Paraquat","巴拉刈","馬鈴薯","0.05","殺草劑"
"Paraquat","巴拉刈","高粱","0.03","殺草劑"
"Paraquat","巴拉刈","堅果類","0.05","殺草劑"
"Paraquat","巴拉刈","梅","0.01","殺草劑"
"Paraquat","巴拉刈","梨果類","0.01","殺草劑"
"Paraquat","巴拉刈","大豆","0.5","殺草劑"
"Penconazole","平克座","瓜果類","0.5","殺菌劑"
"Penconazole","平克座","豆菜類","0.5","殺菌劑"
"Penconazole","平克座","胡瓜","0.1","殺菌劑"
"Penconazole","平克座","核果類","0.5","殺菌劑"
"Penconazole","平克座","啤酒花","0.5","殺菌劑"
"Penconazole","平克座","梨果類","0.2","殺菌劑"
"Penconazole","平克座","番茄","0.2","殺菌劑"
"Penconazole","平克座","葡萄(乾)","0.5","殺菌劑"
