審查機關,產品類別,廣告品名,申請廠商,廣告核准字號,核准起始日期,核准結束日期,廣告類別
"新北市","醫療器材","1.帝康日拋非球面軟性隱形眼鏡2.帝康矽水膠日拋軟性隱形眼鏡","精華光學股份有限公司","北衛器廣字10607056","1060801","1070801","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","帝康日拋非球面軟性隱形眼鏡","精華光學股份有限公司","北衛器廣字10607057","1060807","1070807","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","帝康日拋非球面軟性隱形眼鏡","精華光學股份有限公司","北衛器廣字10607058","1060812","1070812","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","可隆電位治療器","圓方達企業有限公司","北衛器廣字10607052","1060819","1070819","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","可隆電位治療器","圓方達企業有限公司","北衛器廣字10607053","1060819","1070819","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","可隆電位治療器","圓方達企業有限公司","北衛器廣字10607054","1060819","1070819","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","可隆電位治療器","圓方達企業有限公司","北衛器廣字10607055","1060819","1070819","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","1.光漾瞬間日拋非球面軟性隱形眼鏡2.光漾瞬間彩色日拋軟性隱形眼鏡","精華光學股份有限公司","北衛器廣字10607063","1060804","1070804","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","1.光漾瞬間日拋非球面軟性隱形眼鏡2.光漾瞬間彩色日拋軟性隱形眼鏡","精華光學股份有限公司","北衛器廣字10607064","1060804","1070804","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺南市","醫療器材","亞洲基因登革熱NS1抗原快速檢驗試劑","亞洲基因科技股份有限公司一廠","南市衛醫器廣字1060800001","1060804","1070804","學術性醫療刊物"
"臺北市","醫療器材","保麗淨假牙清潔錠局部式活動假牙用(未滅菌),保麗淨假牙黏著劑(未滅菌)","英商葛蘭素史克消費保健用品股份有限公司台灣分公司","北市衛器廣字106100237","1061002","1071019","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂波士頓科技＂希爾意消化道氣球擴張導管","荷商波士頓科技有限公司台灣分公司","北市衛器廣字106100263","1061002","1071030","學術性醫療刊物"
"高雄市","醫療器材","金舒醫護迷你隨身非動力式治療床墊未滅菌","零捌伍柒國際行銷限公司高雄分公司","高市衛醫器字10610002","1060930","1070930","電台(秒數:30秒);;網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","藥品","＂合強＂紅盒仔風熱友液","合強藥業股份有限公司","北衛藥廣字10610001","1061012","1071012","電影、電視(秒數:10);;電台(秒數:10秒);;網路"
"新北市","藥品","＂合強＂紅盒仔風熱友液","合強藥業股份有限公司","北衛藥廣字10610002","1061012","1071012","電影、電視(秒數:10);;電台(秒數:10秒);;網路"
"新北市","藥品","＂合強＂紅盒仔風熱友液","合強藥業股份有限公司","北衛藥廣字10610003","1061012","1071012","電影、電視(秒數:10);;電台(秒數:10秒);;網路"
"桃園縣","醫療器材","＂杏一＂交替式壓力氣墊床(未滅菌)","杏一醫療用品股份有限公司","桃衛器字10610003","1061103","1071103","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"桃園縣","藥品","＂信東＂停菸戒菸薄荷片口含錠2毫克/4毫克Smokquit Mint Lozengens 2mg/4mg","信東生技股份有限公司","桃衛藥廣字10610001","1061005","1071005","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"桃園縣","藥品","＂葡萄王＂夜夜寧膠囊50毫克(鹽酸二苯安明)","葡萄王生技股份有限公司","桃衛藥廣字10610002","1061123","1071123","電影、電視(秒數:20);;電台(秒數:20秒)"
"衛福部","藥品","妥邁霖防蚊液283.68毫克/毫升","黃氏製藥股份有限公司","衛部藥廣字10610001","1061003","1071022","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"衛福部","醫療器材","1.’’’’’’’’舒膚貼’’’’’’’’ 外傷敷料(滅菌)、2.’’’’’’’’舒膚貼’’’’’’’’ 生物合成纖維膜、3.’’’’’’’’舒膚貼’’’’’’’’ 防水島型敷料(滅菌)、4.’’’’’’’’ 舒膚貼’’’’’’’’ 泡棉島型敷料(滅菌)、5.’’’’’’’’舒膚貼’’’’’’’’ 泡棉敷料(滅菌)、6.’’’’’’’’舒膚貼’’’’’’’’ 疤痕貼片(滅菌)、7.’’’’’’’’舒膚貼’’’’’’’’ 疤痕貼片(膚色)(未滅菌)、8.’’’’’’’’舒膚貼’’’’’’’’ 疤痕凝膠(未滅菌)、9.’’’’’’’’舒膚貼’’’’’’’’ 親水性敷料(滅菌)、10.’’’’’’’’ 舒膚貼’’’’’’’’ 藻酸鈣鹽敷料 (滅菌)","亞東創新發展股份有限公司醫廠","衛部器廣字10610019","1061024","1071024","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","＂寬譜＂遠紅外線治療儀","寬譜醫學科技股份有限公司","北衛器廣字10512018","1050107","1070107","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"新北市","化粧品","1.植萃淨膚滋養卸妝液2.再造新生精華霜3.賦活能量喚顏精華液4.完美柔光無瑕控油粉餅5.HD 綻白柔光晶鑽 CC 霜6.HD 輕盈絲絨防曬蜜粉7.DA99 睡美人醒膚抗老安瓶8.高效肌潤金箔活膚霜","臺龍生化科技股份有限公司","北衛粧廣字10512064","1051219","1061219","電影、電視(秒數:6720)"
"新北市","化粧品","1.橙花綻放能量精露2.玫瑰綻放賦活精露3.極致修護膠囊4.乳油木果油美唇滋養潤澤霜5.極致緊緻凝膠6.極致護手霜7.天然水漾/清爽潔面慕斯8.緊緻撫紋眼霜9.Q10 純淨嫩膚眼周保養霜","台灣春天生活股份有限公司","北衛粧廣字10512097","1051223","1061223","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","XD 微笑水肌雙層強化保濕嫩膚水乳","詠麗生化科技股份有限公司","北衛粧廣字10512070","1051219","1061219","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","FAMICA 醫療用拐杖(未滅菌)FAMICA Crutch(Non-Sterile)","活立國際事業有限公司","北衛器廣字10512026","1051223","1061223","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","1.勁亮活膚肌能水2.黃金活顏精華露3.能量晶萃水凝凍膜4.清爽緊緻凝膠","田倉企業有限公司","北衛粧廣字10512069","1051224","1061224","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","1.抗痘調理精華2.嬰兒肌保濕隔離面膜3.嬰兒肌強效安瓶組4.蜂膠健髮精萃5.蠶絲抗皺保濕精萃液6.懶人緊緻溫感霜7.金箔白麝香桃花膏","日瀅國際有限公司","北衛粧廣字10512100","1051220","1061220","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","ENB 乾式美顏週拋面膜","湯姆森企業有限公司","北衛粧廣字10512073","1051222","1061222","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","DAILIES TOTAL ① ONE-DAY CONTACT LENSES 全涵氧日拋高透氧隱形眼鏡","瑞士商愛爾康大藥廠股份有限公司台灣分公司","北衛器廣字10512020","1051220","1061220","電影、電視(秒數:20);;網路"
"新北市","醫療器材","DAILIES TOTAL ① ONE-DAY CONTACT LENSES 全涵氧日拋高透氧隱形眼鏡","瑞士商愛爾康大藥廠股份有限公司台灣分公司","北衛器廣字10512021","1051220","1061220","電影、電視(秒數:20);;網路"
"新北市","化粧品","1.秀麗韓 酵飛燕百酵秘淡黑蔘淨膚面膜 100ml 2.酵飛燕百酵秘淡黑蔘淨膚面膜體驗瓶 30ml 3.秀麗韓 酵飛燕百酵秘淡彈力晚安面膜 100ml 4.酵飛燕百酵秘淡彈力晚安面膜體驗瓶 40ml 5.秀麗韓 天蔘仙柔滋養乳霜體驗包","人因生技有限公司","北衛粧廣字10512118","1051227","1061227","電影、電視(秒數:2400);;網路"
"新北市","化粧品","1.Isa Knox Te’’rvina LX 極致新生賦活霜禮盒(極致新生賦活霜 60ml、極致新生賦活化妝水 25ml、極致新生賦活乳液 25ml、極致新生賦活安瓶精華 4ml、極致新生潔膚乳 40ml、極致新生賦活面膜 15g+15g )2.Isa Knox Te’’rvina LX 極致新生賦活安瓶精華禮盒(極致新生賦活安瓶精華 4ml*6)3.Isa Knox Te’’rvina LX 極致新生賦活霜4.Te’’rvina LX 極致新生賦活霜體驗包5.Isa Knox Te’’rvina LX 極致新生賦活五件組(極致新生賦活化妝水 25ml、極致新生賦活乳液 25ml、極致新生賦活精華 10ml、極致新生賦活霜 10ml、極致新生賦活眼霜 6ml)6.Isa Knox Te’’rvina LX 極致新生賦活化妝水7.Isa Knox Te’’rvina LX 極致新生賦活乳液","人因生技有限公司","北衛粧廣字10512119","1051227","1061227","電影、電視(秒數:2400);;網路"
"新北市","化粧品","1.納薇卡 奇蹟樹 潤淨潔顏慕斯2.納薇卡 咖啡因 潤淨醒膚面膜","昇洋生物科技股份有限公司","北衛粧廣字10512101","1051222","1061222","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","1.孕味俏媽咪-呼拉小肚肚緊緻乳2.孕味俏媽咪-極緻美胸霜3.孕味俏媽咪-極致妊娠霜4.孕味俏媽咪-極緻舒漾噴霧","台灣培寶股份有限公司","北衛粧廣字10512072","1051216","1061216","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","1.原味馬賽皂2.薰衣草馬賽皂3.戀戀白修護眼膜4.黑色會完美斜面超順眼眉筆(#01深褐色、#02淺棕色)5.薏白生長洗顏卸洗慕斯6.橙色奇肌冰晶凝敷膠膜7.thetsaio極緻修護蝸牛霜8.上山採藥粉刺黑頭水9.毛穴隱形面膜10.上山採藥青柚籽毛孔細緻凝霜","利肯化工實業有限公司","中市衛粧廣字10601016","1060103","1070103","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","1.絮蘭雅抗皺無痕保濕面膜2.珍珠銀耳修護保濕面膜3.植萃煥彩面膜4.植萃煥顏乳5.植萃柔膚化妝水6.9號淨白羽絲絨隱形面膜","兆億憓生物科技有限公司","中市衛粧廣字10601021","1060103","1070103","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","1.DR. ME’’DUSE 極致保濕水母面膜2.DR. ME’’DUSE 極致亮白水母面膜3.DR. ME’’DUSE 水母再生眼膜4.DR. ME’’DUSE 水母再生凝膠5.DR. ME’’DUSE 水母泡泡面膜6.MEPOTIN 精華美胸霜","正瑋生技股份有限公司","中市衛粧廣字10512997","1051223","1061223","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","山芙蓉修護凝膠","中富生物科技有限公司","中市衛粧廣字10512988","1051221","1061221","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","1.夢娜麗莎-男性能量甦活洗面乳2.夢娜麗莎-男性能量甦活調理水3.夢娜麗莎-男性能量甦活鬍後水4.夢娜麗莎-男性能量甦活乳液5.夢娜麗莎-男性能量甦活凝露6.夢娜麗莎-男性能量甦活洗髮精7.夢娜麗莎-男性能量甦活沐浴乳8.夢娜麗莎-洋甘菊乾敏保濕修護沐浴露9.夢娜麗莎-洋甘菊乾敏保濕修護身體乳10.夢娜麗莎-無油零負擔卸妝乳","東欣化工廠","中市衛粧廣字10512959","1060106","1070106","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","藥品","＂大裕＂消炎止痛膜衣錠200毫克","大裕生技興業有限公司","中市衛藥廣字10601003","1060110","1070110","電影、電視(秒數:15);;電台(秒數:15秒);;網路"
"臺中市","藥品","＂大裕＂消炎止痛膜衣錠200毫克","大裕生技興業有限公司","中市衛藥廣字10601004","1060110","1070110","電影、電視(秒數:10);;電台(秒數:10秒);;網路"
"衛福部","醫療器材","高視能日拋型彩色軟性隱形眼鏡","優你康光學股份有限公司","衛部器廣字10601012","1060116","1070116","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"衛福部","醫療器材","邁士達血糖量測系統","福永生物科技股份有限公司","衛部器廣字10601009","1060112","1070205","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","卜邁維斯","台灣拜耳股份有限公司","北市衛藥廣字106020007","1060105","1070205","學術性醫療刊物"
"臺北市","化粧品","德國TITANIA 神奇鹿角活力美足霜","勇昌貿易有限公司","北市衛粧廣字106010010","1060105","1070104","電影、電視"
"臺北市","藥品","樂舒怡® 唇疹乳膏","康百佳實業有限公司","北市衛藥廣字106010008","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、蕾珂詩 沙龍級髮絲修護精萃 2、蕾珂詩 沙龍級保濕柔順髮妝水 3、蕾珂詩 沙龍級修護精華乳 4、蕾珂詩 沉靜沐浴精 5、蕾珂詩 舒緩身體乳","華日國際行銷有限公司","北市衛粧廣字106010200","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、蕾珂詩 沙龍級精油洗髮精#21 2、蕾珂詩 沙龍級精油洗髮精#35 3、蕾珂詩 沙龍級精油洗髮精#48 4、蕾珂詩 沙龍級精油洗髮精#80 5、蕾珂詩 沙龍級柔順護髮膜#21 6、蕾珂詩 沙龍級柔順護髮膜#35 7、蕾珂詩 沙龍級柔順護髮膜#48 8、蕾珂詩 沙龍級柔順護髮膜#80 9、蕾珂詩 沙龍級頭皮淨化凝膠N 10、蕾珂詩 沙龍級彈力滋養護髮霜","華日國際行銷有限公司","北市衛粧廣字106010201","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、Plantur39 植物與咖啡因洗髮露-染燙及受損髮質 2、Plantur39 植物與咖啡因洗髮露-細軟及脆弱髮質 3、Plantur39 護髮素-染燙及受損髮質 4、Plantur39 護髮素-細軟及脆弱髮質 5、Plantur39 植物與咖啡因頭髮液","臺灣沃膚貿易有限公司","北市衛粧廣字106010208","1060105","1070104","網路"
"臺北市","化粧品","1、奇蹟保濕再生活膚液60ML 2、奇蹟保濕潤活純精露 30ML 3、頂級雙重保濕全效修護霜 50ML","睿林國際化妝品有限公司","北市衛粧廣字106010205","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂中美＂優美孅油切膠囊","興中美生技有限公司","北市衛藥廣字106010121","1060105","1070104","電影、電視"
"臺北市","化粧品","眼部精華液","愛姆緹姬股份有限公司","北市衛粧廣字106010222","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","BT波而蒂琥珀彈力修護面膜、BT波而蒂琥珀保濕精華液、BT波而蒂琥珀緊緻修護霜等3項產品","永利雅國際有限公司","北市衛粧廣字106010223","1060105","1070104","電影、電視"
"臺北市","化粧品","1、護蕾溫和保濕洗髮精基礎型 300ml 2、護蕾溫和保濕洗髮精基礎型 400ml 3、護蕾控油舒敏洗髮精基礎型 200ml","統一藥品股份有限公司","北市衛粧廣字106010213","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","自白肌美白熊果素激光化妝水250ml","統一藥品股份有限公司","北市衛粧廣字106010212","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、玻尿酸補水精華液 2、神經醯胺鎖水精華露 3、神經醯胺鎖水修護霜","長日國際有限公司","北市衛粧廣字106010214","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","德國TITANIA 神奇鹿角活力美足霜","勇昌貿易有限公司","北市衛粧廣字106010010","1060105","1070104","電影、電視"
"臺北市","藥品","＂中美＂優美孅油切膠囊","興中美生技有限公司","北市衛藥廣字106010121","1060105","1070104","電影、電視"
"臺北市","化粧品","1、蕾珂詩 沙龍級髮絲修護精萃 2、蕾珂詩 沙龍級保濕柔順髮妝水 3、蕾珂詩 沙龍級修護精華乳 4、蕾珂詩 沉靜沐浴精 5、蕾珂詩 舒緩身體乳","華日國際行銷有限公司","北市衛粧廣字106010200","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、蕾珂詩 沙龍級精油洗髮精#21 2、蕾珂詩 沙龍級精油洗髮精#35 3、蕾珂詩 沙龍級精油洗髮精#48 4、蕾珂詩 沙龍級精油洗髮精#80 5、蕾珂詩 沙龍級柔順護髮膜#21 6、蕾珂詩 沙龍級柔順護髮膜#35 7、蕾珂詩 沙龍級柔順護髮膜#48 8、蕾珂詩 沙龍級柔順護髮膜#80 9、蕾珂詩 沙龍級頭皮淨化凝膠N 10、蕾珂詩 沙龍級彈力滋養護髮霜","華日國際行銷有限公司","北市衛粧廣字106010201","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","自白肌美白熊果素激光化妝水250ml","統一藥品股份有限公司","北市衛粧廣字106010212","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、護蕾溫和保濕洗髮精基礎型 300ml 2、護蕾溫和保濕洗髮精基礎型 400ml 3、護蕾控油舒敏洗髮精基礎型 200ml","統一藥品股份有限公司","北市衛粧廣字106010213","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、玻尿酸補水精華液 2、神經醯胺鎖水精華露 3、神經醯胺鎖水修護霜","長日國際有限公司","北市衛粧廣字106010214","1060105","1070104","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂勸奉堂＂清熱解毒丸(犀角解毒丸去犀角)","勸奉堂製藥股份有限公司","北市衛藥廣字105120271","1051226","1061225","電影、電視"
"臺北市","醫療器材","日比美肢體裝具〈未滅菌〉","日比美股份有限公司","北市衛器廣字105120308","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.4D透亮無瑕喚顏凝露2.全能8in 1 淨化卸妝油","威旺國際生技股份有限公司","北市衛粧廣字105120308","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","博施濟眾水","耀華藥業有限公司","北市衛藥廣字105120310","1051226","1061225","電影、電視"
"臺北市","化粧品","1.mistermorden指甲油系列:1026愛情故事(Love Story)2.2016日出3.3009佩頓廣場4.3017微笑上尉5.3018綠色奇蹟6.4017上海快遞7.5010秘密與謊言8.6005理性與感性9.6019城市之光","居是邦也有限公司","北市衛粧廣字105120325","1051226","1061225","網路"
"臺北市","化粧品","集中煥采精華組:1.集中修護精華2.煥采美白精華","台灣蘭碧兒股份有限公司","北市衛粧廣字105120487","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.朵艾莉彩繪指甲油-華麗一族2.朵艾莉彩繪指甲油-騎士樂園3.朵艾莉彩繪指甲油-慵懶早晨4.朵艾莉彩繪指甲油-貓的跟蹤5.朵艾莉彩繪指甲油-熱戀街口6.朵艾莉彩繪指甲油-狂熱份子7.朵艾莉彩繪指甲油-糖果派對8.朵艾莉彩繪指甲油-午茶響宴9.朵艾莉彩繪指甲油-秘密對話10.朵艾莉彩繪指甲油-危險唇印","麥斯特有限公司","北市衛粧廣字105120519","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.朵艾莉專業指甲油-核果金棕2.朵艾莉專業指甲油-加州甜橙3.朵艾莉專業亮甲油-陽光海灘4.朵艾莉專業護甲油-夢幻粉紅5.朵艾莉專業指甲油-水上樂園6.朵艾莉專業指甲油-酒釀櫻桃7.朵艾莉專業指甲油-碧海棕梠8.朵艾莉專業指甲油-禁忌森林9.朵艾莉專業指甲油-月光電影10.朵艾莉專業指甲油-星光閃耀","麥斯特有限公司","北市衛粧廣字105120520","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.朵艾莉彩繪指甲油-夜宴香水2.朵艾莉彩繪指甲油-午夜星空3.朵艾莉彩繪指甲油-童趣軟糖4.朵艾莉彩繪指甲油-婚禮漫步5.朵艾莉彩繪指甲油-戀夏狂曲6.朵艾莉彩繪指甲油-森林探險","麥斯特有限公司","北市衛粧廣字105120522","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.朵艾莉專業指甲油-巴黎甜心2.朵艾莉專業指甲油-嬰兒粉藍3.朵艾莉專業指甲油-極光透亮4.朵艾莉專業指甲油-潤色裸膚5.朵艾莉專業指甲油-紫色緞帶6.朵艾莉專業指甲油-經典唇膏7.朵艾莉專業指甲油-星空月影8.朵艾莉專業指甲油-芭蕾舞鞋9.朵艾莉專業指甲油-甜心粉紅10.朵艾莉專業指甲油-愛戀紫荊","麥斯特有限公司","北市衛粧廣字105120523","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.氨基酸潔膚霜2.活養精華霜3.雪肌精華4.水漾紫草潤脣膏5.靈芝嫩膚護手霜","雙鶴企業股份有限公司","北市衛粧廣字105120526","1051226","1061225","網路"
"臺北市","化粧品","1.靈芝駐顏霜2.靈芝回春乳霜3.靈芝駐顏霜4.靈芝回春乳霜5.亮采保濕防曬霜","雙鶴企業股份有限公司","北市衛粧廣字105120528","1051226","1061225","網路"
"臺北市","化粧品","（繳款單後5碼：58878）1、青春奇蹟活酵肌秘露 2、微米珍珠淨白煥顏泡泡面膜 3、活水潤澤酵能水凝霜","臺灣樂金生活健康股份有限公司","北市衛粧廣字105120758","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、自然美眉著色膏(自然棕、淺亮棕) 2、極效四重玻尿酸化粧水滋養型 3、極效四重玻尿酸化粧水清爽型 4、極效四重玻尿酸精華乳 5、水奇肌保濕化粧水 6、水奇肌保濕精華乳 7、水奇肌保濕精華霜 8、鑽白凍齡化粧水 9、鑽白凍齡精華乳 10、全效淨白防曬乳SPF35 PA+++","台灣蝶翠詩化粧品(股)公司","北市衛粧廣字105120759","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","DEESSE VIVANTE 極效賦活金萃精華液30ml","翔宇生醫科技股份有限公司","北市衛粧廣字105120760","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","DEESSE VIVANE 極效賦活金萃凝膠30ml","翔宇生醫科技股份有限公司","北市衛粧廣字105120761","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","日萃草本滋潤霜","美德耐股份有限公司","北市衛粧廣字105120762","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","羅雅路佳麗多功能卸妝按摩凝膠","亞星通股份有限公司","北市衛粧廣字105120763","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","極致美白全日防禦精華","香港商希思黎化妝品有限公司台灣分公司","北市衛粧廣字105120764","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.斯里蘭卡國寶檀香木皂-女王的美麗秘方、2.薰衣草驢奶皂、3.美肌舒緩玫瑰驢奶皂、4.小朋友棉花糖驢奶皂、5.貴芬芳牡丹驢奶皂、6.春香紫羅蘭驢奶皂、7.嚴淬摩洛哥堅果油驢奶皂、8.植物籽煥膚去角質驢奶皂等8項產品","群安科技有限公司","北市衛粧廣字105120776","1051226","1061225","網路"
"臺北市","醫療器材","羅氏活力血糖機組","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字105120106","1051226","1061225","電影、電視"
"臺北市","化粧品","1.4D透亮無瑕喚顏凝露2.全能8in 1 淨化卸妝油","威旺國際生技股份有限公司","北市衛粧廣字105120308","1051226","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","絲漾博護色洗髮精,絲漾博護色髮膜,絲漾博護色護髮乳,絲漾博護色活髮素,絲漾博10合1全效水,絲漾博瞬柔洗髮精,絲漾博瞬柔髮膜,絲漾博瞬柔水晶露","台灣萊雅股份有限公司","北市衛粧廣字105120423","1051201","1061207","網路"
"臺北市","化粧品","水吻炫彩觸控唇膏(水吻莓果/水吻紅唇/水吻玫瑰/水吻焦糖)","康迅數位整合股份有限公司.","北市衛粧廣字105120374","1051201","1061206","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"衛福部","藥品","1. 鼻通噴液劑、2. 司多安三層錠、3. 適得寧膠囊、4. 特寧喉錠、5. 痛護寧膜衣錠201毫克","佐藤製藥股份有限公司新竹廠","衛部藥廣字10512011","1051220","1061220","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"衛福部","藥品","1. 鼻通噴液劑、2. 司多安三層錠、3. 適得寧膠囊、4. 特寧喉錠、5. 痛護寧膜衣錠200毫克","佐藤製藥股份有限公司新竹廠","衛部藥廣字10512008","1051219","1061216","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","SK-II Pitera® 青春露","台灣寶潔股份有限公司(由瑞士商寶潔家品有限公司台灣分公司營業及資產分割讓與)","北市衛粧廣字105120547","1051201","1061213","電影、電視"
"臺北市","化粧品","日本潘婷風呂養護精華乳,潘婷® 乳液修護 潤髮精華素,潘婷® 乳液修護 洗髮乳,潘婷 3 MINUTE MIRACLE® 護髮精華素 多效損傷修護","寶僑家品股份有限公司","北市衛粧廣字105120549","1051201","1061213","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
