機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","三禾藥局","南投縣","埔里鎮","中正路177-6號","張永鎮","男","",""
"開業","新北門大藥局","南投縣","埔里鎮","中山路2段196號","楊勝義","","049-2981893",""
"開業","宏益藥局","南投縣","埔里鎮","杷城里中正路200之1號","潘漢臣","","049-2989258","N"
"開業","欣欣藥局","南投縣","埔里鎮","中正路385號","游美蓉","女","2421931","Y"
"開業","大家好藥局","南投縣","東勢區","東崎路5段458號","曾麗月","女","049-2995876","Y"
"開業","永康藥局","南投縣","仁愛鄉","大同村仁和路８４號","吳傳明","","049-802730","Y"
"開業","?奇藥局","南投縣","名間鄉","南雅村一○二號","張?勝","男","","Y"
"開業","士明藥局","南投縣","名間鄉","大庄村南田路178號","曾士明","男","049-2271319、0937720348",""
"開業","豐源藥局","南投縣","名間鄉","員集路八九號","江長源","男","","Y"
"開業","世明藥局","南投縣","名間鄉","大庄村南田路６之１號","蔡世明","男","049272 273","Y"
"開業","惠松藥局","南投縣","名間鄉","名松路二段234-1號","吳澄發","男","","Y"
"開業","淵源藥局","南投縣","名間鄉","南雅街１３１巷３５號","吳沛賢","男","0 0 0","Y"
"開業","中華藥局","南投縣","名間鄉","大庄村南田路１４１號","李義忠","男","049-271051","N"
"開業","聖仁藥局","南投縣","名間鄉","南雅村員集路１２１號","林瓊洲","男","049-732563","N"
"開業","人德藥局","南投縣","名間鄉","南雅村員集路136號","李文森","男","","Y"
"開業","家禾藥局","南投縣","集集鎮","民生路237號","廖銘華","男","049-2760565、0918916393","Y"
"開業","集一藥局","南投縣","集集鎮","前街１４號","周振標","男","049462 262","N"
"開業","永明藥局","南投縣","集集鎮","田寮里龍泉巷６之１號","張永明","男","049762 956","Y"
"開業","省安藥局","南投縣","集集鎮","民生路31號","陳錫川","男","","Y"
"開業","水里藥局","南投縣","水里鄉","民族路377號","黃瑞勳","男","2770148","N"
"開業","回生堂藥局","南投縣","竹山鎮","菜園路４６之２號","程美華","女","0 0 0","Y"
"開業","新和藥局","南投縣","竹山鎮","菜園路３６號","廖松南","男","049642 611","Y"
"開業","堂安藥局","南投縣","竹山鎮","集山路一段2202巷2-2號","黃瑞敬","男","049622908","N"
"開業","氏林藥局","南投縣","竹山鎮","雲林路７３號","吳明珠","女","049645 829","Y"
"開業","天佑藥局","南投縣","竹山鎮","雲林里前山路１段５８號","郭水金","男","049647 515","Y"
"開業","早安藥局","南投縣","竹山鎮","雲林路41號","張止鍵","男","2651032","Y"
"開業","泰和藥局","南投縣","竹山鎮","自強路33號","黃鈞鈺","","049-2630888",""
"開業","華成藥局","南投縣","竹山鎮","集山路一段2166號","陳坤","男","",""
"開業","東鄉藥局","南投縣","竹山鎮","東鄉路35號","陳麗卿","女","049-661202",""
"開業","博愛藥局","南投縣","竹山鎮","雲林路35號","蔡耀賢","男","049-2642748",""
"開業","耀聖藥局","南投縣","竹山鎮","集山路三段816-5號","許螢岱","女","049-2652267","Y"
"開業","明仁藥局","南投縣","竹山鎮","集山路三段948-2號","吳柏漳","男","049-2659650","Y"
"開業","竹山福倫藥局","南投縣","竹山鎮","集山路三段八五八號","林澤輝","男","","Y"
"開業","宗穎藥局","南投縣","竹山鎮","集山路3段587號","李宗穎","男","","Y"
"開業","濟生一藥局","南投縣","竹山鎮","雲林路２之28號","張烈賓","男","0 0 0","Y"
"開業","優適藥局","南投縣","竹山鎮","大明路149之5號","林銘都","男","0 0 0","Y"
"開業","林惠生藥局","南投縣","竹山鎮","下橫街二十六之二號","林志政","男","049643 786","Y"
"開業","啟仁藥局","南投縣","竹山鎮","中正菜園路５號","王溪川","男","049-643927","Y"
"開業","第一藥局","南投縣","竹山鎮","大明路176號","黃仁清","女","","N"
"開業","仁惠藥局","南投縣","竹山鎮","集山路二段99號","吳美智","女","","Y"
"開業","快安藥局","南投縣","竹山鎮","延平里集山路3段１3號","游繡鶯","女","049643 048","Y"
"開業","全安藥局","南投縣","竹山鎮","頂橫街４之１２號","陳美雀","女","0 0 0","N"
"開業","宏仁藥局","南投縣","竹山鎮","鯉南路１９之２０號","紀哲男","男","049642 502","N"
"開業","仁山藥局","南投縣","竹山鎮","昭德街23號","茆丕英","男","0 0 0","Y"
"開業","民欣藥局","雲林縣","斗南鎮","明昌里長安路二段１９１號","林本福","男","055973913","Y"
"開業","中和藥局","雲林縣","斗南鎮","石龜里中和路50號1樓","江楸霜","女","05-5979626","Y"
"開業","景昇藥局","雲林縣","斗南鎮","興仁路２號","盧營東","","05 0 0","Y"
"開業","仁安堂藥局","雲林縣","斗南鎮","文元街四三號","楊捷凱","","055972134","Y"
"開業","惠生大藥局","雲林縣","斗南鎮","文元街５０號","劉素汝","女","055972478","Y"
"開業","佳恩中西藥局","雲林縣","斗南鎮","新興街２０５號","蔡秀長","男","055975539","Y"
"開業","聖安藥局","雲林縣","斗南鎮","南昌里南昌路130號","吳政鴻","男","05-5954652","Y"
"開業","庚辛藥局","雲林縣","斗南鎮","中山路78號","林庚辛","男","","Y"
"開業","茂恩藥局","雲林縣","大埤鄉","南和村中正路５２－２號","孫茂恩","男","055913677","Y"
"開業","忠義藥局","雲林縣","大埤鄉","聯美村連聯怡路８８號","張長發","男","055912736","N"
"開業","順平藥局","雲林縣","大埤鄉","三結村中埤２3-19號","廖旭生","","055912946","N"
"開業","明安藥局","雲林縣","大埤鄉","南和村南門路２０號","徐明村","","055912912","Y"
"開業","尚成藥局","雲林縣","大埤鄉","中山路76號","許俊彥","男","5910088","Y"
"開業","兒侒藥局","雲林縣","虎尾鎮","弘道路51號","廖苗語","女","05-6311246","Y"
"開業","祥惠藥局","雲林縣","虎尾鎮","惠來里惠來八一之五號","王炳松","男","056223181","Y"
"開業","惠眾藥局","雲林縣","虎尾鎮","林森路二段169號","林雅雯","女","05-6363350、05-6363350","Y"
"開業","幼恩藥局","雲林縣","虎尾鎮","林森路一段453號","張永龍","男","05-6364713","Y"
"開業","平安藥局","雲林縣","虎尾鎮","信義路5號","何淑芳","女","05-6320078","Y"
"開業","華盛頓虎尾藥局","雲林縣","虎尾鎮","光復路302號","張晉銘","","05-6362177","Y"
"開業","優良藥局","雲林縣","虎尾鎮","仁愛路65號","李?珠","女","05-6314362","Y"
"開業","新生松藥局","雲林縣","虎尾鎮","民生路37-5號","林曉嵐","女","0911672698","Y"
"開業","東仁藥局","雲林縣","虎尾鎮","東明路186號","李金蕊","女","05-6361020","Y"
"開業","大川藥局","雲林縣","虎尾鎮","民族路8號","柳如美","女","05-6339178","Y"
"開業","德泰藥局","雲林縣","虎尾鎮","民生路５８號","周清訓","男","056323398","Y"
"開業","正安藥局","雲林縣","虎尾鎮","仁愛路42號","洪碧玲","女","6323226","Y"
"開業","勝泰中西藥局","雲林縣","虎尾鎮","林森路一段四二七號","洪勝興","男","05 0 0","Y"
"開業","幼安藥局","雲林縣","虎尾鎮","立仁街57號","吳金繼","","6321280","Y"
"開業","大安藥局","雲林縣","虎尾鎮","中山路122號","涂雅珍","女","05-6331547","Y"
"開業","端發藥局","雲林縣","虎尾鎮","林森路一段329號","周富政","男","05-6314168","Y"
"開業","日泰藥局","雲林縣","虎尾鎮","中興路１－３３號","周尚澤","","6220158","Y"
"開業","長和藥局","雲林縣","虎尾鎮","中山路７６號","沈家興","","056326428","N"
"開業","升大藥局","雲林縣","虎尾鎮","忠孝路７４號","吳惠金","女","056323129","Y"
"開業","晉泰藥局","雲林縣","虎尾鎮","中正路１８號","莊顯能","男","056327777","Y"
"開業","大同藥局","雲林縣","虎尾鎮","林森路一段220號","蔡正倫","男","05-6323088","Y"
"開業","聯宏藥局","雲林縣","虎尾鎮","光復路468號","丁睿宸","男","0919737666、05-6326188","Y"
"開業","土庫台丞藥局","雲林縣","土庫鎮","中正路112號","王勝彬","男","05-6626677","Y"
"開業","世瑩藥局","雲林縣","土庫鎮","中山路４２－１號","許世東","男","056622066","Y"
"開業","明玄藥局","雲林縣","土庫鎮","民權路１８－１號","陳明玄","男","056652986","Y"
"開業","祥安藥局","雲林縣","土庫鎮","東平里馬光路38-1號","陳棟樑","男","05-6650713","Y"
"開業","常春藤藥局","雲林縣","土庫鎮","中山路246號","沈茂森","男","056627371","Y"
"開業","健康藥局","雲林縣","土庫鎮","中正路11號","許新交","男","056622889","Y"
"開業","義泰藥局","雲林縣","土庫鎮","中正路２０２號","陳武森","男","6624778","Y"
"開業","天壽堂藥局","雲林縣","土庫鎮","中山路144號","石豐彰","男","056622123","N"
"開業","樹鑫保健藥局","雲林縣","土庫鎮","仁愛街三十之五號","林蕊","女","05-6656808","N"
"開業","大方藥局","雲林縣","土庫鎮","中正路106號","陳慶峰","男","6629199","Y"
"開業","友杏健康健保藥局","雲林縣","土庫鎮","北平里民權路14號","蔡文懷","N","05-6651758","Y"
"開業","正和藥局","雲林縣","褒忠鄉","三民路116號","張志僑","男","05-6972776","Y"
"開業","韓藥局","雲林縣","崙背鄉","中山路１６３號","韓志興","男","056962462","Y"
"開業","瀧升藥局","雲林縣","麥寮鄉","麥豐村中正路１０３號","許龍水","男","056912065","Y"
"開業","中崙保健藥局","雲林縣","麥寮鄉","中山路４４０號","林允崇","男","056935697","Y"
"開業","立昇藥局","雲林縣","麥寮鄉","華興路91號","張凱傑","男","0910164410","Y"
"開業","和勇藥局","雲林縣","麥寮鄉","橋頭村仁德路118號","李逸閎","男","05-6913861","Y"
"開業","麥寮藥局","雲林縣","麥寮鄉","中山路340號","陳永明","男","05-6939895",""
"開業","台安藥局","雲林縣","麥寮鄉","表福路15號","蔡明豐","男","05-6933311","Y"
"開業","見春藥局","雲林縣","麥寮鄉","橋頭村仁德路７４號","林萬見","男","056912265","Y"
"開業","安心藥局","雲林縣","麥寮鄉","仁德路218號","陳燈城","男","05-6916591","Y"
"開業","祐民保健藥局","雲林縣","麥寮鄉","橋頭村仁德路４９號","林德欽","男","056910919","Y"
"開業","正鴻健保藥局","雲林縣","麥寮鄉","表福路35號","吳鴻年","女","05-6938786、0972090235","Y"
"開業","怡安藥局","雲林縣","麥寮鄉","中山路108-2號","張宏祥","男","05-6930634","Y"
"開業","新泰安中西藥局","雲林縣","麥寮鄉","中正路１７號","郭丸茂","男","056932277","Y"
"開業","新素發中西藥局","雲林縣","麥寮鄉","中正路６４號","林忠信","男","056932239","N"
"開業","新興藥局","雲林縣","麥寮鄉","新興路37-1號","高舜瑛","女","05-6938030","Y"
"開業","正?藥局","雲林縣","斗六市","鎮東路二二六號","蔡榮華","男","055334653","Y"
"開業","台大藥局","雲林縣","斗六市","雲林路二段90號","詹錦銘","男","05-5376156",""
"開業","上好藥局","雲林縣","斗六市","永安路72號","楊依璇","女","05-5331780","Y"
"開業","元大藥局","雲林縣","斗六市","民生南路42號","施旻佑","女","05-5329179","Y"
"開業","瑞安藥局","雲林縣","斗六市","中正路15號","林昆瑩","男","5373085、0933343566","Y"
"開業","世明中西藥局","雲林縣","斗六市","文化路324-1號","鄭素味","女","05-5333109","Y"
"開業","好藥師藥局","雲林縣","斗六市","興北街40號","吳紅意","女","05-5360117","Y"
"開業","雲萱藥局","雲林縣","斗六市","雲林路二段333之1號","許婉容","女","5371688","Y"
"開業","環安堂藥局","雲林縣","斗六市","大同路１３７號","黃士力","男","055324225","N"
"開業","汶藥局","雲林縣","斗六市","大同路103號二樓","林汶季","女","5344728","Y"
"開業","啄木鳥藥局","雲林縣","斗六市","民生南路262號","吳昭慶","男","05-5344030","Y"
"開業","仁義藥局","雲林縣","斗六市","鎮北路３３３號","許武華","男","055321871","N"
"開業","保健藥局","雲林縣","斗六市","梅林路283號","胡志忠","男","05-5576037","Y"
"開業","怡康健保藥局","雲林縣","斗六市","西平路42-1號","丁榮明","男","05-5334585、0935226460","Y"
"開業","宏安藥局","雲林縣","斗六市","大同路93巷3號","王嫈娜","女","0928997739","Y"
"開業","明真西藥局","雲林縣","斗六市","自由路一號","陳素真","女","055321605","Y"
"開業","明佑藥局","雲林縣","斗六市","太平路二一九號二樓","楊雅景","女","05-5331263","Y"
"開業","禾萊藥局","雲林縣","林內鄉","重興村146-8號","羅有誠","","05-5894790","Y"
"開業","昇陽大藥局","雲林縣","林內鄉","中西路17號","劉松江","男","","Y"
"開業","仁愛藥局","雲林縣","林內鄉","林中村中正路１８４號","黃三世","男","055892259","Y"
"開業","文生堂藥局","雲林縣","林內鄉","光復路２２號","張進發","男","055895103","Y"
"開業","朝陽藥局","雲林縣","古坑鄉","中山路238號","林添興","男","5828873","Y"
"開業","振明藥局","雲林縣","古坑鄉","中山路170號","白菁媛","女","05-5821229","Y"
"開業","華慶藥局","雲林縣","古坑鄉","中山路79號","陳耀明","男","5825488","Y"
"開業","慈生藥局","雲林縣","古坑鄉","麻園村平和22號","郭水枝","女","05-5826515、5828222#8123","Y"
"開業","元林中西藥局","雲林縣","古坑鄉","西平村西平路9-2號1樓","盧爵煌","男","05-5828229","Y"
"開業","廣醫藥局","雲林縣","古坑鄉","中山路二一九號","顏妏玲","女","055264493","Y"
"開業","安吉藥局","雲林縣","古坑鄉","東和村廣濟路１０－５號","高慶森","男","055261610","Y"
"開業","正光藥局","雲林縣","古坑鄉","永昌村永興路７５號之１","吳明輝","男","055823556","Y"
"開業","禾安藥局","雲林縣","古坑鄉","中正路96號","呂坤龍","男","05-5828318","Y"
"開業","安安藥局","雲林縣","莿桐鄉","西安路3-2號","黃正祥","男","5841328","Y"
"開業","堂元藥局","雲林縣","西螺鎮","新豐里福來路120號","李進界","男","055873408","N"
"開業","鍾藥局","雲林縣","西螺鎮","廣福里中山路８５號","鐘萬選","男","055863869","Y"
"開業","慈愛藥局","雲林縣","西螺鎮","新豐里市場南路381號","黃靜枝","女","05-5881165","Y"
"開業","祐祐藥局","雲林縣","西螺鎮","光復西路362號","吳芝汐","女","05-5878758","Y"
"開業","安藥局","雲林縣","西螺鎮","建興路155號","黃春福","","05-5862486",""
"開業","瑞大藥局","雲林縣","西螺鎮","平和路77-2號","邱昱智","男","05-5873287","Y"
"開業","福興瑞安藥局","雲林縣","西螺鎮","福興路150號","林耿駙","男","0919792906","Y"
"開業","富發藥局","雲林縣","西螺鎮","中山路182號","黃源福","男","5871697、6331600",""
"開業","長春藥局","雲林縣","西螺鎮","建興路150號","廖芳苹","女","05-5876222","Y"
"開業","林德記藥局","雲林縣","西螺鎮","安定里安定９６號之３","林榮聰","男","055864186","Y"
"開業","一生藥局","雲林縣","西螺鎮","延平路234號","謝孟珍","女","05-5862222","Y"
"開業","西螺啄木鳥藥局","雲林縣","西螺鎮","西興南路100號","謝銘傳","男","05-5875195",""
"開業","恩典藥局","雲林縣","西螺鎮","光復西路14號1樓","黃鈴惟","女","05-5880833","Y"
"開業","第一藥局","雲林縣","西螺鎮","中山路217、217-1號1樓","游宗翰","男","05-5875323","Y"
"開業","上祐藥局","雲林縣","西螺鎮","西興南路342號","廖義雄","男","05-5883753","Y"
"開業","愛心藥局","雲林縣","二崙鄉","中正路68號","藍日隆","男","5991920","Y"
"開業","天良藥局","雲林縣","二崙鄉","油車村文化路４８號","黃信正","男","055982225","Y"
"開業","清華藥局","雲林縣","二崙鄉","崙東村中山路一段２８４號","廖英杰","","055982438","Y"
"開業","成恩藥局","雲林縣","二崙鄉","油車村文化路236號","廖國成","男","","Y"
"開業","台丞藥局","雲林縣","二崙鄉","中山路121號","李韻如","女","05-5985599","Y"
"開業","永康藥局","雲林縣","二崙鄉","油車村山子門１號","翁瑞男","男","05-5985330","N"
"開業","慶輝藥局","雲林縣","北港鎮","大同路２３２號","蔡慶輝","","057835078","Y"
"開業","清鋒藥局","雲林縣","北港鎮","民榮路１１號","林清鋒","男","057833993","Y"
"開業","新北港藥局","雲林縣","北港鎮","興南路３號","李明照","男","057835468","Y"
"開業","健安藥局","雲林縣","水林鄉","蔦松路69-1號","黃居文","男","7841025","Y"
"開業","全仁藥局","雲林縣","水林鄉","水林路130號","許玉仁","男","057852721","Y"
"開業","慕萍藥局","雲林縣","水林鄉","水北村水林路218號","陳銘政","男","0933-618748","Y"
"開業","蔦松藥師藥局","雲林縣","水林鄉","松中村蔦松路176號","張振裕","男","","Y"
"開業","明仁藥局","雲林縣","水林鄉","文明西路8-2號","李哲發","男","057851146","N"
"開業","正大藥局","雲林縣","水林鄉","水林路42號1樓","方琬淇","女","05-7852069、05-7852069","Y"
"開業","義生藥局","雲林縣","水林鄉","水林路197號","蔡中孚","男","05-7853701","Y"
"開業","大好藥局","雲林縣","口湖鄉","中正路７５巷２－１號","林外","男","05-7971741","Y"
"開業","呂藥師藥局","雲林縣","口湖鄉","梧南村文光路１２號","呂昆明","男","057907472","Y"
"開業","安泰藥局","雲林縣","口湖鄉","文安街三十四號","呂文昌","男","7893589","Y"
"開業","好厝邊藥局","雲林縣","口湖鄉","崙中村文化路1號","陳雅雯","女","05-7993072","Y"
"開業","陳永明藥局","雲林縣","口湖鄉","梧南村光明路五九號","吳宜家","女","057907468","Y"
"開業","順生藥局","雲林縣","口湖鄉","口湖村口湖路324號","洪肇順","男","05-7895799","Y"
"開業","寶健藥局","雲林縣","口湖鄉","光明路172號","陳威男","男","05-7907453、0929090788","Y"
"開業","盟生藥局","雲林縣","口湖鄉","梧南村文光路９５－６號","李錦粟","女","057907159","Y"
"開業","小林藥局","雲林縣","四湖鄉","中正路四二九號","林宏波","男","7876917","Y"
"開業","仁醫堂中西藥局","雲林縣","四湖鄉","大同路１９號","陳啟耀","男","057723399","Y"
"開業","欣生藥局","雲林縣","四湖鄉","林厝村中華路50-2號","林木清","男","05-7722460",""
"開業","心安藥局","雲林縣","四湖鄉","中山西路66-1號","吳清澤","男","05-7876098","Y"
"開業","應生藥局","雲林縣","四湖鄉","中正路378號","葉珍君","女","05-7877235","Y"
"開業","大家藥局","雲林縣","四湖鄉","中正路433號","林順源","男","7877435、05-7875136","Y"
"開業","鴻安藥局","雲林縣","四湖鄉","中山東路市場巷三十四之五號一樓","陳銘深","男","05-7877508","Y"
"開業","天祥藥局","雲林縣","四湖鄉","四湖村中山東路１００號","林泰安","男","057872028","N"
"開業","佑康藥局","嘉義縣","竹崎鄉","灣橋村五間厝3-2號1樓","劉千瑜","女","05-2541226","Y"
"開業","大豐藥局","嘉義縣","竹崎鄉","內埔村元興路１１１號","許嘉祥","男","0 0 0","Y"
"開業","竹崎啄木鳥藥師藥局","嘉義縣","竹崎鄉","竹崎村中華路92號","張智揚","男","05-2617786","Y"
"開業","好鄰居藥局","嘉義縣","竹崎鄉","灣橋村灣橋341號","徐?逵","男","2793899","Y"
"開業","帝三藥局","嘉義縣","竹崎鄉","內埔村元興路８６號","邱義森","男","052542693","Y"
"開業","三源藥局","嘉義縣","竹崎鄉","中山路２０６號","陳劉金蓮","女","052611021","Y"
"開業","德信藥局","嘉義縣","竹崎鄉","中山路１８４號","蕭明昇","男","052611016","Y"
"開業","保健藥局","嘉義縣","竹崎鄉","內埔村元興路一一九之一號","劉原鋧","","052541226","Y"
"開業","邱藥局","嘉義縣","竹崎鄉","灣橋村３６３號","邱志猛","男","052791199","Y"
"開業","泰安藥局","嘉義縣","竹崎鄉","內埔村元興路１０６號","林其泰","男","052541406","Y"
"開業","存安藥局","嘉義縣","竹崎鄉","中正路十六號","林其德","男","052611263","N"
"開業","山芙蓉藥局","嘉義縣","阿里山鄉","樂野村8-3號","侯銘安","男","05-2561162","Y"
"開業","顏藥局","嘉義縣","中埔鄉","中埔村中正路４４號","顏碧葵","女","052536459","Y"
"開業","頂六藥局","嘉義縣","中埔鄉","金蘭村頂山門34之65號","陳乃榕","女","05-2303192","Y"
"開業","薪敏生藥局","嘉義縣","中埔鄉","中山路五段九四二號","謝周全","男","052393366","N"
"開業","呂藥局","嘉義縣","中埔鄉","沄水村沄水街１５號","呂文光","","05-2531987","Y"
"開業","亦生藥局","嘉義縣","中埔鄉","中山路五段699號","王福財","男","052391112","Y"
"開業","宏達藥局","嘉義縣","中埔鄉","金蘭村頂山門44-1號1樓","黃春田","","05-2399786","Y"
"開業","中埔藥局","嘉義縣","中埔鄉","中埔村中埔10鄰71之31號","莊嘉民","男","05-2533636","Y"
"開業","寶興藥局","嘉義縣","中埔鄉","中山路五段967號","陳亮如","女","2397308","Y"
"開業","榮芳藥局","嘉義縣","中埔鄉","金蘭村頂山門２８之２號","林欽榮","","052397405","Y"
"開業","株一藥局","嘉義縣","中埔鄉","中山路五段９０９號","黃文基","","052397739","Y"
"開業","一心藥局","嘉義縣","中埔鄉","富收村頂中下街31、31-1號1樓","陳靜雯","女","05-2303553","Y"
"開業","一安藥局","嘉義縣","太保市","南新里中山路一段６2-2號","郭靜鴛","女","052373104","Y"
"開業","鴻合藥局","嘉義縣","太保市","新埤村１６３號","戴和林","男","053711228","Y"
"開業","蘇藥局","嘉義縣","太保市","北新里中山路1段582號","蘇美黛","女","0988316326、05-2370416","Y"
"開業","祥和藥局","嘉義縣","太保市","太保二路149號1樓","林季伶","","05-3623006","Y"
"開業","東林大藥局","嘉義縣","太保市","麻寮里中山路二段一三六號","林輝煌","男","05-2373123","N"
"開業","嘉安藥局","嘉義縣","太保市","麻寮里中山路2段46號","黃永志","男","05-2387670、0952698716","Y"
"開業","一安堂藥局","嘉義縣","朴子市","中正里中正路125號","黃新賀","男","3792122","N"
"開業","承信健保藥局","嘉義縣","朴子市","新榮路148號","張智評","男","3703350","Y"
"開業","杏安藥局","嘉義縣","朴子市","海通路98-4號","吳文正","男","05-3702268","Y"
"開業","安泰藥局","嘉義縣","朴子市","文化里海通路42之12號","蔡富雄","男","05-3660981","Y"
"開業","開元藥局","嘉義縣","朴子市","開元路154號","劉哲雄","男","05-3700014","Y"
"開業","正仁藥局","嘉義縣","朴子市","南通路三段五五九號","張錫正","男","05-3798978","Y"
"開業","石原藥局","嘉義縣","朴子市","中正路149號","張明峰","男","053792389","Y"
"開業","自成藥局","嘉義縣","朴子市","開元路２３６號","郭開俊","男","053792528","Y"
"開業","天安堂中西藥局","嘉義縣","朴子市","南通路3段832號","鄭權宏","男","0935779885、053793233","N"
"開業","一信藥局","嘉義縣","朴子市","山通路132號","鄭淑穎","女","05-3792323","Y"
"開業","華信藥局","嘉義縣","朴子市","市東路28號","莊美玲","女","05-3705889、0919861946","Y"
"開業","德家藥局","嘉義縣","朴子市","文化里12鄰海通路21-5號","邱炫道","男","","Y"
"開業","慶元中西藥局","嘉義縣","朴子市","竹圍里海通路80號","張惟迪","男","05-3791687",""
"開業","長安藥局","嘉義縣","朴子市","嘉朴路西段91號","陳俊吉","男","05-3625009","Y"
"開業","鼎元藥局","嘉義縣","朴子市","竹圍里八德路45號1樓","黃煥新","男","05-3661102","Y"
"開業","朴子啄木鳥藥局","嘉義縣","朴子市","竹圍里海通路43-8號","簡培喻","女","05-3208028","Y"
"開業","七星藥局","嘉義縣","民雄鄉","中樂路１６號","吳嘉文","男","052261977","Y"
"開業","立昌藥局","嘉義縣","民雄鄉","興中村江厝店１１號","陳兆增","男","052213620","Y"
"開業","三和藥局","嘉義縣","民雄鄉","中樂路５３號","許瑞模","男","052262488","Y"
"開業","惠民藥局","嘉義縣","民雄鄉","福樂村埤角１０２號","葉志成","男","052211446","Y"
"開業","嘉薪大藥局","嘉義縣","民雄鄉","西安路92號","黃佳生","男","05-2067431、0982124814","N"
"開業","春森藥局","嘉義縣","民雄鄉","建國路一段31巷96號之2","蔡有隆","男","05-2266957、0920236897","Y"
"開業","民雄照安藥局","嘉義縣","民雄鄉","中樂路25號1樓","沈雅玲","女","05-2060368","Y"
"開業","民雄久久藥局","嘉義縣","民雄鄉","西安村安和路2號之1","陳易瑄","女","2263294","Y"
"開業","安心藥局","嘉義縣","民雄鄉","西安村西安路36-1號","溫崇貿","","","Y"
"開業","民雄弘安藥局","嘉義縣","民雄鄉","建國路一段45號","王蒼敏","男","05-2771000","Y"
"開業","大方藥局","嘉義縣","民雄鄉","中樂村民族路40-2號","鄭巧莉","女","05-2268560","Y"
"開業","大祐藥局","嘉義縣","民雄鄉","西安村21-1號1樓","簡豪言","男","05-2067077","Y"
"開業","嘉方藥局","嘉義縣","民雄鄉","中樂村昇平路58號","魏嘉良","男","05-2066747","Y"
"開業","鈞安藥局","嘉義縣","民雄鄉","山中村一八七之五號","蘇文井","男","052218622","Y"
"開業","棋德藥局","嘉義縣","民雄鄉","東榮路四四號","鄭榮俊","男","05-2065542","Y"
"開業","上安藥局","嘉義縣","民雄鄉","西安村４６之２３號","何宗育","","052261216","Y"
"開業","金世界藥局","嘉義縣","民雄鄉","金興村立德街7３號","高貴鄉","女","052204589","N"
"開業","神輝中西藥局","嘉義縣","民雄鄉","民生路１２號","何文治","男","052263633","Y"
"開業","宏安藥局","嘉義縣","民雄鄉","秀林村溪底寮１之５５號","歐永昌","男","052214957","N"
"開業","正道藥局","嘉義縣","民雄鄉","復興路三十八號","李伊敦","男","052262193","Y"
"開業","永安藥局","嘉義縣","民雄鄉","民族路49號","何永興","男","2268517","Y"
"開業","愛立安藥局","嘉義縣","民雄鄉","福興村111號","姚鑫傑","男","05-2203985","Y"
"開業","太和大藥局","嘉義縣","民雄鄉","民生路三十號","賴炳丞","","05-2262632","Y"
"開業","鴻德藥局","嘉義縣","義竹鄉","仁里村３９９號","趙玉貴","女","053412697","N"
"開業","永聖藥局","嘉義縣","義竹鄉","六桂村義竹193-1號","陸朝喜","","05-3416185","Y"
"開業","萬國藥局","嘉義縣","布袋鎮","中安里頂厝七十七之二號","王盛雄","男","05-3451226","N"
"開業","王藥師健保藥局","嘉義縣","布袋鎮","興中里上海路161號","王寵羿","女","05-3473101","Y"
"開業","德順藥局","嘉義縣","布袋鎮","龍江里３２８之１６號","蔡奇昌","男","053471433","N"
"開業","懷恩藥局","嘉義縣","布袋鎮","太平東路465號","楊絲涵","女","05-3478211、0988853019","Y"
"開業","進發藥局","嘉義縣","布袋鎮","光復里太平東路五一六號","周志煇","男","3793924","Y"
"開業","統和藥局","屏東縣","屏東市","屏東市德豐街６３號","葉聆瑞","女","08-7379898、087382341","Y"
"開業","武璋藥局","屏東縣","屏東市","廣東路６３８號","何武璋","男","08-7376058","N"
"開業","普愛藥局","屏東縣","屏東市","北勢里公德路３２號","陳素利","女","08-7363546","N"
"開業","復順藥局","屏東縣","屏東市","公園東路84-2號","張國泰","男","08-7215662、0988-394589","Y"
"開業","人和藥局","屏東縣","屏東市","林森路54-1號","廖恩國","男","07-3855221、0912468827","Y"
"開業","博美藥局","屏東縣","屏東市","大連里豐榮街61號","吳廷育","男","08-7366917","Y"
"開業","屏東藥局","屏東縣","屏東市","自由路631號","黃永傑","","08-7323331、0928-974321","Y"
"開業","一二藥局","屏東縣","屏東市","廣東路1094號","張峻榮","男","0931-773318、7324688","Y"
"開業","增健康藥局","屏東縣","屏東市","中山路225號","曾秀蘭","女","08-7666630、0930781918","Y"
"開業","信安藥局","屏東縣","屏東市","金泉里漢口街11號","盧盈傑","男","08-7322332、0985351286","Y"
"開業","寬懷藥局","屏東縣","屏東市","中山路40號","劉俊男","男","08-7328230、0931880933","Y"
"開業","中華西藥局","屏東縣","屏東市","和平路７２號","林進香","男","08-7525462","N"
"開業","桃源藥局","屏東縣","屏東市","廣東路817號一樓","陳盈年","男","08-7325686","Y"
"開業","國泰藥局","屏東縣","屏東市","民族路２６４號","蔣邦強","男","087347784","N"
"開業","大仁藥局","屏東縣","屏東市","林森路2巷９號","黃月玫","女","08-7234566","N"
"開業","惠生藥局","屏東縣","屏東市","歸仁路６３－１３號","盧基旭","男","08-7223889","Y"
"開業","東安中西藥局","屏東縣","屏東市","林森路２－５號","劉金細","女","087225184","N"
"開業","伍良藥局","屏東縣","屏東市","瀋陽街36-1號","董德威","男","08-7363308、0912136945",""
