年度,月份,分類,檢體名稱,農藥殘留量,抽樣衛生局,抽樣地點
"106","07~08","豆菜類","菜豆","合格","基隆市政府衛生局","南興市場-蔬菜攤/基隆市七堵區南興路072號前"
"106","07~08","豆菜類","敏豆","合格","新竹縣政府衛生局","鑫和家股份有限公司-竹苗聯盟生鮮超市/新竹縣新埔鎮中正路547號"
"106","07~08","豆菜類","菜豆","合格","澎湖縣衛生局","青山蔬菜行/澎湖縣馬公市大仁街40號"
"106","07~08","豆菜類","菜豆","合格","澎湖縣衛生局","北辰市場攤販-洪淑嬌/澎湖縣馬公市北辰市場攤販"
"106","07~08","豆菜類","菜豆","合格","澎湖縣衛生局","麗華蔬果行/澎湖縣馬公市北辰市場1A-21(北辰街16號)"
"106","07~08","豆菜類","菜豆","合格","澎湖縣衛生局","保興蔬果行/澎湖縣馬公市北辰街13號"
"106","07~08","豆菜類","甜豆","合格","花蓮縣衛生局","東東自助餐/花蓮縣花蓮市富裕十七街2-1號"
"106","07~08","豆菜類","豇豆","合格","花蓮縣衛生局","來福自助餐/花蓮縣吉安鄉中正路一段187號"
"106","07~08","豆菜類","豌豆(散裝)","合格","花蓮縣衛生局","花蔬農產品生鮮超市/花蓮縣花蓮市明智街13號"
"106","07~08","豆菜類","長菜豆","合格","花蓮縣衛生局","光復來來自助餐/花蓮縣光復鄉大華村中正路一段111號"
"106","07~08","豆菜類","菜豆","合格","南投縣政府衛生局","和風山寨餐廳/南投縣集集鎮民生路289號"
"106","07~08","豆菜類","豌豆","達克利Diniconazole 0.06 (不得檢出)","南投縣政府衛生局","廖益村/南投縣名間鄉南雅街76號"
"106","07~08","豆菜類","四季豆","加保利Carbaryl 1.8 (0.5)","南投縣政府衛生局","綿綿農場行/南投縣南投市公有市場新建棟33"
"106","07~08","豆菜類","敏豆","合格","南投縣政府衛生局","茂昌行/南投縣水里鄉公有市場36號"
"106","07~08","豆菜類","敏豆","合格","南投縣政府衛生局","蒔賢莊餐坊/南投縣信義鄉明德村玉山路52之7號"
"106","07~08","豆菜類","菜豆","大滅松Dimethoate 2.72 (不得檢出)、達滅芬Dimethomorph 0.04 (不符使用規定)、歐滅松Omethoate 0.46 (不得檢出)","南投縣政府衛生局","泉昌行/南投縣信義鄉同富村同和巷51-3號"
"106","07~08","豆菜類","菜豆","克芬蟎Clofentezine 0.04 (不符使用規定)、達滅芬Dimethomorph 0.05 (不符使用規定)","南投縣政府衛生局","金玉菓菜行/南投縣埔里鎮南昌街39號"
"106","07~08","芽菜類","豆芽菜","合格","雲林縣衛生局","錦輝農產行/雲林縣西螺鎮西螺鎮新德街46號"
"106","07~08","芽菜類","黃豆芽","合格","雲林縣衛生局","大潤發流通事業股份有限公司斗南分公司/雲林縣斗南鎮西歧里文化街119巷21號1樓"
"106","07~08","芽菜類","苜蓿芽","合格","雲林縣衛生局","大潤發流通事業股份有限公司斗南分公司/雲林縣斗南鎮西歧里文化街119巷21號1樓"
"106","07~08","芽菜類","有機綠豆芽","合格","高雄市政府衛生局","全聯實業(股)公司-九如分公司/高雄市三民區九如一路609號1樓"
"106","07~08","芽菜類","豆芽菜","合格","高雄市政府衛生局","漢來大飯店(漢來美食股份有限公司高雄分公司)-海港自助餐廳/高雄市前金區成功一路266號43樓"
"106","07~08","芽菜類","台糖苜蓿芽","合格","嘉義市政府衛生局","頂好超市嘉義二分公司/嘉義市西區嘉義市西區仁愛路211、213號"
"106","07~08","芽菜類","豆芽菜","合格","雲林縣衛生局","溪州余/雲林縣西螺鎮新德街21號"
"106","07~08","芽菜類","豆芽菜","合格","雲林縣衛生局","鮮芽園(豆芽菜)/雲林縣西螺鎮漢光里40之7號"
"106","07~08","芽菜類","黃豆芽","合格","雲林縣衛生局","全聯雲林斗南分公司/雲林縣斗南鎮東仁里12鄰中山路32巷6號1樓"
"106","07~08","芽菜類","綠豆芽","合格","雲林縣衛生局","全聯雲林斗南分公司/雲林縣斗南鎮東仁里12鄰中山路32巷6號1樓"
"106","07~08","芽菜類","豆芽","合格","臺北市政府衛生局","迦南福氣食品有限公司/台北市大安區長興街92號"
"106","07~08","芽菜類","福業黃豆芽","合格","臺北市政府衛生局","里仁事業股份有限公司士林中正分公司/台北市士林區中正路283號"
"106","07~08","芽菜類","優質黃豆芽","合格","新竹縣政府衛生局","里仁事業股份有限公司/新竹縣竹北市光明三路131號1樓"
"106","07~08","芽菜類","有機綠豆芽","合格","花蓮縣衛生局","全聯實業股份有限公司花蓮瑞穗分公司/花蓮縣瑞穗鄉中正北路一段50-1.50-2.50-3號"
"106","07~08","芽菜類","豆芽","合格","南投縣政府衛生局","美禾便當/南投縣南投市南陽路401號"
"106","07~08","芽菜類","有機黃豆芽","合格","南投縣政府衛生局","全聯實業股份有限公司/南投縣國姓鄉石門村中興路72號"
"106","07~08","芽菜類","豆芽菜","合格","宜蘭縣政府衛生局","黃錠安菜攤/宜蘭縣員山鄉大湖路22之16號"
"106","07~08","芽菜類","豆芽菜","合格","宜蘭縣政府衛生局","貴蘭蔬菜號/宜蘭縣羅東鎮民生市場146-147號"
"106","07~08","芽菜類","芽苗菜(豌豆芽)","合格","宜蘭縣政府衛生局","富農芽園/宜蘭縣冬山鄉進偉二路100巷25號"
"106","07~08","芽菜類","豆芽菜","合格","嘉義縣衛生局","菜販-陳雪姮/嘉義縣六腳鄉蒜頭市場110號"
"106","07~08","芽菜類","豆芽菜","合格","嘉義縣衛生局","萬有蔬果攤/嘉義縣六腳鄉蒜頭市場13號"
"106","07~08","芽菜類","豆芽菜","合格","嘉義縣衛生局","阿善蔬菜行/嘉義縣六腳鄉蒜頭市場"
"106","07~08","芽菜類","苜蓿芽","合格","桃園市政府衛生局","貴族世家牛排〈平鎮店〉/桃園市平鎮區環南路295、297號1樓"
"106","07~08","瓜果類","屏東小玉西瓜","合格","嘉義市政府衛生局","頂好超市嘉義二分公司/嘉義市西區嘉義市西區仁愛路211、213號"
"106","07~08","瓜果類","美濃香瓜","合格","新竹市衛生局","媽媽魚北大店/新竹市北區大同里北大路109號"
"106","07~08","大漿果類","木瓜","亞滅培Acetamiprid 0.13 (不符使用規定)","金門縣衛生局","全聯實業股份有限公司金門慈湖分公司/金門縣金寧鄉下埔下56-1號"
"106","07~08","大漿果類","奇異果","合格","雲林縣衛生局","全聯實業股份有限公司斗六西平分公司/雲林縣斗六市西平路248號"
"106","07~08","大漿果類","奇異果","依滅列Imazalil 0.11 (不得檢出)","雲林縣衛生局","大潤發流通事業股份有限公司斗南分公司/雲林縣斗南鎮西歧里文化街119巷21號1樓"
"106","07~08","大漿果類","木瓜","賓克隆Pencycuron 0.04 (不符使用規定)","雲林縣衛生局","楊淑貞/雲林縣西螺鎮果菜市場第一棟89號"
"106","07~08","大漿果類","木瓜","芬佈賜Fenbutatin-oxide 0.029 (不得檢出)","高雄市政府衛生局","東東水果行/高雄市旗山區大德里11鄰延平一路676號"
"106","07~08","大漿果類","木瓜","合格","高雄市政府衛生局","皇聖水果行/高雄市旗山區平和街38號之1"
"106","07~08","大漿果類","青木瓜","合格","高雄市政府衛生局","鼎欣小吃店/高雄市岡山區壽天里岡山路477號一樓"
"106","07~08","大漿果類","百香果","合格","高雄市政府衛生局","鼎欣小吃店/高雄市岡山區壽天里岡山路477號一樓"
"106","07~08","大漿果類","木瓜","亞滅培Acetamiprid 0.01 (不符使用規定)、撲克拉Prochloraz 0.09 (不符使用規定)、座賽胺Zoxamide 0.012 (不得檢出)","高雄市政府衛生局","大賜商行(大立生鮮超市)/高雄市路竹區竹南村國昌路53號1樓"
"106","07~08","大漿果類","百香果","合格","高雄市政府衛生局","大賜商行(大立生鮮超市)/高雄市路竹區竹南村國昌路53號1樓"
"106","07~08","大漿果類","屏東紅肉火龍果","合格","嘉義市政府衛生局","頂好超市嘉義二分公司/嘉義市西區嘉義市西區仁愛路211、213號"
"106","07~08","大漿果類","木瓜","合格","雲林縣衛生局","李正雄/雲林縣西螺鎮大園里中山東路126號"
"106","07~08","大漿果類","紐西蘭奇異果","合格","雲林縣衛生局","斗六文化分公司/雲林縣斗六市文化路65號"
"106","07~08","大漿果類","金鑽有機鳳梨","合格","雲林縣衛生局","里仁事業股份有限公司斗六分公司/雲林縣斗六市慶生路8號1樓"
"106","07~08","大漿果類","百香果","凡殺同Famoxadone 0.20 (不符使用規定)、滅達樂Metalaxyl 0.05 (不得檢出)、滅賜克Methiocarb 0.22 (不符使用規定)、百利普芬Pyriproxyfen 0.08 (不符使用規定)","彰化縣衛生局","金喜美股份有限公司大村營業所/彰化縣大村鄉大仁路一段98號"
"106","07~08","大漿果類","百香果","滅賜克Methiocarb 0.07 (不符使用規定)","彰化縣衛生局","興業建設股份有限公司員林分公司/彰化縣埔心鄉瓦南村中山路319號2-3樓"
"106","07~08","大漿果類","百香果","合格","嘉義縣衛生局","水果攤-賴溪水/嘉義縣大林鎮吉林里中興路110號"
"106","07~08","大漿果類","百香果","合格","嘉義縣衛生局","水果攤-黃玉杰/嘉義縣大林鎮平和街23-1號門前"
"106","07~08","大漿果類","特選百香果","達滅芬Dimethomorph 0.02 (不符使用規定)、凡殺同Famoxadone 0.22 (不符使用規定)、克凡派Chlorfenapyr 0.02 (不符使用規定)","臺北市政府衛生局","陳康濬號(佳新水果店)/臺北市中正區羅斯福路1段8號1樓151號攤"
"106","07~08","大漿果類","木瓜","合格","新竹縣政府衛生局","極鮮火鍋/新竹縣竹北市縣政二路372號"
"106","07~08","大漿果類","木瓜","合格","臺東縣衛生局","瑞山青果行/台東縣台東市濟南街61巷180號"
"106","07~08","大漿果類","百香果","合格","臺東縣衛生局","員財蔬果號/台東縣台東市濟南街61巷180號"
"106","07~08","大漿果類","木瓜","亞滅培Acetamiprid 0.05 (不符使用規定)","臺東縣衛生局","全聯實業股份有限公司台東漢陽分公司/臺東縣臺東市漢陽路89號"
"106","07~08","大漿果類","木瓜","合格","臺東縣衛生局","大潤發流通事業股份有限公司/台東縣台東市中興路三段592號"
"106","07~08","大漿果類","紐西蘭奇異果","合格","花蓮縣衛生局","武義水果行/花蓮縣光復鄉大安村中正路一段56號"
"106","07~08","大漿果類","奇異果","合格","花蓮縣衛生局","花蓮縣瑞穗鄉農會生鮮超市/花蓮縣瑞穗鄉中山路一段126號"
"106","07~08","大漿果類","火龍果(紅肉)","合格","新竹市衛生局","媽媽魚北大店/新竹市北區大同里北大路109號"
"106","07~08","大漿果類","嚴選香蕉","愛殺松Ethion 0.05 (不得檢出)","新竹市衛生局","媽媽魚北大門市/新竹市北區大同里北大路1009號"
"106","07~08","大漿果類","木瓜","合格","苗栗縣政府衛生局","富友水果行/苗栗縣頭份市信東路177號"
"106","07~08","大漿果類","香蕉","合格","高雄市政府衛生局","湯香蕉/高雄市旗山區仁和街2號"
"106","07~08","大漿果類","火龍果","合格","高雄市政府衛生局","吉品養生公司/高雄市杉林區山仙路288號"
"106","07~08","大漿果類","百香果","合格","高雄市政府衛生局","吉品養生公司/高雄市杉林區山仙路288號"
"106","07~08","大漿果類","木瓜","合格","南投縣政府衛生局","吳文龍攤販/南投縣名間鄉市場巷14-3號"
"106","07~08","大漿果類","香蕉","合格","高雄市政府衛生局","中安黃昏市場水果攤2-22/高雄市鳳山區中安路677號2-22攤"
"106","07~08","大漿果類","奇異果","合格","高雄市政府衛生局","愛國生鮮超市/高雄市大寮區鳳林四路14-2號"
"106","07~08","大漿果類","奇異果","亞滅培Acetamiprid 0.02 (不符使用規定)、Fenhexamid 0.029 (不得檢出)","高雄市政府衛生局","啟照企業股份有限公司/高雄市路竹區中山路236號"
"106","07~08","大漿果類","奇異果","合格","高雄市政府衛生局","李南梅(永安公有零售市場第29攤)/高雄市永安區公有零售市場"
"106","07~08","大漿果類","木瓜","合格","宜蘭縣政府衛生局","家福股份有限公司宜蘭分公司/宜蘭縣宜蘭市民權路2段38巷2號B2"
"106","07~08","大漿果類","木瓜","合格","宜蘭縣政府衛生局","金是金股份有限公司/宜蘭縣員山鄉永同路3段20號"
"106","07~08","大漿果類","木瓜","合格","宜蘭縣政府衛生局","喜互惠龍德店(蘭陽福利事業股份有限公司)/宜蘭縣蘇澳鎮福德路440.442.444號"
"106","07~08","大漿果類","奇異果","合格","花蓮縣衛生局","荃連水果行/花蓮縣玉里鎮民生街106號"
"106","07~08","大漿果類","埔里百香果","凡殺同Famoxadone 0.17 (不符使用規定)、撲克拉Prochloraz 0.02 (不符使用規定)","屏東縣政府衛生局","上高吉水果行/屏東縣潮州鎮興隆路199號"
"106","07~08","大漿果類","百香果","凡殺同Famoxadone 0.18 (不符使用規定)","屏東縣政府衛生局","連心水果行/屏東縣潮州鎮長興路44號"
"106","07~08","大漿果類","紐西蘭奇異果","合格","嘉義市政府衛生局","全聯竹圍門市/嘉義市西區四維路368號"
"106","07~08","大漿果類","香蕉","合格","嘉義市政府衛生局","全聯竹圍門市/嘉義市西區四維路368號"
"106","07~08","大漿果類","陽光金圓頭","合格","臺中市政府衛生局","全聯實業股份有限公司台中青海分公司/台中市西屯區河南路二段466號"
"106","07~08","大漿果類","百香果","達滅芬Dimethomorph 0.03 (不符使用規定)","新竹縣政府衛生局","千葉火鍋竹北店/新竹縣竹北市自強北路20號"
"106","07~08","大漿果類","百香果","亞滅培Acetamiprid 0.04 (不符使用規定)、達滅芬Dimethomorph 0.08 (不符使用規定)、凡殺同Famoxadone 0.02 (不符使用規定)","臺北市政府衛生局","永祥蔬果行/台北市南港區同德路77號"
"106","07~08","大漿果類","百香果","達滅芬Dimethomorph 0.02 (不符使用規定)、凡殺同Famoxadone 0.49 (不符使用規定)","臺北市政府衛生局","臺北農產運銷股份有限公司-第二果菜批發市場/台北市中山區民族東路336號"
"106","07~08","大漿果類","金圓頭奇異果","合格","基隆市政府衛生局","南興市場-水果攤/基隆市七堵區南興路020號前"
"106","07~08","大漿果類","木瓜","合格","臺北市政府衛生局","台北農產運銷股份有限公司第一果菜批發市場/台北市萬華區萬大路533號"
"106","07~08","大漿果類","有機綠奇異果","合格","新竹縣政府衛生局","全聯/新竹縣新埔鎮中正路137號"
"106","07~08","大漿果類","綠奇異果2入(冷藏原果-袋)","合格","基隆市政府衛生局","全家Family七堵自治店/基隆市七堵區自治街006、008號"
"106","07~08","大漿果類","紐西蘭奇異果","合格","臺南市政府衛生局","全聯股份有限公司仁德中清店/台南市仁德區中清路167、169號"
"106","07~08","大漿果類","奇異果","合格","臺南市政府衛生局","大潤發流通事業股份有限公司-安平分公司/台南市安平區郡平路42號"
"106","07~08","大漿果類","百香果","合格","澎湖縣衛生局","川東水果行(川東商號)/澎湖縣馬公市北辰街20號(北辰攤位1A25號)"
"106","07~08","大漿果類","百香果","凡殺同Famoxadone 0.07 (不符使用規定)","澎湖縣衛生局","鴻源水菓行/澎湖縣馬公市北辰市場1A13號(住:桶盤里6號)"
"106","07~08","大漿果類","奇異果","合格","花蓮縣衛生局","香榭城冰店(香榭城鮮果冰品)/花蓮縣吉安鄉中山路3段77號"
"106","07~08","大漿果類","火龍果","合格","連江縣衛生福利局","市攤-陳賽金/連江縣南竿鄉介壽村92號"
"106","07~08","大漿果類","木瓜","合格","桃園市政府衛生局","貴族世家牛排(平鎮店)/桃園市平鎮區環南路295、297號1樓"
"106","07~08","大漿果類","黃金奇異果5粒(紐西蘭)","合格","桃園市政府衛生局","美廉社(振興店)/桃園市平鎮區振興路107號1樓"
"106","07~08","大漿果類","木瓜","合格","苗栗縣政府衛生局","長青雨水果行Nice Fruits/苗栗縣苗栗市國華路1088號"
"106","07~08","小漿果類","韓國進口草莓(用於草莓蛋糕產品)","合格","高雄市政府衛生局","好市多股份有限公司/高雄市前鎮區中華五路656號"
"106","07~08","小漿果類","蓮霧(優)-良質","合格","基隆市政府衛生局","里仁事業股份有限公司/基隆市安樂區安樂路二段233號"
"106","07~08","小漿果類","美國空運藍莓","合格","基隆市政府衛生局","全聯實業股份有限公司暖暖分公司/基隆市暖暖區暖暖街246巷166號一樓及地下一樓"
"106","07~08","小漿果類","巨峰葡萄","合格","臺中市政府衛生局","金喜美公司中清營業所/台中市大雅區中清路4段747號"
"106","07~08","小漿果類","葡萄紅無籽(美國加州)","合格","花蓮縣衛生局","聯合水果行/花蓮縣吉安鄉中央路三段403號"
"106","07~08","小漿果類","智利葡萄","合格","花蓮縣衛生局","武義水果行/花蓮縣光復鄉大安村中正路一段56號"
"106","07~08","小漿果類","芭樂","合格","高雄市政府衛生局","中安黃昏市場水果攤2-22/高雄市鳳山區中安路677號2-22攤"
"106","07~08","小漿果類","珍珠芭樂","合格","高雄市政府衛生局","高雄市大社區農會附設生鮮超市/高雄市大社區三民路334號"
"106","07~08","小漿果類","葡萄","合格","新北市政府衛生局","極鮮火鍋龍安店/新北市新莊區龍安路252之2號2樓"
"106","07~08","小漿果類","葡萄","合格","新北市政府衛生局","貴族世家牛排/新北市中和區中山路2段327巷1號1樓"
"106","07~08","小漿果類","巨峰葡萄","合格","臺中市政府衛生局","全聯實業股份有限公司台中青海分公司/台中市西屯區河南路二段466號"
"106","07~08","小漿果類","美國加州紅無子葡萄","合格","桃園市政府衛生局","頂好樂善店/桃園市龜山區文德二路123號"
"106","07~08","核果類","芒果","合格","金門縣衛生局","全聯實業股份有限公司金門慈湖分公司/金門縣金寧鄉下埔下56-1號"
"106","07~08","核果類","芒果","合格","屏東縣政府衛生局","張碧霞攤商/屏東縣九如鄉東寧村林森路259號"
"106","07~08","核果類","紅寶石愛文芒果","合格","嘉義市政府衛生局","全聯友愛分公司/嘉義市西區友愛路402-406號1樓"
"106","07~08","核果類","芒果","合格","嘉義市政府衛生局","好市多股份有限公司嘉義分公司/嘉義市東區忠孝路668號"
"106","07~08","核果類","芒果","合格","南投縣政府衛生局","大苑子開發股份有限公司埔里分公司/南投縣埔里鎮北門里中山路二段291號"
"106","07~08","核果類","芒果","二福隆Diflubenzuron 0.13 (不符使用規定)","臺北市政府衛生局","冠冕盒餐食品有限公司/台北市內湖區內湖路1段91巷38弄5號及7號及9號"
"106","07~08","核果類","土芒果","合格","基隆市政府衛生局","頂好Wellcome暖暖分店/基隆市暖暖區暖暖街170號"
"106","07~08","核果類","玉文芒果","合格","基隆市政府衛生局","鮮綠蔬果商行/基隆市七堵區福二街194號1樓"
"106","07~08","核果類","愛文芒果","合格","桃園市政府衛生局","我要吃水果行/桃園市中壢區成功路109號1F"
"106","07~08","核果類","金皇芒果","合格","桃園市政府衛生局","賀新青果行/桃園市中壢區民族路308號"
"106","07~08","核果類","金鍠芒果","合格","嘉義縣衛生局","嘉新蔬菜水果行/嘉義縣太保市中山路二段全家便利商店對面"
"106","07~08","核果類","愛文芒果","合格","嘉義縣衛生局","嘉新蔬菜水果行/嘉義縣太保市中山路二段全家便利商店對面"
"106","07~08","核果類","玉文芒果","合格","嘉義縣衛生局","嘉新蔬菜水果行/嘉義縣太保市中山路二段全家便利商店對面"
"106","07~08","核果類","芒果","毆殺松Acephate 0.08 (不符使用規定)","雲林縣衛生局","山珍水果行/雲林縣斗六市民生南路143號"
"106","07~08","核果類","芒果","毆殺松Acephate 0.13 (不符使用規定)","雲林縣衛生局","富林水果行/雲林縣斗六市民生南路156號"
"106","07~08","核果類","芒果","合格","雲林縣衛生局","台灣糖業股份有限公司量販事業部北港量販店/雲林縣北港鎮華南路101號"
"106","07~08","核果類","芒果","合格","新竹縣政府衛生局","極鮮火鍋/新竹縣竹北市縣政二路372號"
"106","07~08","核果類","愛文芒果","合格","臺北市政府衛生局","陳康濬號(佳新水果店)(南門市場151、153號攤)/台北市中正區羅斯福路1段8號"
"106","07~08","核果類","芒果","合格","臺東縣衛生局","瑞山青果行/台東縣台東市濟南街61巷180號"
"106","07~08","核果類","芒果","合格","臺東縣衛生局","員財蔬果號/台東縣台東市濟南街61巷180號"
"106","07~08","核果類","愛文芒果","合格","臺南市政府衛生局","全聯實業股份有限公司台南小東分公司/台南市東區小東路246號1、2樓"
"106","07~08","核果類","紅寶石愛文芒果","合格","臺南市政府衛生局","全聯實業股份有限公司台南小東分公司/台南市東區小東路246號1、2樓"
"106","07~08","核果類","金煌芒果","合格","臺南市政府衛生局","(家福)便利購台南開元店/台南市北區開元路501號503號505號507號"
"106","07~08","核果類","愛文芒果","合格","臺南市政府衛生局","(家福)便利購台南開元店/台南市北區開元路501號503號505號507號"
"106","07~08","核果類","小太陽愛文芒果","合格","澎湖縣衛生局","全聯實業股份有限公司澎湖文光分公司/澎湖縣馬公市文光路85號"
"106","07~08","核果類","愛文芒果","合格","澎湖縣衛生局","全聯實業股份有限公司澎湖文光分公司/澎湖縣馬公市文光路85號"
"106","07~08","核果類","金煌芒果","合格","澎湖縣衛生局","全聯實業股份有限公司澎湖文光分公司/澎湖縣馬公市文光路85號"
"106","07~08","核果類","愛文芒果","合格","臺中市政府衛生局","金喜美公司中清營業所/台中市大雅區中清路4段747號"
"106","07~08","核果類","台南玉井愛文芒果","合格","臺中市政府衛生局","頂好黎明二分公司/台中市南屯區黎明路二段423號"
"106","07~08","核果類","芒果","合格","新竹市衛生局","自然法則國際有限公司/新竹市北區北大路111號"
"106","07~08","核果類","特級愛文芒果-2顆","合格","新竹市衛生局","媽媽魚北大店/新竹市北區大同里北大路109號"
"106","07~08","核果類","芒果","合格","高雄市政府衛生局","水果店/高雄市美濃區美中路30號"
"106","07~08","核果類","芒果","阿納寧Acrinathrin 0.015 (不得檢出)、百滅寧Permethrin 0.17 (不符使用規定)","高雄市政府衛生局","阿仁水果行/高雄市美濃區美中路28號對面"
"106","07~08","核果類","芒果","陶斯松Chlorpyrifos 0.06 (不符使用規定)、百滅寧Permethrin 0.07 (不符使用規定)","南投縣政府衛生局","保證責任台灣省青果運銷合作社/南投縣名間鄉濁水村員集路43號"
"106","07~08","核果類","愛文芒果","合格","高雄市政府衛生局","全聯實業股份有限公司鳥松本館分公司/高雄市鳥松區本館路391-3號"
"106","07~08","核果類","芒果","合格","高雄市政府衛生局","全聯實業股份有限公司/高雄市林園區廣應村東林西路394號1樓"
"106","07~08","核果類","金煌","陶斯松Chlorpyrifos 0.04 (不符使用規定)","高雄市政府衛生局","愛國百貨股份有限公司鳳林分公司/高雄市大寮區鳳林四路14-2號"
"106","07~08","核果類","芒果","合格","南投縣政府衛生局","天井豆花/南投縣鹿谷鄉鹿谷村鹿彰路333號"
"106","07~08","核果類","芒果","合格","高雄市政府衛生局","蔓莉水果專賣/高雄市湖內區保生路96-1號"
"106","07~08","核果類","芒果","合格","高雄市政府衛生局","李萬成(永安公有零售市場第1攤)/高雄市永安區公有零售市場"
"106","07~08","核果類","芒果","合格","宜蘭縣政府衛生局","黃錠安菜攤/宜蘭縣員山鄉大湖路22之16號"
"106","07~08","核果類","芒果","合格","宜蘭縣政府衛生局","阿輝水果行(開元市場攤商)/宜蘭縣羅東鎮羅東鎮清潭路128號前(開元市場攤商)"
"106","07~08","核果類","芒果","合格","宜蘭縣政府衛生局","王清發水果攤商(開元市場攤商)/宜蘭縣羅東鎮羅東鎮民族路5號前(開元市場攤商)"
"106","07~08","核果類","芒果","合格","金門縣衛生局","有限責任金門縣政府暨所屬機關學校聯合員工消費合作社/金門縣金寧鄉伯玉路1段232-4號"
"106","07~08","核果類","芒果","合格","金門縣衛生局","全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號"
"106","07~08","核果類","愛文芒果","歐滅松Omethoate 0.04 (不得檢出)","新北市政府衛生局","頂好惠康超市汐止店/新北市汐止區建成路39號1樓"
"106","07~08","核果類","愛文芒果","合格","新北市政府衛生局","茂農果菜行/新北市淡水區中山路129巷23號"
"106","07~08","核果類","愛文芒果 (2顆)","合格","新北市政府衛生局","全聯三和店/新北市三重區三和路2段139號"
"106","07~08","核果類","枋山金煌芒果","合格","新北市政府衛生局","頂好/新北市板橋區四維路247號"
"106","07~08","核果類","芒果","合格","臺中市政府衛生局","台灣楓康超市股份有限公司大雅鄉分公司/台中市大雅區中清東路218號"
"106","07~08","核果類","芒果","陶斯松Chlorpyrifos 0.02 (不符使用規定)","新竹縣政府衛生局","千葉火鍋竹北店/新竹縣竹北市自強北路20號"
"106","07~08","核果類","玉文芒果","合格","臺北市政府衛生局","菓之鄉水果專賣店/台北市南港區同德路60號"
"106","07~08","核果類","小太陽愛文芒果","合格","臺北市政府衛生局","全聯實業股份有限公司中山興安分公司/台北市中山區興安街55號地下樓"
"106","07~08","核果類","愛文芒果","合格","臺北市政府衛生局","臺北農產運銷股份有限公司-第二果菜批發市場/台北市中山區民族東路336號"
"106","07~08","核果類","愛文芒果","合格","臺北市政府衛生局","臺北農產運銷股份有限公司-第二果菜批發市場/台北市中山區民族東路336號"
"106","07~08","核果類","玉文芒果","合格","宜蘭縣政府衛生局","王錫榆/宜蘭縣蘇澳鎮中原路攤位"
"106","07~08","核果類","芒果","合格","臺北市政府衛生局","台北農產運銷股份有限公司第一果菜批發市場/台北市萬華區萬大路533號"
"106","07~08","核果類","玉文芒果","合格","花蓮縣衛生局","劉美雲水果攤/花蓮縣花蓮市重慶路370號"
"106","07~08","核果類","芒果","合格","花蓮縣衛生局","何喬水果固攤/花蓮縣吉安鄉黃昏市場"
"106","07~08","核果類","愛文芒果","合格","桃園市政府衛生局","家樂福(經國店)/桃園市桃園區經國路369號"
"106","07~08","核果類","杉林芒果","合格","桃園市政府衛生局","家樂福(經國店)/桃園市桃園區經國路369號"
"106","07~08","核果類","芒果","合格","苗栗縣政府衛生局","秀英水菓商店/苗栗縣卓蘭鎮中街里復興路2號"
"106","07~08","核果類","愛文芒果","普硫松Prothiofos 0.09 (不得檢出)","苗栗縣政府衛生局","大湖市場臨時攤商-劉翎雅/苗栗縣大湖鄉中正路與民生路交叉口"
"106","07~08","核果類","芒果","合格","苗栗縣政府衛生局","陳丕乾/苗栗縣苑裡鎮西平里興華街20號"
"106","07~08","梨果類","蘋果","合格","雲林縣衛生局","全聯實業股份有限公司斗六西平分公司/雲林縣斗六市西平路248號"
"106","07~08","梨果類","香梨","合格","雲林縣衛生局","大潤發流通事業股份有限公司斗南分公司/雲林縣斗南鎮西歧里文化街119巷21號1樓"
"106","07~08","梨果類","青蘋果","合格","雲林縣衛生局","大潤發流通事業股份有限公司斗南分公司/雲林縣斗南鎮西歧里文化街119巷21號1樓"
"106","07~08","梨果類","紐西蘭富士蘋果","合格","嘉義市政府衛生局","全聯友愛分公司/嘉義市西區友愛路402-406號1樓"
"106","07~08","梨果類","華盛頓櫻桃","合格","嘉義市政府衛生局","好市多股份有限公司嘉義分公司/嘉義市東區忠孝路668號"
"106","07~08","梨果類","生機紅棗","合格","高雄市政府衛生局","文殊堂藥局/高雄市甲仙區文化路22號"
"106","07~08","梨果類","生機野生紅棗","合格","高雄市政府衛生局","東倉超市/高雄市鳳山區鳳山區中崙路577號1樓"
"106","07~08","梨果類","紅棗粒","依普座Epoxiconazole 0.05 (不符使用規定)、得克利Tebuconazole 0.50 (不符使用規定)","高雄市政府衛生局","綠川小舖/高雄市旗津區海岸路2號"
"106","07~08","梨果類","有機大紅棗","合格","高雄市政府衛生局","家福股份有限公司愛河店/高雄市三民區河東路356號"
"106","07~08","梨果類","紅棗乾","毆蟎多Propargite 0.039 (不得檢出)","高雄市政府衛生局","昌昇貿易有限公司/高雄市三民區漢口街316號"
"106","07~08","梨果類","波斯玉棗","毆蟎多Propargite 0.057 (不得檢出)","高雄市政府衛生局","華陀扶元堂生藥科技股份有限公司/高雄市三民區遼北街220號"
"106","07~08","梨果類","富士蘋果(裸賣)","合格","基隆市政府衛生局","全家FamilyMart長庚店/基隆市安樂區安樂路二段157號1樓"
"106","07~08","梨果類","有機櫻桃","合格","基隆市政府衛生局","棉花田生機園地股份有限公司基隆仁愛門市/基隆市仁愛區仁四路40號1樓"
