青翠精華草本濃縮飲料	美商恆旭實業股份有限公司台灣分公司	臺中市	成分標示不實		2014-01-06	中市衛食藥字第1030000892號號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
加仕沛纖姿錠	永信藥品工業股份有限公司	臺中市	品名「纖姿」錠佐以女性系腰身圖形，涉及易生誤解	安康藥妝藥局(臺南市)	2014-01-06	中市衛食藥字第1030001048號號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
純草莓顆粒果醬	大湖草莓農場	苗栗縣	有效日期與保存期限標示不合理、無營養標示		2014-01-07	府衛食字第1030000400號號	食品衛生管理法第22、28條	處新台幣10萬元罰鍰	
粘粉	翊宏企業社	臺中市	未依規定標示品名、內容物、淨重、製造廠商名稱、電話號碼及地址	公館製麵店(苗栗縣)	2014-01-08	中市衛食藥字第1030001439號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
LIQUI FRUIT 蘋果汁、BELGIOIOSO新鮮摩佐羅拉乾酪	好市多股份有限公司	高雄市	中英文標示不一		2014-01-08	高市衛食字第10330076900號號	食品衛生管理法第22條	處新台幣4萬元罰鍰	
BCAA+9600mg（有效日期2014.01.03）	登薾國際貿易有限公司	新北市	製造廠商標示不實(工廠登記已廢止)	俊興單車休閒館(新北市)	2014-01-09	北府衛食藥字第1023403982號號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
乾紫菜	新藻實業有限公司	新北市	產品外包裝未標示有效日期	玉里國中(花蓮縣)	2014-01-09	北府衛食藥字第1023404831號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
豆漿	日紳食品有限公司	臺中市	標示項目不全(僅標示商號名稱及保存方式)	豐郁飲食店(苗栗縣)	2014-01-09	中市衛食藥字第1030002822號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
「加吉利涵養活水」包裝水	加吉利實業股份有限公司	南投縣	標示「來自埔里山脈天然純淨」，稽查時無法提供相關文件為依據		2014-01-09	府授衛食字第1030009887號號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
正宗北港調和花生油、松鼎蔬菜油	松鼎實業股份有限公司	雲林縣	成分標示植物油，卻未標示油脂內容、未依規定標示「調和字樣」		2014-01-09	府衛食字第1037000014號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
大廚師低油煙不飽和黃金健康油、多吉師蔬菜油、大廚師花生油、東茂純-芝麻香油(全新牌)、龍駿自然本味-芝麻香油、多吉師花生油、大廚師御品珍寶健康油、東茂低油煙茶多酚健康油、自然本味御品珍寶健康油、自然本味不飽和健康油	多吉師食品有限公司	雲林縣	外包裝未標示調和油字樣、植物油成分未展開、香油產品標示「純」字與成分不符		2014-01-09	府衛食字第1037000033號號	食品衛生管理法第22、28條	處新台幣7萬元罰鍰	
純正小磨香油	三豐食品工廠	新北市	未標示內容物名稱	財董雜糧行(新北市)	2014-01-10	北府衛食藥字第1023406392號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
靈芝膠囊食品	環扣國際事業股份有限公司	苗栗縣	製造廠商標示不實(稽查現場無生產膠囊食品設備)		2014-01-10	府衛食字第1030001136號號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
黃金珊瑚草	佳欣國際開發有限公司	臺中市	宣稱高鐵、高鈣，未於營養標示欄位標示鐵及鈣含量	古坑綠色隧道曾○森攤商(臺中市)	2014-01-10	中市衛食藥字第1030003316號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
德昌香辣牛肉	德昌食品股份有限公司	臺中市	未標示牛肉原產地	蕼玖五金大賣場(臺南市)	2014-01-10	中市衛食藥字第1030003619號號	行為時食品衛生管理法第17條	處新台幣3萬元罰鍰	
細胞密碼胺基酸瓊漿液	康美心生技有限公司	屏東縣	成分標示「靈芝、紅蔘、巴西蘑菇」、標示宣稱DNAEnergyRecovery		2014-01-10	屏府授衛食字第10330044300號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
香筍	福松食品股份有限公司	屏東縣	未標示添加食用色素「辣椒紅」及調味劑「辣椒精」		2014-01-10	屏府授衛食字第10330044400號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
苦茶油、黑麻油	正純食品有限公司	雲林縣	成分標示不實、廠商資訊標示不清		2014-01-10	府衛食字第1037000018號號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
順發特級花生御用調和油、順發優質蔬菜健康油、順發優質人生橄欖多酚健康油、順發香油、順發冷壓黑麻油、順發橄欖葵花油	優質人生實業有限公司	雲林縣	未標示調和油字樣、植物油成分未展開、未標示原產地		2014-01-10	府衛食字第1037000020號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
光頭呂香椿抓餅	紅象食品有限公司	新北市	外包裝未標示製造廠商與國內負責廠商名稱及地址	現場查獲	2014-01-13	北府衛食藥字第1023385932號號	行為時食品衛生管理法第17條	處新台幣3萬元罰鍰	
源順生機能量均衡油、源順養生料理油、源順健康烹調	主惠實業股份有限公司	雲林縣	外包裝未標示調和油字樣		2014-01-13	府衛食字第1037000019號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
香樁嫩芽	睿云食品有限公司	臺中市	有效日期標示不符規定(模糊、雙重標示)	妙蓮素食材料行(彰化縣)	2014-01-14	中市衛食藥字第1030004965號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
乾海帶芽	宜昌商行	臺中市	保存期限及重量雙重標示	關帝廟前廣場(苗栗縣)	2014-01-14	中市衛食藥字第1030004966號號	行為時食品衛生管理法第17條	處新台幣3萬元罰鍰	
蒟蒻吉祥丸	佑祥食品廠	臺中市	非即食真空包裝食品未標示「非供即食，應充分加熱」	省錢超市(雲林縣)、圓品商行(雲林縣)	2014-01-14	中市衛食藥字第1030005276號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
有機黑豆粉	元豪食品有限公司	臺中市	營養宣稱與規定不符		2014-01-17	中市衛食藥字第1030005151號號	行為時食品衛生管理法第19條	處新台幣4萬元罰鍰	
(三味屋)韓式原味岩燒海苔	經略國際行銷有限公司	新北市	有效日期標示不實		2014-01-17	北府衛食藥字第1030031975號號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
亞麻仁油	林記順發企業社	雲林縣	標示詞句涉及標示不實		2014-01-17	府授衛食字第1037000063號號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
Mei ji Amino明治膠原蛋白粉	范○瑜	苗栗縣	無中文標示	奇摩拍賣	2014-01-21	府衛食字第1030002276號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
多立康-膠原蛋白+Q10(粉)	殷榮實業股份有限公司	臺中市	外包裝宣稱「極致美肌配方、彈性水嫩好膚質」整體表現涉及誇張、易生誤解；副成分葡萄糖標示甜味劑與規定不符	達康美得藥妝家樂福重慶店(臺北市)	2014-01-21	中市衛食藥字第1030008518號號	行為時食品衛生管理法第19條	處新台幣4萬元罰鍰	
AC-11 新生膠原飲	創聯生醫國際股份有限公司	臺北市	一般標示不符規定(未標示內容物名稱、國內負責廠商名稱及地址)、產品說明書標示詞句涉及誇張、易生誤解	采姿有限公司(臺北市)	2014-01-21	北市衛食藥字第10330659600號號	食品衛生管理法第22、28條	處新台幣4萬元罰鍰	
山藥麵線	稻香客家米食有限公司	苗栗縣	成分標示不實(未完整標示內容物)		2014-01-22	府衛食字第1030002260號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
虱目魚薄脆燒	正合味企業有限公司	高雄市	重量標示不實		2014-01-22	高市衛食字第10330616800號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
油膏、辣椒醬	合泉實業社	高雄市	食品添加物名稱誤繕(笨甲酸)、安息香酸未標示「防腐劑」、營養標示格式不符規定、調味劑未依規定展開標示、成分標示「醬色」不符規定		2014-01-23	高市衛食字第10330458100號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
天然菠菜粉	順慶實業有限公司	高雄市	有效日期標示錯誤		2014-01-23	高市衛食字第10330684400號號	食品衛生管理法第28條	處新台幣8萬元罰鍰	
復力健錠食品、美樂家新視界、宇強高單位維他命膜衣錠食品	美樂佳實業股份有限公司	高雄市	營養標示不符規定、未標示原產地、未標示「多食無益」字樣	興安大藥房(嘉義市)、大安西藥房(嘉義市)	2014-01-23	高市衛食字第10330693300號號	行為時食品衛生管理法第17條	處新台幣5萬元罰鍰	
御姬賞玻光飲	楊○筑	臺中市	包裝宣稱「喝的玻尿酸」，涉及直接宣稱「玻尿酸」，易生誤解、違反規定	源穎生技股份有限公司(臺中市)	2014-01-24	中市衛食藥字第1030008739號號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
桂花烏龍茶、玫瑰花茶、黃金超油切冷泡純綠茶	阿華師茶業股份有限公司	臺中市	產品添加香料未如實標示	康馨園(臺中市)	2014-01-27	中市衛食藥字第1030010742號號	食品衛生管理法第28條	處新台幣12萬元罰鍰	
黑蔴油	陳○隆	臺中市	未標示廠商名稱、地址；重量標示錯誤	七米雜糧行(臺北市)	2014-01-28	中市衛食藥字第1030010929號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
葡萄乾、雀巢一代咖啡、雀巢二代咖啡	良品商行	高雄市	葡萄乾包裝產品無中文標示、咖啡產品未標示有效日期	現場查獲	2014-01-28	高市衛食字第10330726600號號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
甜酒豆腐乳	頂裕食品股份有限公司	臺中市	未標示廠商名稱	紅歡企業股份有限公司(高雄市)	2014-01-29	中市衛食藥字第1030010922號號	行為時食品衛生管理法第17條	處新台幣3萬元罰鍰	
靈芝養生濃縮錠	靈芝大師養生生物科技事業有限公司	桃園縣	未標示內容物名稱、營養標示	網路(網址：http://www.lingchihmaster.com.tw)	2014-02-06	府衛食藥字1030015009號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
玫瑰露	峻佑食品商行	屏東縣	無標示廠商地址、成分、營養標示		2014-02-06	屏府授衛食字10330389800號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
視健明(Ex-vision)膜衣錠	瑞元藥業有限公司	屏東縣	違反「市售包裝維生素礦物質類之錠狀膠囊狀食品營養標示方式及內容標準」		2014-02-06	屏府授衛食字10330386100號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
大將龍眼蜜	山泉蜂蜜有限公司	雲林縣	成分未依其含量多寡由高至低標示	台全珍豬工業股份有限公司	2014-02-12	府衛食字1037000139號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
原味杏仁	米樂專業烘焙坊	桃園縣	無中文標示	張豐盛行(桃園縣)	2014-02-12	府衛食藥字1030028197號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
紫蘇飴	銘益食品有限公司	桃園縣	成分「梅肉乾粉」含食品添加物(甜味劑糖精鈉鹽、環己基(代)磺醯胺酸鹽)，外包裝袋標示天然梅粉	銘益食品有限公司(桃園縣)	2014-02-12	府衛食藥字1030022633號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
天然極品頂級黑金醬油	溢香食品股份有限公司	屏東縣	成分未依其含量多寡由高至低標示		2014-02-18	屏府授衛食字10330525000號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
花生糕	文川食品行	高雄市	未標示有效日期、廠商電話、營養標示未標示飽和脂肪及反式脂肪		2014-02-19	高市衛食字10331236300號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
蘑菇醬	沛津有限公司	新北市	未標示原產地(國)	三商行股份有限公司北市和平分公司(臺北市)	2014-02-20	北府衛食藥字1030239269號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
野生小金桔	福源商行	新竹市	未依規定標示食品添加物名稱(標示為「人工甘味劑」)、使用阿斯巴甜未標示警語		2014-02-20	府授衛食字1030065706號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
苑裡王記(鑫)魚丸	王○鑫	苗栗縣	未標示有效日期、產品重量、食品添加物用途及名稱、營養標示與所含成分不相符	云麗超商(苗栗縣)	2014-02-21	府衛食字1030004659號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
靚漾B雙層膜衣錠	生展生物科技股份有限公司	臺南市	標示「素食可食」，違反「包裝食品宣稱為素食之標示規定」		2014-02-25	府衛食藥字1030099482號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
日本味王綜合維他命軟膠囊	東阪生技有限公司	新北市	未標示有效日期	萊爾富國際(股)公司嘉縣嘉昱分公司(嘉義縣)	2014-02-26	北府衛食藥字1030305735號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
滋養口糧棒	冠昇食品工業股份有限公司	苗栗縣	產品含膨鬆劑，未標示膨鬆劑之品名		2014-03-03	府衛食字1030005594號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
龍眼殼	陳○霖	臺南市	成分及營養標示違反規定	喜昌商行(臺中市)	2014-03-03	府衛食藥字1030099485號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
青蘋果多多	生合生物科技股份有限公司	高雄市	外包裝標示不實(未標示食品添加物名稱(銅葉綠素鈉))		2014-03-03	高市衛食字10331637501號	行為時食品衛生管理法第28條	處新台幣4萬元罰鍰	
豹順通海豹油膠囊	成大生物科技股份有限公司	臺南市	營養標示單位錯誤	菩提大藥局(雲林縣)	2014-03-06	府衛食藥字1030099484號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
純手工薑母黑糖角	富登商行	臺中市	未標示廠址	瑞旗行(臺中市)	2014-03-07	中市衛食藥字1030025262號	行為時食品衛生管理法第22條	處新台幣3萬元罰鍰	
咖啡派、葡萄乾夾心餅乾、檸檬戀人	品昂洋菓子有限公司	臺中市	未標示有效日期	月之戀人(臺中市)	2014-03-07	中市衛食藥字1030025261號	行為時食品衛生管理法第22條	處新台幣3萬元罰鍰	
一斤豆豉	李燈燦製油廠	新竹市	未標示食品標示		2014-03-07	府授衛食字1030071003號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
桂花釀	永凉製冰廠	苗栗縣	外包裝未標示淨重、容量或數量；標示涉及誇張或易生誤解		2014-03-07	府衛食字1030006893號	食品衛生管理法第22、28條	處新台幣4萬元罰鍰	
我最牛-香蔥牛角酥(植物五辛素)	厚毅興業股份有限公司	臺北市	成分標示不實(檢出微量雞成分，外包裝無標示添加相)	遠百企業股份有限公司忠孝分公司(臺北市)	2014-02-06	北府衛食藥字10330183100號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
純正黑蔴油	協志工廠	雲林縣	檢出脂肪酸組成與資料庫所列不完全相符		2014-02-18	府衛食字1037000185號	食品衛生管理法第28條	處新台幣4萬元罰鍰	
南瓜子	大郕企業股份有限公司	苗栗縣	未標示食品添加物(環己基(代)磺醯胺酸)名稱		2014-03-18	府衛食字1030007566號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
燒雞腿	義興張福星有限公司	臺中市	未標示重量、保存方式雙重標示	義興張福星有限公司	2014-03-03	中市衛食藥字1030024789號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
味之素大豆沙拉油	貫均貿易有限公司	新北市	標示「調合油」之字體小於6公厘，標示零膽固醇但營養標示未標其含量	大葉高島屋(股)公司(臺北市)	2014-03-14	北府衛食藥字1030368077號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
開心果	台灣鄭美香食品(股)公司	苗栗縣	未標示食品添加物(醋磺內酯鉀)名稱		2014-03-18	府衛食字1030007590號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
海燕窩	上緯行國際有限公司	高雄市	營養標示不符規定		2014-03-19	高市衛食字10332328900號	行為時食品衛生管理法第28條	處新台幣2萬元罰鍰	
津仙屋生梅軟糖及夏威夷果軟貽	張豐盛行	桃園縣	無中文標示	張豐盛行	2014-03-21	府衛食藥字1030057015號	食品安全衛生管理法第22條	處新台幣6萬元罰鍰	
地瓜酥	新味軒食品有限公司	嘉義市	外包裝標示「可素食」	愛心聯盟生鮮超市(新竹縣)	2014-03-24	府授衛食字1035101233號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
原味腰果	禾泰手工坊	高雄市	未標示原產地及有效日期		2014-03-26	高市衛食字10332614400號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
平安龜	獎達食品有限公司	高雄市	未標示品名、重量、有效日期及營養標示		2014-03-26	高市衛食字10332614500號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
牛肉乾	全勝宏商行	臺中市	一般標示、營養標示與規定不符	榮記肉鬆行(彰化縣)	2014-03-27	中市衛食藥字1030039705號	行為時食品衛生管理法第22條	處新台幣3萬元罰鍰	
蜂蜜醋	田蜜園養蜂農場	雲林縣	成分標示未依含量多寡由高至低標示		2014-03-27	府衛食字1037000299號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
宜蘭醬油粉肝	黃○彬	臺中市	無中文標示	客家麻糬(臺中市)	2014-03-28	中市衛食藥字1030037371號	行為時食品衛生管理法第22條	處新台幣3萬元罰鍰	
冬蟲夏草燉包	大雪山有機農場	南投縣	營養標示熱量不符、冬蟲夏草成分未標示子實體或菌絲體	水里鄉農會(南投縣)	2014-03-31	府授衛食字1030063520號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
黑豆瓣醬	均一食品行	高雄市	產品成分標示中黃豆未標示基因改造等字樣		2014-04-02	高市衛食字10332882500號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
鼎福韓式泡菜	阿畝哥企業社	嘉義市	產品標示格式不符合規定，如營養標示格式、無註明製造廠商或國內負責廠商名稱、有效日期以貼標方式標示	後壁冰糖醬鴨有限公司	2014-04-01	府授衛食字1035101332號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
麵包	新芳商行	嘉義市	產品外包裝無標示有效日期	美咨輕食店	2014-04-01	府授衛食字1035101333號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
「食用黃色五號」、「食用紅色六號」	幅興企業有限公司	臺中市	產品外包裝未標示「食品添加物」字樣及使用範圍、用量標準等與規定不符	岡山區「品皇咖啡食品原料」、田中鎮「佳多利農產百貨行」及「育全幼稚園」	2014-04-02	中市衛食藥字1030039610號	行為時食品衛生管理法第24條	處新台幣3萬元罰鍰	
蔗香紅茶	全久榮企業股份有限公司	臺南市	成分含有添加物「異抗血酸鈉」，但外包裝未同時標示用途名稱及品名	水和商號	2014-04-01	府衛食藥字1030099487號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
香辣牛肉乾	進發食品有限公司	屏東縣	產品未標示製造廠商電話號碼及地址	關西鎮農會供銷部	2014-04-03	屏府授衛食字10331015700號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
新活力-干膠囊(食品)	宏昇生物科技有限公司	嘉義縣	產品外包裝標示與市售包裝維生素礦物質類之錠狀膠囊食品營養標示方式及內容標準規定不符	國聖藥局	2014-04-08	府授衛藥食字1030065097號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
「麻辣牛油」、「辣椒粉」、「日式調味料」、「台式調味料」、「藥膳高湯調味料」、	三億食品原料有限公司	嘉義縣	產品外包裝無營養標示	欣冠達股份有限公司	2014-04-07	府授衛藥食字1030064859號	食品安全衛生管理法第22條	處新台幣4萬元罰鍰	
「日式壽喜燒醬及」、「蒙古火鍋紅豆」、	台灣有明食品股份有限公司	屏東縣	產品外包裝無營養標示及內容物標示		2014-04-13	屏府授衛食字10331090200號	食品安全衛生管理法第22條	處新台幣4萬元罰鍰	
「Best Bifidus Plus五合一加強版」、「德奧納豆紅麴紅景天複方膠囊」	德奧生物科技股份有限公司	高雄市	產品成分未以中文標示且未標明原產地，產品成分含有「輔酶Q10」卻未加註警語	富邦媒體科技股份有限公司鹿港店	2014-04-10	高市衛食字10333192000號	食品安全衛生管理法第22條	處新台幣4萬元罰鍰	
黑芝麻粉、南瓜籽	添浤生技有限公司	高雄市	產品標示「素食可食」及營養標示格式與規定不符，且數值計算有誤。另標示「產品經SGS認證」及「…有助頭髮烏黑亮麗」不符規定		2014-04-15	高市衛食字10333281300號	食品安全衛生管理法第22、28條	處新台幣5萬元罰鍰	
高麗人參粉末	陳○茜	花蓮縣	產品標示與規定不符	網路	2014-04-03	府衛藥字1030046612號	食品安全衛生管理法第22條	處新台幣1.5萬元罰鍰	
牛的初乳蛋白-乳鐵加強型	鑫耀生技有限公司	彰化縣	宣稱高鈣、高鐵，卻與營養標示含量不符	侑軒嬰兒用品店	2014-04-18	府授衛食字1030125648號	食品安全衛生管理法第28條	處新台幣16萬元罰鍰	
南瓜肉燥米粉	明好企業有限公司	新竹市	產品外袋原料標示CMC，未標示中文食品添加物名稱		2014-04-16	府授衛食字1030092312號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
炒米粉、油飯、呷七碗油飯	嘉義食品工業股份有限公司	新北市	產品成分標示與事實不符，所適用添加物已逾期，作業環境不符合食品良好衛生規範，規避妨礙調查。		2014-04-14	北府衛食藥字1030645717號	食品安全衛生管理法第8、15、28條	處新台幣264萬元罰鍰	
《UDR》頂級青木瓜雙峰膠囊組	磐石國際行銷有限公司	新竹市	廣告涉及誇大易生誤解	網路	2014-04-16	北府衛食藥字1030603356號	食品安全衛生管理法第28條	處新台幣5萬元罰鍰	
蒙古鍋底	天之椒子國際開發有限公司	臺南市	外包裝無中文標示	樊將軍食堂	2014-04-14	府衛食藥字103219252號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
烏魚子	魚中寶商行	雲林縣	外包裝無食品標示	生暉商行	2014-04-22	府衛食藥字1037000419號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
山粉圓	日丰商行	新竹市	外包裝無食品標示		2014-04-21	府授衛食字1030096052號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
熟白芝麻	典佑食品股份有限公司	新竹市	外包裝無標示原產地(國)與營養標示不符合規定		2014-04-21	府授衛食貳字1030095341號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
峰承-大豆製品	馬○雯	高雄市	外包裝未標示己二烯酸(防腐劑)		2014-04-23	高市衛食字10333573300號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
乳清蛋白飲	水母吃乳酪有限公司	臺中市	產品保存方法雙重標示，成分未標示甜味劑名稱	水母吃乳酪門市	2014-04-24	中市衛食藥字1030048573號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
百香果汁	慧德企業有限公司	臺中市	包裝未標示重量、營養標示不合規定，有效日期浮貼		2014-04-24	中市衛食藥字1030048608號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
薪傳高級黑麻油(調和油)	薪傳國際食品有限公司	嘉義市	外包裝標示「植物油」未完整標示為「黃豆油」	立人商店	2014-04-27	府授衛食字1035101698號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
苒花餅、棉花糖	風味房企業有險公司	臺南市	外包裝成分標示食用色素號碼不符合規定	高雄橋頭台灣糖業股份有限公司	2014-04-28	府授衛食字1030219253號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
DIY創意膠凍粉	秀明科技有限公司	臺南市	產品營養標示不符合規格		2014-04-28	府授衛食字1030303610號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
大雪山-東 冬蟲夏草茶包	大雪山有機農場	南投縣	產品圖片標示子實體，內容物未標示，營養標示熱量計算錯誤		2014-04-29	府授衛食字1030085422號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
羊乳片產品	喬志亞生技股份有限公司	高雄市	外包裝未標示脫脂牛奶粉		2014-04-29	高市衛食字10333789700號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
嘉鄉味澳洲大燕麥片	全買股份有限公司	嘉義市	包裝食品素食標示錯誤，與相關規定不符	全買股份有限公司斗六分公司	2014-05-01	府授衛食字1035101731號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
龍騰瑞仕國際有限公司之產品	龍騰瑞仕國際有限公司	嘉義市	產品外包裝無標示有效日期，與相關規定不符	辰嚴企業社	2014-05-01	府授衛食字1035101755號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
舒多寧紅麴納豆膠囊食品	亮麗生物科技實業有限公司	高雄市	產品含有菸鹼素，其外包裝卻未標名「多食無益」字樣，與相關規定不符		2014-05-07	高市衛食字10334081300號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
杏仁巧克力餅、菊花奶酥	社團法人基隆市智障者家長協會	基隆市	產品外包裝之標示，如品名、原產地(國)、淨重、容量或數量、營養標示、有效日期等等，與相關規定不符	行天宮大門處	2014-05-07	府授衛食貳字1030301007號	食品安全衛生管理法第22條	處新台幣1.5萬元罰鍰	
大豆製品	八昌興業有限公司	臺北市	素食檢出魚成分及微量雞成分，與外包裝標示不符	廣誠素食(膳)	2014-05-07	北市衛食藥字10331392900號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
金黃葡萄乾	龍江興南北商行	新北市	外包裝未標示有效日期，與相關規定不符		2014-05-09	府授衛食藥字1030103353號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
H.V.P(味亦美)	廣味香開發有限公司	高雄市	產品外包裝內容物名稱為分別標明，且無營養標示，與相關規定不符		2014-05-09	高市衛食字10334180200號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
MODIFIED TAPIOCA STARCH(FOOD GRADE)	三和製粉股份有限公司	高雄市	產品外包裝未依食品添加物規定，與相關規定不符		2014-05-07	高市衛食字10334086200號	食品安全衛生管理法第15、24條	處新台幣3萬元罰鍰	
源順6合1均衡油、源順烹調油	主惠實業股份有限公司	雲林縣	產品品名標示涉不符		2014-05-12	府衛食藥字1037000483號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
香菜酥	素贊行	嘉義市	產品外包裝無標示負責人廠商名稱及產品成分標示天然植物油、和芳香精，與相關規定不符	孝親護理之家	2014-05-13	府衛食字1035101844號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
修飾澱粉	佳誠永業有限公司	臺中市	產品外包裝未標示「食品添加物」字樣及使用範圍、用量標準等，與相關規定不符	美食達人股份有限公司	2014-05-13	中市衛食藥字1030056387號	食品安全衛生管理法第24條	處新台幣3萬元罰鍰	
Ankh安蔻淨體素錠	儷都國際有限公司	臺中市	產品成分含「蔗糖素」、「苦橙」，未標示用途名稱及警語等，與相關規定不符	喬寶藥局	2014-05-13	中市衛食藥字1030056391號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
薇達德國液態初乳(原裝進口)【奶素】	崴達國際股份有限公司	高雄市	產品外包裝營養標示、內容物名稱標示錯誤，且英文claim涉及健康食品「免疫調節」保健功效，涉及誇大、易生誤解		2014-05-13	高市衛食字10334267800號	食品安全衛生管理法第15、28條	處新台幣4萬元罰鍰	
汕頭調味包	順津有限公司	高雄市	產品外包裝除標示品名外，其他均與相關規定不符		2014-05-14	高市衛食字10334247000號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
柴魚湯調料	庚榮有限公司	高雄市	產品外包裝無標示，與相關規定不符	上乘三家	2014-05-15	高市衛食字10334238100號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
菓C錠	朱溪全即大發食品行	臺中市	產品品名含「C」字樣，未於營養欄位標示維生素C含量，與相關規定不符	四季精品百貨有限公司溪湖分公司	2014-05-16	中市衛食藥字1030057834號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
辣味牛肉乾	中華軒食品有限公司	臺北市	產品外包裝之有效日期單獨以黏貼的方式，與相關規定不符	受處分人的營業處	2014-05-16	北市衛食藥字10334102400號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
醃漬水果6種口味(迷你鳳梨漬糖漿、綠色大李漬糖漿、 糖漿漬櫻桃、白蘭地漬酸櫻桃、白蘭地漬袖珍李子、白桃漬糖漿)	尚果國際貿易股份有限公司	新竹市	產品外罐營養標示格式皆不符規定，與相關規定不符	魚金貿易有限公司	2014-05-20	府授衛食字1030110936號	食品安全衛生管理法第22條	處新台幣3萬元罰鍰	
