衛署健食字第A00188號	衛署健食字	紐崔萊深海鮭魚油膠囊	2010/12/9	安麗日用品股份有限公司	核可	EPA;DHA	調節血脂功能	有助於降低血中總膽固醇。	【警語】：正在服用抗凝血劑者，例如:阿斯匹靈…等凝血功能不全者及嬰幼兒、孕婦或糖尿病患者，食用前請先徵詢醫師意見。	注意事項: (1)食用前應徵詢醫師、藥師或營養師之意見；均衡 飲食及適當運動為身體健康基礎。 (2)本產品不能治療矯正任何疾病，有病者仍需就醫。 (3)多食或過量無益。(4)請勿任由而兒童自行取食。	
衛署健食字第A00186號	衛署健食字	台糖蠔蜆錠	2010/12/9	台灣糖業股份有限公司	核可	肝醣	護肝功能（針對化學性肝損傷）	根據動物試驗結果，對四氯化碳誘發之大鼠肝臟損傷，有助於降低血清中AST (GOT) 和ALT (GPT) 值。	※以下對象食用時請先洽詢醫師或營養師有關食用本品之意見：1.GOT、GPT 值持續異常升高者。2.妊娠、哺乳婦女、服用藥物、海鮮過敏、手術前後者。	注意事項:1.建議於飯前或飯後配合溫開水食用，可含於口中自然融化。2.均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00187號	衛署健食字	全家營養奶粉	2010/12/10	佳格食品股份有限公司	核可	β-葡聚醣	免疫調節功能	經動物實驗結果證實：(1)有助於促進自然殺手細胞活性。(2)有助於促進免疫細胞增生能力。	有過敏體質或自體免疫疾病者，請洽詢醫師意見小心使用。	1.請洽詢醫師或營養師有關食用本品之意&#64010;；均衡的飲食及適當的運動為身體健康之基礎。2.乳糖不耐症者請諮詢專業醫事人員建議飲用。	
衛署健食字第A00189號	衛署健食字	世華台灣金線連膠囊	2011/1/13	世華生物科技股份有限公司	核可	Kinsenoside	護肝功能（針對化學性肝損傷）	根據動物試驗結果，對四氯化碳誘發之大鼠肝臟損傷，有助於降低血清中AST(GOT)和ALT(GPT)值。	警語： （1）婦女正值懷孕、授乳或體質特殊者，請洽詢醫師或營養師有關食用本品之意見。 （2）不宜過量攝取。	注意事項： （1）請小心存放避免兒童取用。（2）吸煙、飲酒會增加肝臟負擔，有傷害身體健康。（3）均衡飲食營養及適當運動為身體健康之基礎。	
衛署健食字第A00191號	衛署健食字	桂格美味大燕麥片-楓糖口味	2010/12/31	佳格食品股份有限公司	核可	&szlig;-Glucan	調節血脂功能,免疫調節功能	(一)調節血脂功能認證經動物實驗證實：1.有助於降低血中總膽固醇。2.有助於降低血中低密度脂蛋白膽固醇。(二)免疫調節功能認證經動物實驗結果證實：1.有助於促進自然殺手細胞活性。2.有助於促進抗原專一性的T細胞增殖。	【警語】:(1)本產品含砂糖,請注意熱量攝取.(2)攝取本產品應取代等量之日常穀類飲食.(3)多食無益(4)有過敏體質或自體免疫疾病者，請洽詢醫師意見小心使用	【注意事項】：請洽詢醫師或營養師有關食用本產品之意&#64010;；均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00192號	衛署健食字	福樂鈣多多健康牛乳-低脂配方	2011/2/21	佳格食品股份有限公司	核可	品管指標成分:鈣	骨質保健功能	有助於增加鈣質之生物利用率，促進鈣質吸收。			
衛署健食字第A00193號	衛署健食字	福樂鈣多多低脂優酪乳	2011/2/23	佳乳食品股份有限公司	核可	品管指標成分:鈣	骨質保健功能	有助於增加鈣質之生物利用率，促進鈣質吸收。		請洽詢醫師或營養師食用本產品之意見，均衡飲食與適當運動為身體健康的基礎。	
衛署健食規字第000011號	衛署健食規字	濟生紅麴王	2011/3/8	濟生化學製藥廠股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	警語：(1)患有嚴重疾病、感染症、肝病或經外科手術等情況，請勿食用。(2)是否適用於膽固醇之控制，應先徵詢醫師。(3)本產品不應替代藥品使用。	注意事項：1.多食或過量無益。2.請置於孩童無法拿取之處。3.內附乾燥劑請勿食用。4.開封後請儘早食用完畢，避免受潮。5.若正值懷孕、授乳或服用藥物等情形，請先洽詢醫師意見，再決定是否食用。6.請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。7.食用紅麴產品時，應避免飲用葡萄柚汁。8.本產品不能治療矯正任何疾病，有病者仍需就醫。	
衛署健食字第A00194號	衛署健食字	天地合補頂級玫瑰四物飲	2011/5/2	佳格食品股份有限公司	核可	以總多酚(以ferulic acid計)為品管指標成分	延緩衰老功能	「1.有助於增加血漿中總抗氧化能力。  2.經易老化老鼠動物實驗結果顯示，有助於延緩老        化。」	(1)孕婦或接受醫師治療者，請與醫師商討後再飲用。(2)若正值月經期間請暫停食用。	(1)請洽詢醫師或營養師有關食用本品之意見；均衡飲食及適當運動，為身體健康之基礎。(2)本品沉澱屬自然現象，請搖勻後安心飲用。	
衛署健食字第A00196號	衛署健食字	天然綠藻錠	2011/3/25	味丹生物科技股份有限公司	核可	以葉綠素為品管指標成分	免疫調節功能	經動物實驗結果證實：1.有助於提升自然殺手細胞毒殺活性。2.有助於促進非特異性T淋巴細胞的增生。	有過敏體質或自體免疫疾病者，請洽詢醫師意見小心使用。	請洽詢醫師或營養師有關食用本產品的意見；均衡的飲食及適當的運動為身體健康的基礎。	
衛署健食字第A00198號	衛署健食字	珍藍藻錠	2011/5/6	大永生醫有限公司	核可	藻藍素	免疫調節功能	經動物實驗證實：(1)有助於促進吞噬細胞活性。(2)有助於促進自然殺手細胞活性。	有免疫相關疾病者，請謹慎食用或諮詢醫師的意見。	請洽詢醫師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食規字第000012號	衛署健食規字	康醇紅麴膠囊	2011/5/30	生達化學製藥股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	(1)患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。(2)是否適用於膽固醇之控制，應先徵詢醫師。(3)本產品不應替代藥品使用。	(1)請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3)多食或過量無益。	
衛署健食字第A00195號	衛署健食字	三多健康®膳食纖維粉末食品	2011/6/23	三多士股份有限公司	核可	菊苣纖維(Inulin)	胃腸功能改善	（1）有助於增加腸內益生菌。（2）有助於減少腸內害菌。	(1)本產品非藥品，有腸胃炎患者或過敏者食用前，應徵詢醫師意見，多食  無益。(2)食用本產品後若產生排氣與脹氣現象時，若有不適者，請停止食用。	1.均衡飲食與適當運動為健康之基礎。2.請依建議食用，請諮詢醫師、藥師、營養師等專業人士。3.內附脫氧包請勿食用，並避免兒童自行取用。	
衛署健食字第A00197號	衛署健食字	天地合補含鐵四物飲	2011/6/23	佳格食品股份有限公司	核可	亞鐵	促進鐵吸收功能	經動物實驗結果證實：1.有助於促進鐵吸收。2.有助於增加血紅素生成。	(1).孕婦或接受醫師治療者，請與醫師商討後再飲用。(2).若正值月經期間請暫停食用。	(1).請洽詢醫師或營養師有關食用本品之意見；均衡飲食及適當運動，為身體健康之基礎。(2).本品沉澱屬自然現象，請搖勻後安心飲用。	
衛署健食字第A00200號	衛署健食字	傑昇壓路基草本複方膠囊	2011/7/24	傑昇國際科技股份有限公司	核可	品管指標成分:丹參酮IIA（Tanshinone IIA）; 葛根素（Puerarin）	輔助調節血壓功能	有助於調降收縮壓	1.患有血友病、孕婦以及手術前後者，不宜食用。2.使用強心劑藥物者，應先徵詢醫生後小心使用。3.本產品不應替代藥品使用。	本產品不能取代正規醫療及相關藥品，使用前建議諮詢醫師的意見	
衛署健食規字第000014號	衛署健食規字	三多健康紅麴膠囊	2011/7/24	三多士股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。			
衛署健食字第A00199號	衛署健食字	機能燕麥麵	2011/8/3	佳格食品股份有限公司	核可	β-聚葡萄糖（β-glucan）	調節血脂功能	經動物實驗結果證實：1.有助於降低血中總膽固醇。2.有助於降低血中低密度脂蛋白膽固醇。3.有助於降低血中三酸甘油酯。4.有助於降低血中低密度脂蛋白膽固醇/高密度脂蛋白膽固醇之比值。		請洽詢醫師或營養師有關食用本產品之意見;均衡的飲食及適當的運動為身體健康之基礎	
衛署健食規字第000015號	衛署健食規字	上善天然紅麴膠囊	2011/8/12	三合興藥業有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	(1)患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。(2)是否適用於膽固醇之控制，應先徵詢醫師。(3)本產品不應替代藥品使用。	(1)請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當      的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3)多食或過量無益。	
衛署健食規字第000013號	衛署健食規字	倍熱TM液態精焠魚油膠囊	2011/9/30	船井生醫股份有限公司	核可	Omega-3 acids (EPA+DHA)	魚油（規格標準）-調節血脂功能	本產品可能有助於降低血中三酸甘油酯；其功效乃由學理得知，非由實驗確認。	警語：正在服用抗凝血劑者，例如：阿斯匹靈...等凝血功能不全者及嬰幼 兒、孕婦或糖尿病患者，食用前請先徵詢醫師意見。	(1)食用前應徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。 (3)多食或過量無益。	
衛署健食規字第000016號	衛署健食規字	生活挪威深海魚油膠囊	2011/10/16	三皇生物科技股份有限公司	核可	Omega-3 acids (EPA+DHA)	魚油（規格標準）-調節血脂功能	本產品可能有助於降低血中三酸甘油酯；其功效乃由學理得知，非由實驗確認。	正在服用抗凝血劑者，例如：阿斯匹靈…等凝血功能不全者及嬰幼兒、孕婦或糖尿病患者，食用前請先徵詢醫師意見。	(1)食用前應徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3)多食或過量無益。	
衛署健食字第A00201號	衛署健食字	Dr. Hsu益生菌	2011/10/16	德和生物科技股份有限公司	核可	總乳酸菌(L. paracasei、L.acidophilus、L.rhamnosus、Bifidobcaterium logum)	輔助調整過敏體質功能,胃腸功能改善	(一)經動物實驗證實： 1.有助於降低過敏反應相關之細胞激素IL-4 及IL-5分泌。 2.有助於降低過敏反應相關之抗體IgE 及IgG1 分泌。 (二)經動物實驗證實： 有助於增加腸內益生菌。	有免疫相關疾病者，請謹慎食用並諮詢醫師的意見。	請洽詢醫師或營養師有關食用本品之意見； 均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00202號	衛署健食字	白蘭氏美妍纖棗飲	2011/10/21	馬來西亞商食益補國際股份有限公司台灣分公司	核可	木寡醣(以水解木糖計);總膳食纖維	胃腸功能改善	1. 有助於增加腸內益菌。2. 有助於減少腸內害菌（Clostridium perfringens）。3. 有助於腸道運動。	如服藥期間、孕婦、哺乳中婦女或特殊體質者，請洽詢醫師後依指示飲用。	(1)請洽詢醫師或營養師有關食用本品之意見；均衡的飲食與適當的運動為身體健康之基礎(2)本產品含天然棗汁，若有沉澱或顏色變化，係屬自然現象，敬請安心飲用。	
衛署健食字第A00204號	衛署健食字	黑松茶花綠茶	2011/11/15	黑松股份有限公司	核可	玉米來源可溶性纖維（難消化性麥芽糊精）	不易形成體脂肪功能	本產品經動物實驗證實：有助於減少體脂肪的形成		請洽詢醫師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎；請依建議攝取量食用，多食無益	
衛署健食字第A00203號	衛署健食字	康貝兒PLUS乳酸菌	2011/12/18	葡眾企業股份有限公司	核可	乳酸菌(（Enterococcus faecalis、Enterococcus faecium、Lactobacillus rhamnosus GG、Bifidobacterium bifidum、Bifidobacterium longum、Lactobacillus acidophilus、Lactobacillus brevis、Lactobacillus casei、Lactobacillus reuteri、Pediococcus pentosaceus）)	輔助調整過敏體質功能,胃腸功能改善	(一)胃腸功能改善：有助於增加腸內益生菌。(二)輔助調整過敏體質：經動物實驗結果證實：有助於減少血清中特異性IgE抗體之生成。		請洽詢醫師或營養師有關食用本品之意見，均衡的飲食及適當之運動為身體健康之基礎。飲食或排便習慣出現異常者，請洽醫師。	
衛署健食字第A00205號	衛署健食字	健常活益菌膠囊	2011/12/18	葡萄王生技股份有限公司	核可	乳酸菌(Enterococcus faecium、Lactobacillus casei sp. rhamnosus GG、Lactobacillus acidophilus)	胃腸功能改善	有助於增加腸內益生菌。		請洽詢醫師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康的基礎，如飲食或排便出現異常者，請洽醫師。	
衛署健食字第A00206號	衛署健食字	天然螺旋藻錠	2011/12/28	味丹生物科技股份有限公司	核可	品管指標成分:藻藍素（Phycocyanins）	調節血脂功能	經動物實驗證實：1.有助於降低血清中總膽固醇。2.有助於降低血清中三酸甘油酯。		(1)請洽詢醫師或營養師有關食用本產品之意見。(2)均衡的飲食及適當的運動為身體健康之基礎。(3)多食無益。	
衛署健食字第A00207號	衛署健食字	綠川®黃金蜆精錠	2012/1/13	立川蜆精生技股份有限公司	核可	品管指標成分:肝醣	護肝功能（針對化學性肝損傷）	根據動物試驗結果，對四氯化碳誘發之大鼠肝臟損傷，有助於降低血清中AST (GOT) 和ALT (GPT)值。	1. AST(GOT)、ALT(GPT)值持續異常升高可能是肝臟疾病所引起，應立即就醫。2. 如過敏體質、孕婦、手術前、傷口癒合前、請洽詢醫師或營養師有關食用本品之意見。	均衡的飲食及適當之運動為身體健康之基礎	
衛署健食規字第000017號	衛署健食規字	麴樂健紅麴素食膠囊	2011/12/18	台鹽實業股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	(1)      患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。(2)      是否適用於膽固醇之控制，應先徵詢醫師。(3)      本產品不應替代藥品使用。	(1)      請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當      的運動為身體健康之基礎。(2)      本產品不能治療矯正任何疾病，有病者仍需就醫。(3)      多食或過量無益。	
衛署健食字第A00208號	衛署健食字	統一®黃金蜆錠	2012/1/6	統一夢公園生活事業股份有限公司	核可	品管指標成分：肝醣	護肝功能（針對化學性肝損傷）	根據動物試驗結果，對四氯化碳誘發之大鼠肝臟損傷，有助於降低血清中AST (GOT) 和ALT (GPT)值。	1. AST(GOT)、ALT(GPT)值持續異常升高可能是肝臟疾病所引起，應立即就醫。2. 如過敏體質、孕婦、手術前、傷口癒合前、請洽詢醫師或營養師有關食用本品之意見。	均衡的飲食及適當之運動為身體健康之基礎。	
衛署健食字第A00213號	衛署健食字	味丹心茶道健康青草茶	2012/2/1	味丹企業股份有限公司	核可	品管指標成分:總多酚、橘皮苷	護肝功能（針對化學性肝損傷）	根據動物試驗結果顯示，對四氯化碳誘發之大鼠肝臟損傷，有助於降低血清AST (GOT) 和ALT (GPT)值。		1.正值懷孕、授乳或服用藥物者，請洽詢醫師或營養師有關食用本品的意見；均衡的飲食及適當的運動為身體健康之基礎。2.AST(GOT)、ALT(GPT)值持續異常升高可能是肝病變所引起應立即就醫。3.本產品含砂糖，請注意熱量攝取。4.請依建議用量食用，多食無益。	
衛署健食字第A00006號	衛署健食字	統一AB原味優酪乳	2000/8/1	統一企業股份有限公司	核可	雷特氏 B 菌 (Bifiedobacterium lactis)	胃腸功能改善	(1)能通過胃酸及膽酸考驗，有助於增加腸內益生菌。(2)有助於降低胃幽門螺旋桿菌之數量。	本產品非藥品，胃潰瘍、十二指腸潰瘍患者，仍應及早就醫	●不可微波加熱。●本產品不是藥品，胃潰瘍、十二指腸潰瘍患者，仍應及早就醫，請洽醫師或營養師有關食用本品之意見。●本產品含砂糖，請注意熱量攝取，均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00023號	衛署健食字	如新華茂超級靈芝	2002/4/8	美商如新華茂股份有限公司台灣分公司	核可	靈芝三帖類、 靈芝多醣體	免疫調節功能,護肝功能（針對化學性肝損傷）	(1)根據動物及體外試驗結果顯示具有下列功效： 1.有助於促進抗體生成。 2.有助於促進免疫細胞增生能力。 3.有助於調節T細胞功能。 (2)根據動物試驗結果，對四氯化碳誘發之大鼠肝臟損 傷，具有下列功效：有助於降低血清中GPT和GOT 值。」		●請小心存放，避免兒童自行取用，若正值懷孕、授乳、服用藥物者，請洽詢醫師意見，再決定是否食用。●如發現包裝破損或品質異常，請將整瓶產品交由直銷商送回公司更換新品。●請洽詢醫師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00080號	衛署健食字	桂格高鈣脫脂奶粉	2006/5/5	佳格食品股份有限公司	併証	以總乳酸菌 （含Lactobacillus acidophilus 與Lactobacillus casei）、比菲德氏菌（Bifidobacterium lactis）及鈣為品管指標成分	調節血脂功能	經動物實驗證實： 1.可降低血中三酸甘油酯。 2.可降低血中低密度脂蛋白膽固醇。 3.可增加血中高密度脂蛋白膽固醇。			
衛署健食字第A00099號	衛署健食字	成長奶粉健康三益菌配方	2007/7/1	佳格食品股份有限公司	核可	1.總乳酸菌（含A菌與C菌） A菌：Lactobacillus acidophilus C菌：Lactobacillus casei 2.比菲德氏菌（B菌） B菌：Bifidobacterium lactis	胃腸功能改善	有助於(1)增加腸內益菌。(2)減少腸內害菌(Clostridium perfringens)。(3)改善腸內細菌菌相。			
衛署健食字第A00217號	衛署健食字	七暢原益生菌膠囊	2012/3/28	景岳生物科技股份有限公司	核可	1.乳酸菌(Lactobacillus sporogenes、Lactobacillus   plantarum、Lactobacillus fermentum);2.總膳食纖維;3.菊苣纖維.	胃腸功能改善	根據動物實驗結果，本產品具有下列功效：有助於腸道運動.	(1)本品含有菊苣纖維，食用後會促進腸道蠕動，並產生脹氣及排氣現象，若有不適者，請停止食用。(2)本品非藥品，胃腸道疾病患者，應及早就醫。	本產品為日常保健之用，多食無益，均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食規字第000019號	衛署健食規字	港香蘭深海魚油軟膠囊	2012/3/8	港香蘭應用生技股份有限公司	核可	Omega-3 acids (EPA+DHA)	魚油（規格標準）-調節血脂功能	本產品可能有助於降低血中三酸甘油酯；其功效乃由學理得知，非由實驗確認。	正在服用抗凝血劑者，例如：阿斯匹靈…等凝血功能不全者及嬰幼兒、孕婦或糖尿病患者，食用前請先徵詢醫師意見。	(1)食用前應徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3)多食或過量無益。	
衛署健食字第A00176號	衛署健食字	統一AB無加糖優酪乳	2010/3/31	統一企業(股)公司	核可	活性乳酸菌	胃腸功能改善	有助於增加腸內益生菌			
衛署健食規字第000020號	衛署健食規字	克之寶紅麴膠囊	2012/4/23	宇力鑫生技股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	1. 患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。2. 是否適用於膽固醇之控制，應先徵詢醫師。3. 本產品不應替代藥品使用。	1. 請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。2. 本產品不能治療矯正任何疾病，有病者仍需就醫。3. 多食或過量無益。	
衛署健食規字第000018號	衛署健食規字	可利醇紅麴膠囊	2012/5/21	漢聖製藥科技股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	(1)患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。(2)是否適用於膽固醇之控制，應先徵詢醫師。(3)本產品不應替代藥品使用。	(1)請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3)多食或過量無益。	
衛署健食規字第000021號	衛署健食規字	安可健紅麴膠囊	2012/05/11	臺灣菸酒股份有限公司	核可	Monacolin K	調節血脂功能, 紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	1.患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。2.是否適用於膽固醇之控制，應先徵詢醫師。3.本產品不應替代藥品使用。	1.請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。2.本產品不能治療矯正任何疾病，有病者仍需就醫。3.多食或過量無益。	
衛署健食規字第000022號	衛署健食規字	益通麴紅麴膠囊	2012/5/16	偉翔生技開發股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	(1) 患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。(2) 是否適用於膽固醇之控制，應先徵詢醫師。(3) 本產品不應替代藥品使用。	(1)請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3) 多食或過量無益。	
衛署健食規字第000023號	衛署健食規字	Weider 清醇紅麴膠囊	2012/5/22	福又達生物科技股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	(1) 患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。(2) 是否適用於膽固醇之控制，應先徵詢醫師。(3)本產品不應替代藥品使用。	(1) 請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3)多食或過量無益。	
衛署健食字第A00210號	衛署健食字	薩保寧膠囊	2012/6/22	信吉生技股份有限公司	核可	人參皂苷(Ginsenosides Re)	免疫調節功能	本產品經動物實驗結果證實：(1)有助於促進吞噬細胞活性。(2)有助於促進自然殺手細胞活性。(3)有助於促進血清中IgG抗體之生成。(4)有助於促進T免疫細胞增生能力。	有過敏體質或自體免疫疾病者，請洽詢醫師意見小心食用。		
衛署健食字第A00214號	衛署健食字	氣津堂乳酸菌菊苣飲(奶茶口味)	2012/6/11	傑登生研有限公司	核可	總乳酸菌菊苣纖維	胃腸功能改善	經動物試驗結果證實，有助於增加腸內益生菌。		1.請洽詢醫師或營養師有關食用本品的意見；均衡的飲食及適當的運動為身體健康之基礎。2.本產品不得代替藥品使用。	
衛署健食字第A00218號	衛署健食字	我的健康日記-敏光益生菌膠囊	2012/7/6	生展生物科技股份有限公司	核可	副乾酪乳酸桿菌(Lactobacillus paracasei)	輔助調整過敏體質功能	經動物實驗證實：（1）有助於減少血清中特異性IgE抗體之生成。（2）有助於降低IL-4、IL-5及IL-10之細胞激素分泌量。。（3）有助於降低肺發炎細胞總數。	(1) 有乳糖不耐症者，食用前請先洽詢醫師或營養師之意見。(2) 有過敏體質或自體免疫疾病者，請洽詢醫師意見小心使用。	請洽詢醫師或營養師有關食用本產品之意見；均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00212號	衛署健食字	三多好纖®健康飲 含鉻配方	2012/9/20	三多士股份有限公司	核可	難消化性麥芽糊精；鉻	調節血糖功能	經動物實驗結果證實，有助於降低空腹血糖值。	警語：(1) 本產品非屬治療及矯正疾病用藥品，糖尿病患者仍需就醫治療。(2) 本產品不具第一型糖尿病患者之血糖調節作用。(3) 請依建議攝取量食用，多食無益。	注意事項：(1) 請洽詢醫師或營養師有關食用本產品之意見。(2) 均衡的飲食及適當的運動為身體健康之基礎。(3) 有易腹瀉體質者應先諮詢醫師意見再食用。	
衛署健食字第A00215號	衛署健食字	龍泉金鑚健康麥汁(黑麥風味)	2012/8/7	台灣青啤股份有限公司	核可	異麥芽糖(Isomaltose)；盼樂糖(Panose)	胃腸功能改善	經動物實驗證實：(1)有助於增加腸內益生菌。(2)有助於減少腸內有害菌(Clostridium perfringens)。		請洽詢醫師或營養師有關飲用本品之意見。均衡的飲食及適當的運動為身體健康的基礎。依建議攝取量320毫升所含精緻糖23.8克，請注意熱量攝取。	
衛署健食字第A00219號	衛署健食字	Happy Ranch快樂健康奶	2012/9/11	愛之味股份有限公司	核可	半乳寡醣	調節血脂功能,胃腸功能改善	（一）胃腸功能改善       (1)有助於增加腸內益生菌。       (2)有助於減少腸內害菌(Clostridium perfringens)。       (3)有助於改善腸內細菌菌相。（二）調節血脂功能       (1)有助於降低血中總膽固醇。       (2)有助於降低血中低密度脂蛋白膽固醇。	容易腹瀉體質者，應避免飲用。	(1)請洽詢醫師或營養師有關飲用本產品的意見； 均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00221號	衛署健食字	高野家燕麥片	2012/8/9	愛之味股份有限公司	核可	β-聚葡萄糖	調節血脂功能	有助於降低血中總膽固醇		1.請洽詢醫師或營養師有關食用本產品的意見；均衡的飲食及適當的運動為身體健康之基礎。2.攝取本產品應取代等量之日常榖類飲食。	
衛署健食字第A00222號	衛署健食字	田原香原味滴雞精	2012/9/14	田原香食品實業有限公司	核可	總支鏈胺基酸(Leucine、Isoleucine、Valine)	抗疲勞功能	根據動物實驗結果顯示：(1)有助於運動後改善血液中尿素氮與乳酸代謝。(2)有助於增進運動後疲勞的消除。	支鏈有機酸尿症(例如楓糖尿症)患者應避免食用。	1.請洽詢醫師或營養師有關食用本產品之意見；均衡的飲食及適當的運動為身體健康之基礎。2.請依建議用量食用，多食無益。	
衛署健食字第A00224號	衛署健食字	台糖糖適康(粉末食品)	2012/10/1	台灣糖業股份有限公司	核可	含難消化糊精之總膳食纖維	調節血糖功能	經動物實驗證實：(1)有助於降低餐後血糖值。(2)對禁食血糖值偏高者，具有輔助調節作用。	1.本產品非屬治療及矯正疾病用藥品，糖尿病患者仍需就醫治療。2.本產品不具第一型糖尿病患者之血糖調節作用。3.請依建議攝取量食用，多食無益。	患有疾病或特殊體質者，請洽詢醫師或營養師意見後食用。	
衛署健食字第A00225號	衛署健食字	愛之味健康の油切分解茶	2012/8/27	愛之味股份有限公司	核可	難消化性麥芽糊精；菊苣纖維(以fructan計)	調節血脂功能	1.有助於降低血中低密度脂蛋白膽固醇。2.有助於增加血中高密度脂蛋白膽固醇。	本產品含有菊苣纖維，飲用後會促進腸道蠕動，並產生脹氣及排氣等現象，若有不適者，請停止飲用。	請洽詢醫師或營養師有關飲用本產品之意見；均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00227號	衛署健食字	御茶園双茶花綠茶	2012/8/31	維他露食品股份有限公司	核可	兒茶素	調節血脂功能,不易形成體脂肪功能	(一)調節血脂功能：經動物試驗結果證實：(1) 有助於降低血中總膽固醇。(2) 有助於降低血中三酸甘油酯。(二)不易形成體脂肪功能：經動物實驗證實：有助於減少體脂肪之形成。		請洽詢醫師或營養師有關食用本品之意見，均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食規字第000024號	衛署健食規字	紅麴養生膠囊	2012/9/19	大江生醫股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學 理得知，非由實驗確認。	(1) 患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。(2) 是否適用於膽固醇之控制，應先徵詢醫師。(3) 本產品不應替代藥品使用。	(1) 請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當     的運動為身體健康之基礎。(2) 本產品不能治療矯正任何疾病，有病者仍需就醫。(3) 多食或過量無益。	
