衛署醫器輸字第008287號	.	SODIUM CHLORIDE	8.10	8.1000000000	MG/ML	
衛署醫器輸字第008287號	.	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第008303號	EACH CONDOM CONTAINS:	NONOXYNOL 9	26.4	26.4000000000	MG	
衛署醫器輸字第008305號	EACH ML CONTAINS:	SODIUM PHOSPHATE TRIBASIC	28	28.0000000000	MG	
衛署醫器輸字第008305號	EACH ML CONTAINS:	POTASSIUM PHOSPHATE (POSTASSIUM PHOSPHATE DIBASIC)	6	6.0000000000	MG	
衛署醫器輸字第008305號	EACH ML CONTAINS:	CHLORHEXIDINE GLUCONATE	0.06	0.0600000000	MG	
衛署醫器輸字第008305號	EACH ML CONTAINS:	PLURONIC	214	214.0000000000	MG	
衛署醫器輸字第008305號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.5	0.5000000000	MG	
衛署醫器輸字第008305號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第008307號	INGREDIENTS	SODIUM CHLORIDE	109	109.0000000000	MG	
衛署醫器輸字第008307號	INGREDIENTS	SYLOID	21.8	21.8000000000	MG	
衛署醫器輸字第008307號	INGREDIENTS	TRITON X100	43.6	43.6000000000	MG	
衛署醫器輸字第008307號	INGREDIENTS	SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE)	5.45	5.4500000000	MG	
衛署醫器輸字第008307號	INGREDIENTS	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	1	1.0000000000	ML	
衛署醫器輸字第008328號	.	HYDROQUINONE	75+10		PPM	
衛署醫器輸字第008334號	.	SODIUM CARBOXYMETHYL CELLULOSE		100.0000000000	%	
衛署醫器輸字第008348號	EACH ML CONTAINS:	TETRONIC	2.5	2.5000000000	MG	
衛署醫器輸字第008348號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	1	1.0000000000	ML	
衛署醫器輸字第008348號	EACH ML CONTAINS:	POLYQUATERNIUM -1	0.0011	0.0011000000	%	
衛署醫器輸字第008348號	EACH ML CONTAINS:	EDETATE DISODIUM (DIHYDRATE)	0.5	0.5000000000	MG	
衛署醫器輸字第008348號	EACH ML CONTAINS:	BORIC ACID	3.0	3.0000000000	MG	
衛署醫器輸字第008348號	EACH ML CONTAINS:	MANNITOL	8.5	8.5000000000	MG	
衛署醫器輸字第008348號	EACH ML CONTAINS:	SODIUM BORATE (DECAHYDRATE)	1.1	1.1000000000	MG	
衛署醫器輸字第008348號	EACH ML CONTAINS:	CITRIC ACID (MONOHYDRATE)	0.21	0.2100000000	MG	
衛署醫器輸字第008348號	EACH ML CONTAINS:	SODIUM CHLORIDE	4.8	4.8000000000	MG	
衛署醫器輸字第008348號	EACH ML CONTAINS:	SODIUM CITRATE (DIHYDRATE)	5.6	5.6000000000	MG	
衛署醫器輸字第008376號	INGREDIENTS:	SODIUM CHLORIDE	0.78	0.7800000000	%(W/V	
衛署醫器輸字第008376號	INGREDIENTS:	POTASSIUM CHLORIDE	0.17	0.1700000000	%(W/V	
衛署醫器輸字第008376號	INGREDIENTS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.05	0.0500000000	%(W/V	
衛署醫器輸字第008376號	INGREDIENTS:	POLYMER	(JR30M)     0.05		%(W/V	
衛署醫器輸字第008376號	INGREDIENTS:	POLYVINYL ALCOHOL	0.3	0.3000000000	%(W/V	
衛署醫器輸字第008376號	INGREDIENTS:	SODIUM PHOSPHATE TRIBASIC	0.28	0.2800000000	%(W/V	
衛署醫器輸字第008376號	INGREDIENTS:	POTASSIUM PHOSPHATE (POSTASSIUM PHOSPHATE DIBASIC)	0.055	0.0550000000	%(W/V	
衛署醫器輸字第008376號	INGREDIENTS:	CHLORHEXIDINE GLUCONATE	0.0176	0.0176000000	%(W/V	
衛署醫器輸字第008376號	INGREDIENTS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	Q.S. TO 100		%	
衛署醫器輸字第008384號	.	RAYON	75	75.0000000000	%	
衛署醫器輸字第008384號	.	COTTON	25	25.0000000000	%	
衛署醫器輸字第008385號	.	HYDROGEN PEROXIDE	3.00	3.0000000000	GM	
衛署醫器輸字第008385號	.	SODIUM CHLORIDE	0.91	0.9100000000	GM	
衛署醫器輸字第008385號	.	POTASSIUM PHOSPHATE MONOBASIC(EQ TO POTASSIUM BIPHOSPHATE)(EQ TO POTASSIUM DIHYDROGEN PHOSPHATE)	0.03	0.0300000000	GM	
衛署醫器輸字第008385號	.	SODIUM HYDROXIDE	0.17	0.1700000000	ML	
衛署醫器輸字第008385號	.	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	Q.S. TO 100		ML	
衛署醫器輸字第008386號	EACH 2ML VIAL CONTAINS:	HYALURONIC ACID	20.0	20.0000000000	MG	
衛署醫器輸字第008393號	EACH 100ML CONTAINS:	SODIUM CHLORIDE	0.9	0.9000000000	GM	
衛署醫器輸字第008403號	Y	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	0.365	0.3650000000	%(W/V	
衛署醫器輸字第008403號	Y	SORBIC ACID	0.165	0.1650000000	%(W/V	
衛署醫器輸字第008403號	Y	BORIC ACID	0.485	0.4850000000	%(W/V	
衛署醫器輸字第008403號	Y	SODIUM CHLORIDE	0.400	0.4000000000	%(W/V	
衛署醫器輸字第008403號	Y	POLOXAMINE	(1107)     0.100		%(W/V	
衛署醫器輸字第008403號	Y	SODIUM HYDROXIDE	7.0-7.2		%(W/V	
衛署醫器輸字第008403號	Y	HYDROCHLORIC ACID	7.0-7.2		%(W/V	
衛署醫器輸字第008403號	Y	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	(QS TO)      100		%(W/V	
衛署醫器輸字第008423號	ADHESIVE BACKING	GELATIN	14.9	14.9000000000	%(W/W	
衛署醫器輸字第008423號	ADHESIVE BACKING	PECTIN	14.9	14.9000000000	%(W/W	
衛署醫器輸字第008423號	ADHESIVE BACKING	POLYISOBUTYLENE	8.0	8.0000000000	%(W/W	
衛署醫器輸字第008423號	ADHESIVE BACKING	MINERAL OIL	11.4	11.4000000000	%(W/W	
衛署醫器輸字第008425號	EACH ML CONTAINS:	SODIUM CHLORIDE		8.5000000000	MG	
衛署醫器輸字第008425號	EACH ML CONTAINS:	SODIUM PHOSPHATE TRIBASIC		0.2800000000	MG	
衛署醫器輸字第008425號	EACH ML CONTAINS:	WATER FOR INJECTION		40.0000000000	MCG	
衛署醫器輸字第008425號	EACH ML CONTAINS:	SODIUM HYALURONATE 7000		14.0000000000	MG	
衛署醫器輸字第008426號	EACH ML CONTAINS:	HYALURONATE SODIUM ( EQ TO SODIUM HYALURONATE )		10.0000000000	MG	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	CARBOMER (CARBOXYPOLYMETHYLENE)	(940)        0.8		%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	SODIUM BENZOATE	0.1	0.1000000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	SODIUM METABISULFITE (SOD. PYROSULFITE)	0.02	0.0200000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	TROLAMINE	1.49	1.4900000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	SODIUM CHLORIDE	0.15	0.1500000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	CITRIC ACID	AS REQUIRED		NG:	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.1	0.1000000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	IMIDUREA	0.15	0.1500000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	GLUTAMIC ACID L-	0.3	0.3000000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	METHYLPARABEN (METHYL PARABEN) (METAGIN) (METHYL HYDROXYBENZOATE)(METHYL PARABEN)	0.3	0.3000000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	PANTHENOL	1	1.0000000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	POTASSIUM SORBATE	0.1	0.1000000000	%	
衛署醫器輸字第008535號	ALOE VERA GEL EXTRACT CONTAINING:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	94.18	94.1800000000	%	
衛署醫器輸字第008545號	INGREDIENTS:	SODIUM CHLORIDE	109	109.0000000000	MG/ML	
衛署醫器輸字第008545號	INGREDIENTS:	SYLOID	(-234) 21.8		MG/ML	
衛署醫器輸字第008545號	INGREDIENTS:	SODIUM PHOSPHATE (ANHYDROUS)( (NAPO3)N )	5.45	5.4500000000	MG/ML	
衛署醫器輸字第008545號	INGREDIENTS:	TRITON X100	43.6	43.6000000000	MG/ML	
衛署醫器輸字第008545號	INGREDIENTS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	100	100.0000000000	ML	
衛署醫器輸字第008546號	INGREDIENTS	CHLORHEXIDINE GLUCONATE	(CHG)        	0.3000000000	MG/ML	
衛署醫器輸字第008546號	INGREDIENTS	SODIUM CHLORIDE		7.8000000000	MG/ML	
衛署醫器輸字第008546號	INGREDIENTS	POTASSIUM CHLORIDE		1.7000000000	MG/ML	
衛署醫器輸字第008546號	INGREDIENTS	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)		0.5000000000	MG/ML	
衛署醫器輸字第008546號	INGREDIENTS	POLYVINYL ALCOHOL		3.0000000000	MG/ML	
衛署醫器輸字第008546號	INGREDIENTS	SODIUM PHOSPHATE (ANHYDROUS)( (NAPO3)N )		2.8000000000	MG/ML	
衛署醫器輸字第008546號	INGREDIENTS	POTASSIUM PHOSPHATE (POSTASSIUM PHOSPHATE DIBASIC)		0.5500000000	MG/ML	
衛署醫器輸字第008546號	INGREDIENTS	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	Q.S. 1.0		ML	
衛署醫器輸字第008546號	INGREDIENTS	POLYMER	(JR30N) 	0.5000000000	MG/ML	
衛署醫器輸字第008561號	.	OCTYLPHENOXY (OXYETHYLENE) ETHANOL	0.0125	0.0125000000	MG/ML	
衛署醫器輸字第008561號	.	OCTYLPHENOXY (OXYETHYLENE) ETHANOL	(70%) 0.0357		MG/ML	
衛署醫器輸字第008561號	.	POVIDONE (EQ TO POLYVINYL PYRROLIDONE)( EQ TO PVP ) ( EQ TO POLYVIDONE)(EQ TO POLYVINYLPYRROLIDONE)	1	1.0000000000	MG/ML	
衛署醫器輸字第008561號	.	BORIC ACID	12	12.0000000000	MG/ML	
衛署醫器輸字第008561號	.	SODIUM CHLORIDE	3	3.0000000000	MG/ML	
衛署醫器輸字第008561號	.	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	1	1.0000000000	MG/ML	
衛署醫器輸字第008561號	.	CHLORHEXIDINE GLUCONATE	(20% SOL.)0.2077		MG/ML	
衛署醫器輸字第008561號	.	SODIUM HYDROXIDE	(40% SOL.)(QS) 7		PH	
衛署醫器輸字第008562號	.	HYDROGEN PEROXIDE SOLUTION	(35%)94.3		MG/ML	
衛署醫器輸字第008562號	.	POLYOXYL 40 STEARATE	5	5.0000000000	MG/ML	
衛署醫器輸字第008562號	.	PHOSPHORIC ACID	3.5	3.5000000000	PH	
衛署醫器輸字第008562號	.	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第008563號	.	SODIUM THIOSULFATE PENTAHYDRATE	5	5.0000000000	MG/ML	
衛署醫器輸字第008563號	.	BORIC ACID	14.5	14.5000000000	MG/ML	
衛署醫器輸字第008563號	.	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	2	2.0000000000	MG/ML	
衛署醫器輸字第008563號	.	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第008564號	.	SODIUM CHLORIDE	4.3	4.3000000000	MG/ML	
衛署醫器輸字第008564號	.	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.25	0.2500000000	MG/ML	
衛署醫器輸字第008564號	.	BORIC ACID	8	8.0000000000	MG/ML	
衛署醫器輸字第008564號	.	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	0.54	0.5400000000	MG/ML	
衛署醫器輸字第008564號	.	POTASSIUM SORBATE	1.474	1.4740000000	MG/ML	
衛署醫器輸字第008564號	.	SODIUM HYDROXIDE	QS TO PH7.2			
衛署醫器輸字第008564號	.	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第008566號	.	SODIUM THIOSULFATE	5	5.0000000000	MG	
衛署醫器輸字第008566號	.	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	1	1.0000000000	MG	
衛署醫器輸字第008566號	.	BORIC ACID	1	1.0000000000	MG	
衛署醫器輸字第008566號	.	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	0.6	0.6000000000	MG	
衛署醫器輸字第008566號	.	SODIUM CHLORIDE	0.6	0.6000000000	MG	
衛署醫器輸字第008566號	.	CHLORHEXIDINE DL-GLUCONATE	0.0115	0.0115000000	MG	
衛署醫器輸字第008566號	.	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第008601號	EACH ML CONTAINS:	HYALURONATE SODIUM ( EQ TO SODIUM HYALURONATE )	30	30.0000000000	MG	
衛署醫器輸字第008601號	EACH ML CONTAINS:	SODIUM CHLORIDE	3.2	3.2000000000	MG	
衛署醫器輸字第008601號	EACH ML CONTAINS:	POTASSIUM CHLORIDE	0.75	0.7500000000	MG	
衛署醫器輸字第008601號	EACH ML CONTAINS:	CALCIUM CHLORIDE	0.48	0.4800000000	MG	
衛署醫器輸字第008601號	EACH ML CONTAINS:	MAGNESIUM CHLORIDE	0.3	0.3000000000	MG	
衛署醫器輸字第008601號	EACH ML CONTAINS:	SODIUM ACETATE	3.9	3.9000000000	MG	
衛署醫器輸字第008601號	EACH ML CONTAINS:	SODIUM CITRATE (SODIUM CITRATE TRIBASIC)	1.7	1.7000000000	MG	
衛署醫器輸字第008602號	EACH 100ML CONTAINS:	HYDROGEN PEROXIDE	3.00	3.0000000000	GM	
衛署醫器輸字第008602號	EACH 100ML CONTAINS:	SODIUM CHLORIDE	0.91	0.9100000000	GM	
衛署醫器輸字第008602號	EACH 100ML CONTAINS:	POTASSIUM PHOSPHATE MONOBASIC(EQ TO POTASSIUM BIPHOSPHATE)(EQ TO POTASSIUM DIHYDROGEN PHOSPHATE)	0.03	0.0300000000	GM	
衛署醫器輸字第008602號	EACH 100ML CONTAINS:	SODIUM HYDROXIDE	(1 N)       0.17		ML	
衛署醫器輸字第008602號	EACH 100ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	Q.S.ADD TO   100		ML	
衛署醫器輸字第008631號	EACH ML CONTAINS:	POLYQUATERNIUM -1	0.001	0.0010000000	%(W/V	
衛署醫器輸字第008631號	EACH ML CONTAINS:	SODIUM CITRATE (DIHYDRATE)	0.56	0.5600000000	%(W/V	
衛署醫器輸字第008631號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.05	0.0500000000	%(W/V	
衛署醫器輸字第008631號	EACH ML CONTAINS:	SODIUM CHLORIDE	0.516	0.5160000000	%(W/V	
衛署醫器輸字第008631號	EACH ML CONTAINS:	CITRIC ACID	0.021	0.0210000000	%(W/V	
衛署醫器輸字第008650號	.	CALCIUM SULFATE (HYDRATE)				
衛署醫器輸字第008669號	.	POLYLACTIC ACID	ADEQUATE			
衛署醫器輸字第008669號	.	POLYGLYCOLIC ACID	ADEQUATE			
衛署醫器輸字第008683號	EACH 1ML CONTAINS:	DISODIUM ETHYLENE DIGNICINE	(12 WATER)   6.0		MG	
衛署醫器輸字第008683號	EACH 1ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	1.0	1.0000000000	MG	
衛署醫器輸字第008683號	EACH 1ML CONTAINS:	HYDROCHLORIC ACID	****************		Q.S.	
衛署醫器輸字第008683號	EACH 1ML CONTAINS:	WATER PURIFIED STERILE	1	1.0000000000	ML	
衛署醫器輸字第008686號	EACH ML CONTAINS:	HYALURONIC ACID	10	10.0000000000	MG	
衛署醫器輸字第008686號	EACH ML CONTAINS:	SODIUM CHLORIDE	8.3	8.3000000000	MG	
衛署醫器輸字第008686號	EACH ML CONTAINS:	DISODIUM HYDROGEN PHOSPHATE DIHYDRATE	1.4	1.4000000000	MG	
衛署醫器輸字第008686號	EACH ML CONTAINS:	WATER FOR INJECTION	Q.S		MG	
衛署醫器輸字第008686號	EACH ML CONTAINS:	POTASSIUM PHOSPHATE (POSTASSIUM PHOSPHATE DIBASIC)	0.26	0.2600000000	MG	
衛署醫器輸字第008701號	EACH 1ML CONTAINS:	BORIC ACID	1	1.0000000000	MG	
衛署醫器輸字第008701號	EACH 1ML CONTAINS:	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	15	15.0000000000	MG	
衛署醫器輸字第008701號	EACH 1ML CONTAINS:	SODIUM HEXAMETAPHOSPHATE	2	2.0000000000	MG	
衛署醫器輸字第008701號	EACH 1ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.5	0.5000000000	MG	
衛署醫器輸字第008701號	EACH 1ML CONTAINS:	GLYCERIN CONCENTRATED (EQ TO CONCENTRATED GLYCERIN)	0.3	0.3000000000	ML	
衛署醫器輸字第008701號	EACH 1ML CONTAINS:	WATER PURIFIED STERILE			TRACE	
衛署醫器輸字第008702號	EACH 1G CONTAINS:	SODIUM SULFITE	230	230.0000000000	MG	
衛署醫器輸字第008702號	EACH 1G CONTAINS:	LACTOSE (MILK SUGAR)	130	130.0000000000	MG	
衛署醫器輸字第008702號	EACH 1G CONTAINS:	POLYOXYETHYLENE-POLYOXYPROPYLENE BLOCK COPOLYMER	5	5.0000000000	MG	
衛署醫器輸字第008702號	EACH 1G CONTAINS:	SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE)	230	230.0000000000	MG	
衛署醫器輸字第008702號	EACH 1G CONTAINS:	SODIUM CHLORIDE	50	50.0000000000	MG	
衛署醫器輸字第008702號	EACH 1G CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	50	50.0000000000	MG	
衛署醫器輸字第008702號	EACH 1G CONTAINS:	D-MANNITOL 	140	140.0000000000	MG	
衛署醫器輸字第008720號	EACH ML CONTAINS:	HYALURONIC ACID		10.0000000000	MG	
衛署醫器輸字第008720號	EACH ML CONTAINS:	SODIUM CHLORIDE		8.5000000000	MG	
衛署醫器輸字第008720號	EACH ML CONTAINS:	DISODIUM HYDROGEN PHOSPHATE		0.2800000000	MG	
衛署醫器輸字第008720號	EACH ML CONTAINS:	SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE)		0.4000000000	MG	
衛署醫器輸字第008721號	EACH ML OF SOLUTION CONTAINS:	HYALURONATE SODIUM ( EQ TO SODIUM HYALURONATE )	14	14.0000000000	MG	
衛署醫器輸字第008721號	EACH ML OF SOLUTION CONTAINS:	SODIUM CHLORIDE	8.3	8.3000000000	MG	
衛署醫器輸字第008721號	EACH ML OF SOLUTION CONTAINS:	DISODIUM HYDROGEN PHOSPHATE DIHYDRATE	1.4	1.4000000000	MG	
衛署醫器輸字第008721號	EACH ML OF SOLUTION CONTAINS:	WATER (AQUA)			Q.S.	
衛署醫器輸字第008722號	EACH ML CONTAINS:	HYDROXYPROPYL CELLULOSE (EQ TO HYDROXYPROPYLCELLULOSE)	20.0	20.0000000000	MG	
衛署醫器輸字第008722號	EACH ML CONTAINS:	MAGNESIUM CHLORIDE HEXAHYDRATE (EQ TO MAGNESIUM CHLORIDE 6H2O)		0.3000000000	MG	
衛署醫器輸字第008722號	EACH ML CONTAINS:	POTASSIUM CHLORIDE		0.7500000000	MG	
衛署醫器輸字第008722號	EACH ML CONTAINS:	SODIUM CHLORIDE		4.9000000000	MG	
衛署醫器輸字第008722號	EACH ML CONTAINS:	WATER FOR INJECTION	(Q.S. AD) 	1.0000000000	ML	
衛署醫器輸字第008722號	EACH ML CONTAINS:	CALCIUM CHLORIDE		0.4800000000	MG	
衛署醫器輸字第008722號	EACH ML CONTAINS:	SODIUM CITRATE (SODIUM CITRATE TRIBASIC)		1.7000000000	MG	
衛署醫器輸字第008722號	EACH ML CONTAINS:	SODIUM ACETATE		3.9000000000	MG	
衛署醫器輸字第008722號	EACH ML CONTAINS:	CONCENTRATED HYDROCHLORIC ACID AND/OR SODIUM HYDROXIDE	(TO ADJUST)		PH	
衛署醫器輸字第008729號	.	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	0.09	0.0900000000	%	
衛署醫器輸字第008729號	.	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.11	0.1100000000	%	
衛署醫器輸字第008729號	.	SODIUM CHLORIDE	0.49	0.4900000000	%	
衛署醫器輸字第008729號	.	POLOXAMINE	1107	1107.0000000000	%	
衛署醫器輸字第008733號	SKIN CONTACT LAYER	GELATIN	14.9	14.9000000000	%(W/W	
衛署醫器輸字第008733號	SKIN CONTACT LAYER	PECTIN	14.9	14.9000000000	%(W/W	
衛署醫器輸字第008733號	SKIN CONTACT LAYER	SODIUM CARBOXYMETHYL CELLULOSE	14.9	14.9000000000	%(W/W	
衛署醫器輸字第008733號	SKIN CONTACT LAYER	MINERAL OIL	11.4	11.4000000000	%(W/W	
衛署醫器輸字第008733號	SKIN CONTACT LAYER	POLYISOBUTYLENE	8	8.0000000000	%(W/W	
衛署醫器輸字第008778號	.	SODIUM CHLORIDE	5.5	5.5000000000	MG	
衛署醫器輸字第008778號	.	POTASSIUM CHLORIDE	1.5	1.5000000000	MG	
衛署醫器輸字第008778號	.	BORIC ACID	5	5.0000000000	MG	
衛署醫器輸字第008778號	.	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	0.5	0.5000000000	MG	
衛署醫器輸字第008778號	.	HYDROXYETHYL CELLULOSE	1	1.0000000000	MG	
衛署醫器輸字第008778號	.	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.1	0.1000000000	MG	
衛署醫器輸字第008778號	.	POLYSORBATE 80(TWEEN 80)(SORBIMACROGOL OLEATE300	1.5	1.5000000000	ul	
衛署醫器輸字第008778號	.	WATER PURIFIED STERILE	****************		Q.S.	
衛署醫器輸字第008779號	.	PROPYLENE GLYCOL (EQ TO 1,2-DIHYDROXYPROPANE)(EQ TO 1,2-PROPANEDIOL)		51.8000000000	%	
衛署醫器輸字第008779號	.	SODIUM BORATE (DECAHYDRATE)		7.6200000000	%	
衛署醫器輸字第008779號	.	SODIUM HYDROXIDE	AND/OR			
衛署醫器輸字第008779號	.	HYDROCHLORIC ACID	to adjust pH 			
衛署醫器輸字第008779號	.	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第008780號	SKIN CONTACT LAYER	POLYURETHANE	100	100.0000000000	%(W/W	
衛署醫器輸字第008806號	EACH ML CONTAINS:	HYDROGEN PEROXIDE	3	3.0000000000	%(W/W	
衛署醫器輸字第008806號	EACH ML CONTAINS:	SODIUM STANNATE	0.005	0.0050000000	%(W/W	
衛署醫器輸字第008806號	EACH ML CONTAINS:	SODIUM NITRATE	0.1	0.1000000000	%(W/W	
衛署醫器輸字第008806號	EACH ML CONTAINS:	SODIUM CHLORIDE	0.74	0.7400000000	%(W/W	
衛署醫器輸字第008806號	EACH ML CONTAINS:	SODIUM PHOSPHATE DIBASIC (eq to DISOD. HYDROGEN PHOSPHATE) (eq to DISODIUM PHOSPHATE)	12	12.0000000000	%(W/W	
衛署醫器輸字第008806號	EACH ML CONTAINS:	SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE)	(2 H2O)    0.053		%(W/W	
衛署醫器輸字第008806號	EACH ML CONTAINS:	CITRIC ACID MONOHYDRATE	0.001	0.0010000000	%(W/W	
衛署醫器輸字第008806號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	(AD.Q.A.)    100		%(W/W	
衛署醫器輸字第008815號	EACH AMPOULE CONTAINS:	HYALURONATE SODIUM ( EQ TO SODIUM HYALURONATE )		25.0000000000	MG	
衛署醫器輸字第008815號	EACH AMPOULE CONTAINS:	SODIUM CHLORIDE		21.2500000000	MG	
衛署醫器輸字第008815號	EACH AMPOULE CONTAINS:	SODIUM PHOSPHATE DIBASIC (eq to DISOD. HYDROGEN PHOSPHATE) (eq to DISODIUM PHOSPHATE)		1.3430000000	MG	
衛署醫器輸字第008815號	EACH AMPOULE CONTAINS:	SODIUM DIHYDROGEN PHOSPHATE DIHYDRATE		0.0390000000	MG	
衛署醫器輸字第008815號	EACH AMPOULE CONTAINS:	WATER FOR INJECTION	(Q.S. TO)    2.5	2.5000000000	ML	
衛署醫器輸字第008820號	.	SODIUM CHLORIDE	0.6	0.6000000000	%(W/W	
衛署醫器輸字第008820號	.	BORIC ACID	0.3	0.3000000000	%(W/W	
衛署醫器輸字第008820號	.	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	0.22	0.2200000000	%(W/W	
衛署醫器輸字第008820號	.	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.025	0.0250000000	%(W/W	
衛署醫器輸字第008820號	.	SORBIC ACID	0.1	0.1000000000	%(W/W	
衛署醫器輸字第008820號	.	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )	(AD Q.S.)    100		%(W/W	
衛署醫器輸字第008823號	.	HYDROGEN PEROXIDE	3	3.0000000000	%	
衛署醫器輸字第008835號	EACH ML CONTAINS:	HYALURONATE SODIUM ( EQ TO SODIUM HYALURONATE )	10	10.0000000000	MG	
