核備函字號,類別,中文名稱,英文名稱,同一配方品牌,發證日期,有效日期,申請商名稱,申請商電話,申請商地址,劑型,包裝規格,成分,產地,簽審文件編號
"1066018779","嬰兒配方食品","明治嬰兒配方食品","MEIJI INFANT FORMULA(NEW)","","2017-05-26","2021-06-24","台灣明治食品股份有限公司","02-37656788","台北市松山區基隆路1段10號14樓、14樓之1","粉劑;塊狀","850.00000公克;432.00000公克","LACTOSE;PORK OLEIN OIL;SOYBEAN OIL;PALM KERNEL OIL;REFINED FISH OIL;ARACHIDONIC ACID OIL;CHOLESTEROL;WHEY PROTEIN CONCENTRATE;HYDROLYZED WHEY PROTEIN CONCENTRATE;CASEIN;BUTTER MILK POWDER;FRUCTOOLIGOSACCHARIDES;MALTODEXTRIN;SKIM MILK POWDER;TAURINE;CMP 2Na;UMP 2Na;IMP 2Na;GMP 2Na;AMP;L-CARNITINE;CALCIUM CARBONATE;POTASSIUM CARBONATE;CALCIUM PHOSPHATE;MAGNESIUM CHLORIDE;POTASSIUM CHLORIDE;SODIUM CHLORIDE;FERRIC PYROPHOSPHATE;CALCIUM CHLORIDE;ZINC SULFATE;COPPER SULFATE;MANGANESE SULFATE;POTASSIUM IODIDE;SODIUM SELENITE;L-ASCORBIC ACID;INOSITOL;VIT E (DL-ALPHA-TOCOPHEROL);CALCIUM PANTOTHENATE;NICOTINAMIDE;D-BIOTIN;THIAMINE HYDROCHLORIDE;VITAMIN A;VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);RIBOFLAVIN;β-CAROTENE;FOLIC ACID;VITAMIN K1 (PHYLLOQUINONE);VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN)","日本","DHD0A660187798"
"0990042301","嬰兒配方食品","優生A+ 育嬰配方奶粉","Enfamil A+","","2011-01-14","2021-01-14","美強生營養品股份有限公司","02-81725888","台北市松山區健康路156號5樓","粉劑","400.00000公克;900.00000公克","LACTOSE;WHEY PROTEIN CONCENTRATE;NON-FAT DRY MILK;PALM OLEIN OIL;GALACTO-OLIGOSACCHARIDES;COCONUT OIL;SOYBEAN OIL;HIGH OLEIC SUNFLOWER OIL;LECITHIN;SINGLE CELL ARACHIDONIC ACID OIL;CALCIUM CARBONATE;SODIUM ASCORBATE;CALCIUM CHLORIDE;CALCIUM HYDROXIDE;CHOLINE CHLORIDE;CORN SYRUP SOLIDS;POTASSIUM CITRATE;POTASSIUM BICARBONATE;POTASSIUM CHLORIDE;MAGNESIUM PHOSPHATE;INOSITOL;SODIUM CITRATE;TAURINE;FERROUS SULFATE;DL α-TOCOPHERYL ACETATE;ZINC SULFATE MONOHYDRATE;CYTIDINE 5’-MONOPHOSPHATE;VITAMIN A PALMITATE;ASCORBYL PALMITATE;L-CARNITINE;ADENOSINE 5’-MONOPHOSPHATE;NIACINAMIDE;ASCORBIC ACID;URIDINE 5’-MONOPHOSPHATE,DISODIUM SALT;VIT D3 100 (CHOLECALCIFEROL);CALCIUM PANTOTHENATE;VITAMIN K1 ( PHYTONADIONE );CUPRIC SULFATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;VITAMIN B12 (COBALAMIN);MANGANESE SULFATE;FOLIC ACID;BIOTIN;SODIUM IODIDE;SODIUM SELENITE;POTASSIUM HYDROXIDE","荷蘭","DHD09900423016"
"1005004721","嬰兒配方食品","新安琪兒舒哺無乳糖嬰兒奶粉-新配方","NEOANGELAC PLUS FREE OF LACTOSE INFANT FORMULA","","2011-07-07","2021-07-07","端強實業股份有限公司","(02)7701-6888","台北市中山區松江路72號3樓","粉劑","400.00000公克;900.00000公克","MALTODEXTRIN;PALM OIL;SOYA OIL;RAPESEED OIL;WHEY PROTEIN CONCENTRATE;CALCIUM CASEINATE;TRICALCIUM PHOSPHATE;DIPOTASSIUM PHOSPHATE;SODIUM CHLORIDE;MAGNESIUM SULPHATE;CALCIUM CARBONATE;POTASSIUM CHLORIDE;POTASSIUM HYDROXIDE;FERROUS SULPHATE;ZINE SULPHATE (35.5% ZN);SODIUM SELENITE;POTASSIUM IODIDE;COPPER SULPHATE;MANGANESE SULFATE;ARACHIDONIC ACID (AA) FROM M ALPINA;FISH OIL ( CONTAINS DHA );LECITHIN;SODIUM L-ASCORBATE;NICOTINAMIDE;RETINOL PALMITATE 1 000 000 IU/g(VIT A);CALCIUM D-PANTOTHENATE;RIBOFLAVIN(B2);PYRIDOXIN HYDROCHLORIDE (VIT B6);PHYLLOQUINONE 5%(VIT K1);THIAMINE HYDROCHLORIDE (VIT B1);VITAMIN D3 (CHOLECALCIFEROL);FOLIC ACID;BIOTIN;CYANOCOBALAMINE 100%(VIT B12);DL,ALPHA-TOCOPHEROL(VIT E);TAURINE;CHOLINE CHLORIDE;INOSITOL;ANTIOXIDANT ASCORBYL PALMITATE;ANTIOXIDANT(MIXED TOCOPHEROLS);L-CARNITINE","法國","DHD0A050047215"
"0910008313","較大嬰兒配方輔助食品","身得壯較大嬰兒奶粉","STRONZON FOLLOW UP FORMULA FOR EXTRA CARE","牛頓較大嬰兒奶粉、賀健較大嬰兒奶粉、荷寧較大嬰兒奶粉、安妮較大嬰兒奶粉、富哺較大嬰兒奶粉","2003-04-03","2018-04-02","端強實業股份有限公司","(02)7701-6888","台北市中山區松江路72號3樓","粉劑","400.00000公克;900.00000公克","SKIMMED MILK;DEMINERALIZED WHEY;FAT TOTAL;MILK FAT;PALM OIL;SUNFLOWER OIL;MALTODEXTRIN;LECITHIN;MINERALS;POTASSIUM CHLORIDE;CALCIUM CHLORIDE;IRON SULPHATE;ZINC SULPHATE;COPPER SULPHATE;MANGANESE SULPHATE;POTASSIUM IODIDE;VITAMINS;VIT C-L(＋) ASCORBIC ACID;VIT E (DL-ALPHA-TOCOPHEROL);NICOTINAMIDE;CHOLECALCIFEROL 1 000 000 IU/g(VIT D3);CALCIUM D-PANTOTHENATE;RETINOL PALMITATE 1 000 000 IU/g(VIT A);PHYLLOQUINONE 5%(VIT K1);THIAMINE HYDROCHLORIDE (VIT B1);VIT B6 PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;D-BIOTIN;TAURINE;BETA-CAROTENE 10%","法國","DHD09200069137"
"1026006097","嬰兒配方食品","桂格愛力心嬰兒配方奶粉","QUAKER PRONUTRO ADVANCED INFANT FORMULA","","2014-04-09","2019-04-09","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","800.00000公克;900.00000公克","SKIMMED MILK;LACTOSE;HIGH OLEIC SUNFLOWER OIL;GALACTOOLIGOSACCHARIDE;WHEY PROTEIN CONCENTRATE;COCONUT OIL;SOYBEAN OIL;FOS(FRUCTOOLIGOSACCHARIDE);TRIPOTASSIUM CITRATE;TRICALCIUM PHOSPHATE;SOY LECITHIN;SODIUM CHLORIDE;ASCORBIC ACID;TAURINE;INOSITOL;CALCIUM D-PANTOTHENATE;NIACINAMIDE;DL α-TOCOPHERYL ACETATE;THIAMINE HYDROCHLORIDE;VITAMIN A ACETATE;VIT B6 PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;FOLIC ACID;POTASSIUM IODINE;PHYLLOQUINONE;D-BIOTIN;SODIUM SELENITE;MANGANESE SULPHATE;CHOLECALCIFEROL;CYANOCOBALAMINE;MALTODEXTRIN;MAGNESIUM CHLORIDE;DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);ARACHIDONIC ACID (AA) FROM M ALPINA;CHOLINE CHLORIDE;CMP;UMP;AMP;IMP;GMP;MALTODEXTRIN;POTASSIUM CHLORIDE;POTASSIUM HYDROXIDE;ASCORBIC ACID;ASCORBYL PALMITATE;FERROUS SULPHATE;ZINC SULPHATE;TOCOPHEROL;L-CARNITINE;CITRIC ACID;COPPER SULPHATE","丹麥","DHD0A260060979"
"1026006096","較大嬰兒配方輔助食品","桂格愛力新較大嬰兒配方奶粉","QUAKER PROBABY 2 ADVANCED FOLLOW ON FORMULA","","2014-10-06","2019-10-06","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","800.00000公克","SKIMMED MILK;LACTOSE;HIGH OLEIC SUNFLOWER OIL;GALACTOOLIGOSACCHARIDE;WHEY PROTEIN CONCENTRATE;COCONUT OIL;SOYBEAN OIL;FOS(FRUCTOOLIGOSACCHARIDE);TRICALCIUM PHOSPHATE;TRIPOTASSIUM CITRATE;SOY LECITHIN;ASCORBIC ACID;TAURINE;INOSITOL;CALCIUM D-PANTOTHENATE;NIACINAMIDE;THIAMINE HYDROCHLORIDE (VIT B1);DL α-TOCOPHERYL ACETATE;VITAMIN A ACETATE;PYRIDOXINE HYDROCHLORIDE;VITAMIN B2 (RIBOFLAVIN);FOLIC ACID ANHYDROUS;POTASSIUM IODINE;VITAMIN K1 (PHYLLOQUINONE);MANGANESE SULPHATE;D-BIOTIN;VITAMIN D (CHOLECALCIFEROL);SODIUM SELENITE;VITAMIN B12 (CYANOCOBALAMIN);MALTODEXTRIN;CYTIDINE 5’-MONOPHOSPHATE;URIDINE-5-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;INOSINE-5-MONOPHOSPHATE;GUANOSINE-5’-MONOPHOSPHATE;MALTODEXTRIN;DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);ARACHIDONIC ACID (AA) FROM M ALPINA;CHOLINE CHLORIDE;SODIUM CHLORIDE;POTASSIUM CHLORIDE;CALCIUM CARBONATE;ASCORBIC ACID;FERROUS SULPHATE;ASCORBYL PALMITATE;TOCOPHEROLS;ZINC SULPHATE;LACTOBACILLUS PARACASEI;L-CARNITINE;CITRIC ACID;COPPER SULPHATE","丹麥","DHD0A313015233"
"0980404395","嬰兒配方食品","雪印奶粉A1 HI Grade New 嬰兒配方食品","SNOW BRAND A1 Hi Grade New INFANT FORMULA","雪印強子1嬰兒配方食品NEW","2009-05-22","2019-05-22","台灣雪印股份有限公司","02-27581011","台北市信義區基隆路1段333號11樓","粉劑","900.00000公克;800.00000公克","WHEY POWDER;WHOLE MILK POWDER;LACTOSE;PALMKERNEL OIL;REFINED SOYBEAN OIL;HIGH OLEIC SUNFLOWER OIL;INSTANT SKIM MILK POWDER;PALM OLEIN OIL;BUTTER FAT;FISH OIL;DEXTRIN;SODIUM CASEINATE;CALCIUM CARBONATE;POTASSIUM CHLORIDE;MAGNESIUM SULPHATE;FERROUS SULPHATE;ZINC SULPHATE;CUPRIC SULPHATE;MANGANESE SULPHATE;POTASSIUM IODIDE;SODIUM ASCORBATE;NICOTINAMIDE;DL ALPHA TOCOPHEROL 100%(VIT E);CALCIUM PANTOTHENATE;VIT A PALMITATE (1G=1.7M IU);L-ASCORBIC ACID;PYRIDOXIN HYDROCHLORIDE (VIT B6);VIT D3 OIL;VIT B1 THIAMINE HYDROCHLORIDE;B-CAROTENE (B-CAROTENE 30%);FOLIC ACID;VITAMIN K1;BIOTIN;L-ARGININE;TAURINE;L-CYSTINE;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;DISODIUM INOSINE-5-MONOPHOSPHATE","澳大利亞","DHD09804043956"
"0990030419","特殊醫療用途嬰兒配方食品","心美力添加鐵質早產兒專用配方奶水30大卡","SIMILAC SPECIAL CARE 30 IRON","","2011-04-26","2021-04-26","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","乳液狀","59.00000毫升","INGREDIENT WATER;CORN SYRUP SOLIDS;MEDIUM CHAIN TRIGLYCERIDES;SOY OIL;SKIM MILK;WHEY PROTEIN CONCENTRATE;COCONUT OIL;LACTOSE;POTASSIUM HYDROXIDE;CALCIUM PHOSPHATE, TRIBASIC;ASCORBIC ACID;CALCIUM CARBONATE;VITAMIN/MINERAL/TAURINE PREMIX;INOSITOL;DEXTROSE;TAURINE;NIACINAMIDE;ZINC SULFATE;CALCIUM PANTOTHENATE;FERROUS SULFATE;CUPRIC SULFATE;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;THIAMINE CHLORIDE HYDROCHLORIDE;FOLIC ACID;MANGANESE SULFATE;BIOTIN;SODIUM SELENATE;CYANOCOBALAMIN;SOY LECITHIN;MONOGLYCERIDES;MAGNESIUM CHLORIDE;ARACHIDONIC ACID (AA) FROM M ALPINA;SODIUM CITRATE;NUCLEOTIDE / CHOLINE PREMIX;MALTODEXTRIN;BIOTIN;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;DOCOSAHEXANOIC ACID;VITAMIN A,D3,E,K1;COCONUT OIL;VITAMIN E ACETATE;VITAMIN A PALMITATE;PHYLLOQUINONE;VITAMIN D3;CARRAGEENAN;FERROUS SULFATE;CHOLINE CHLORIDE;L-CARNITINE;POTASSIUM CITRATE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;VIT A (PALMITATE 250.000 IU/G);BETA CAROTENE 30%;POTASSIUM CHLORIDE;POTASSIUM PHOSPHATE, MONOBASIC","美國","DHD09900304196"
"1026017123","嬰兒配方食品","能恩無乳糖NAN AL 110無乳糖配方奶粉","NAN AL110","","2014-07-28","2019-07-28","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","400.00000公克","GLUCOSE SYRUP;PALM OLEIN OIL;WHEY PROTEIN;RAPESEED OIL LOW ERUTIC;COCONUT OIL;CASEIN;SUNFLOWER OIL;CALCIUM CITRATE;SOYA LECITHIN;POTASSIUM HYDROXIDE;PHOSPHORIC ACID;MAGNESIUM CHLORIDE;CITRIC ACID;TRICALCIUM PHOSPHATE;SODIUM HYDROXIDE;DHASCO (DOCOSAHEXAENOIC ACID SINGLE CELL OIL);VITAMIN C (SODIUM ASCORBATE);ARASCO (ARACHIDONIC ACID SINGLE CELL OIL);CHOLINE BITARTRATE;TAURINE;FERROUS SULPHATE;INOSITOL;ZINC SULPHATE;CARNITINE;NICOTINAMIDE(VIT PP);CALCIUM PANTOTHENATE;VITAMIN E (AS DL-ALPHA TOCOPHEROL ACETATE );CYTIDINE 5’-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;COPPER SULPHATE;VIT A (RETINYL ACETATE);THIAMINE MONONITRATE;VIT B2 RIBOFLAVIN;GUANOSINE-5’-MONOPHOSPHATE;VITAMIN B6 ( PYRIDOXINE HYDROCHLORIDE );MANGANESE SULPHATE;FOLIC ACID;CALCIUM HYDROXIDE;VITAMIN K1 ( PHYTONADIONE );VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN);BIOTIN;SODIUM SELENATE;WATER","荷蘭","DHD0A260171233"
"0950405130","特殊醫療用途嬰兒配方食品","雀巢好敏瑞高度水解蛋白配方奶粉","ALFARE UP-GRADE FORMULA","","2006-06-26","2021-06-26","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","400.00000公克","MALTODEXTRIN;ENZYMATICALLY HYDROLYSED WHEY PROTEIN;MEDIUM CHAIN TRIGLYCERIDES;POTATO STARCH;PALM OLEIN OIL;LOW ERUCIC RAPESEED OIL;HIGH OLEIC SUNFLOWER OIL;CITRIC ACID ESTERS OF MONO AND DIGLYCERIDES OF FATTY ACIDS;SUNFLOWER OIL;CALCIUM GLYCEROPHOSPHATE;BLACK CURRANT SEED OIL;SODIUM CHLORIDE;MAGNESIUM CHLORIDE;POTASSIUM PHOSPHATE;FISH OIL;SODIUM ASCORBATE;CALCIUM CHLORIDE;CHOLINE BITARTRATE;NUCLEOTIDE;TAURINE;SODIUM PHOSPHATE, DIBASIC;INOSITOL;FERROUS SULFATE;VITAMIN E ACETATE;ZINC SULFATE;L-CARNITINE;NICOTINAMIDE;CALCIUM D-PANTOTHENATE;COPPER SULPHATE;VITAMIN B2;VITAMIN B1;VITAMIN B6;POTASSIUM IODIDE;MAGNESIUM SULFATE;FOLIC ACID;VITAMIN K1;SODIUM SELENATE;D-BIOTIN;VITAMIN D3;VITAMIN B12;WATER","荷蘭","DHD09504051302"
"0980408360","嬰兒配方食品","雀巢能恩1號嬰兒配方奶粉(先進配方)","NAN 1 PREMIUM STARTER INFANT FORMULA MILK POWDER","","2009-10-14","2019-10-14","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","800.00000公克","WHEY PROTEIN;LACTOSE;PALMOLEIN;SKIMMED MILK;LOW ERUCIC RAPESEED OIL;COCONUT OIL;SUNFLOWER OIL;WATER;CALCIUM CITRATE;DOCOSAHEXANOIC ACID;SOYA LECITHIN;POTASSIUM CITRATE;POTASSIUM CHLORIDE;L-PHENYLALANINE;ARACHIDONIC ACID (AA) FROM M ALPINA;MAGNESIUM CHLORIDE;VITAMIN C;SODIUM PHOSPHATE, MONOBASIC;TAURINE;NUCLEOTIDE;L-HISTIDINE;SODIUM CHLORIDE;INOSITOL;FERROUS SULPHATE;ZINC SULFATE;CALCIUM PHOSPHATE;L-CARNITINE;NIACINAMIDE;VITAMIN B1;VITAMIN E;CALCIUM PANTOTHENATE;COPPER SULFATE;VITAMIN A;VITAMIN B6;VITAMIN B2;POTASSIUM IODIDE;FOLIC ACID;MANGANESE SULFATE;VITAMIN K1;SODIUM SELENATE;BIOTIN;VITAMIN D3","荷蘭","DHD09804083601"
"1005006797","較大嬰兒配方輔助食品","雀巢寶兒2號較大嬰兒配方奶粉","NESTLE PREMIUM FOLLOW UP FORMULA","","2011-08-11","2021-08-11","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","800.00000公克","SKIMMED MILK;MALTODEXTRINS;LACTOSE;PALMOLEIN;WHEY PROTEIN;LOW ERUCIC RAPESEED OIL;SUNFLOWER OIL;WATER;SOYA LECITHIN;CALCIUM CITRATE;CALCIUM PHOSPHATE;DOCOSAHEXANOIC ACID;ARACHIDONIC ACID (AA) FROM M ALPINA;SODIUM CITRATE;TRI-MAGNESIUM DI-CITRATE;POTASSIUM CHLORIDE;VITAMIN C;VITAMIN E;FERROUS SULPHATE;BIFIDUS CULTURE;LACTOBACILLI CULTURE;ZINC SULFATE;VITAMIN A;CALCIUM PANTOTHENATE;NIACINAMIDE;VITAMIN D3;VITAMIN B1;COPPER SULFATE;VITAMIN B6;VITAMIN B2;POTASSIUM IODIDE;FOLIC ACID;VITAMIN K1;BIOTIN;SODIUM SELENATE","瑞士","DHD0A050067977"
"1015063901","嬰兒配方食品","雪印奶粉金A1嬰兒配方食品","SNOW BRAND GOLD A1 INFANT FORMULA","雪印金強子1嬰兒配方食品","2014-03-31","2019-03-31","台灣雪印股份有限公司","02-27581011","台北市信義區基隆路1段333號11樓","粉劑","900.00000公克","LACTOSE;WHEY PROTEIN CONCENTRATE;WHOLE MILK POWDER;PALM KERNEL OIL;SOYBEAN OIL;HIGH OLEIC SUNFLOWER OIL;PALM OLEIN OIL;SKIM MILK POWDER;buttermilk powder;DEXTRIN;FISH OIL;SINGLE CELL OIL;SODIUM CASEINATE;YEAST EXTRACT;SODIUM ASCORBATE;L-ASCORBIC ACID;NICOTINAMIDE;VITAMIN E ( α- TOCOPHEROL );CALCIUM PANTOTHENATE;VITAMIN A PALMITATE;VITAMIN B6 (PYRIDOXINE HCL);VITAMIN B1 (THIAMINE HCL);VITAMIN D3;β-CAROTENE;FOLIC ACID;VIT B2 RIBOFLAVIN;VITAMIN K1;BIOTIN;CALCIUM CARBONATE;POTASSIUM CHLORIDE;FERROUS SULPHATE;MAGNESIUM CARBONATE;ZINC SULPHATE;CUPRIC SULPHATE;MANGANESE SULPHATE;POTASSIUM IODIDE;SODIUM SELENITE;CHOLINE CHLORIDE;L-ARGININE;TAURINE;INOSITOL;L-CYSTINE;L-CARNITINE;CMP;UMP 2Na;IMP 2Na;AMP;GMP 2Na","澳大利亞","DHD0A150639012"
"1036023668","嬰兒配方食品","S-26金愛兒樂嬰兒配方奶粉(升級金配方)","S-26 SMA GOLD (ADVANCED FORMULA)","","2014-09-15","2019-09-15","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","400.00000公克;900.00000公克","LACTOSE;NON FAT MILK POWDER;REFINED PALM OIL;WHEY PROTEIN CONCENTRATE(ENRICH IN ALPHA-LACTALBUMIN);SOYBEAN OIL;COCONUT OIL;OLEIC SUNFLOWER OIL;OLIGOFRUCTOSE;POTASSIUM CITRATE;SOYBEAN LECITHIN;MONOGLYCERIDES;SODIUM CITRATE;ASCORBIC ACID;MAGNESIUM CHLORIDE;CHOLINE CHLORIDE;CALCIUM CARBONATE;CALCIUM CHLORIDE;L-TYROSINE;CALCIUM PHOSPHATE DIBASIC ( ANHYDROUS );ARASCO (ARACHIDONIC ACID SINGLE CELL OIL);DHASCO (DOCOSAHEXAENOIC ACID SINGLE CELL OIL);POTASSIUM BICARBONATE;CALCIUM HYDROXIDE;SODIUM CHLORIDE;CITRIC ACID;TAURINE;INOSITOL;POTASSIUM HYDROXIDE;FERROUS SULFATE;ZINC SULFATE;L-TRYPTOPHAN;CYTIDINE 5’-MONOPHOSPHATE;L-CARNITINE;VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE);MIXED TOCOPHEROL CONCENTRATE;URIDINE-5-MONOPHOSPHATE;NICOTINAMIDE;CALCIUM PANTOTHENATE;ADENOSINE 5’-MONOPHOSPHATE;ASCORBYL PALMITATE;INOSINE-5-MONOPHOSPHATE;GUANOSINE-5’-MONOPHOSPHATE;COPPER SULFATE;VITAMIN A PALMITATE;THIAMINE HYDROCHLORIDE;OLEIC SAFFLOWER OIL;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;CHOLECALCIFEROL;NATURAL CAROTENES;MARIGOLD FLOWER LUTEIN EXTRACT;FOLIC ACID;MANGANESE SULFATE;POTASSIUM IODIDE;PHYTONADIONE;BIOTIN;SODIUM SELENITE;CYANOCOBALAMIN","新加坡","DHD0A360236682"
"1015063899","較大嬰兒配方輔助食品","雪印奶粉金F2較大嬰兒配方輔助食品","SNOW BRAND GOLD F2 FOLLOW UP FORMULA","雪印金強子2較大嬰兒配方輔助食品","2014-03-31","2019-03-31","台灣雪印股份有限公司","02-27581011","台北市信義區基隆路1段333號11樓","粉劑","900.00000公克","LACTOSE;SKIM MILK POWDER;WHEY PROTEIN CONCENTRATE;DEXTRIN;buttermilk powder;PALM KERNEL OIL;SOYBEAN OIL;WHOLE MILK POWDER;HIGH OLEIC SUNFLOWER OIL;PALM OLEIN OIL;FISH OIL;SINGLE CELL OIL;SODIUM CASEINATE;YEAST EXTRACT;SODIUM ASCORBATE;L-ASCORBIC ACID;NICOTINAMIDE;VITAMIN E ( α- TOCOPHEROL );CALCIUM PANTOTHENATE;VITAMIN A PALMITATE;PYRIDOXINE HCL;VITAMIN B1 (THIAMINE HCL);RIBOFLAVIN;VITAMIN D3;β-CAROTENE;FOLIC ACID;VITAMIN K1;BIOTIN;CALCIUM CARBONATE;TRICALCIUM PHOSPHATE;MAGNESIUM CARBONATE;FERROUS SULPHATE;ZINC SULPHATE;CUPRIC SULPHATE;MANGANESE SULPHATE;POTASSIUM IODIDE;SODIUM SELENITE;CHOLINE CHLORIDE;TAURINE;INOSITOL;L-CARNITINE;UMP 2Na;IMP 2Na;AMP;GMP 2Na","澳大利亞","DHD0A150638992"
"1015063903","較大嬰兒配方輔助食品","雪印金強子2較大嬰兒配方輔助食品","SNOW BRAND GOLD TSUYOIKO 2 FOLLOW UP FORMULA","雪印奶粉金F2較大嬰兒配方輔助食品","2014-03-31","2019-03-31","台灣雪印股份有限公司","02-27581011","台北市信義區基隆路1段333號11樓","粉劑","900.00000公克","LACTOSE;SKIM MILK POWDER;WHEY PROTEIN CONCENTRATE;DEXTRIN;buttermilk powder;PALM KERNEL OIL;SOYBEAN OIL;WHOLE MILK POWDER;HIGH OLEIC SUNFLOWER OIL;PALM OLEIN OIL;FISH OIL;SINGLE CELL OIL;SODIUM CASEINATE;YEAST EXTRACT;SODIUM ASCORBATE;L-ASCORBIC ACID;NICOTINAMIDE;VITAMIN E ( α- TOCOPHEROL );CALCIUM PANTOTHENATE;VITAMIN A PALMITATE;PYRIDOXINE HCL;VITAMIN B1 (THIAMINE HCL);RIBOFLAVIN;VITAMIN D3;β-CAROTENE;FOLIC ACID;VITAMIN K1;BIOTIN;CALCIUM CARBONATE;TRICALCIUM PHOSPHATE;MAGNESIUM CARBONATE;FERROUS SULPHATE;ZINC SULPHATE;CUPRIC SULPHATE;MANGANESE SULPHATE;POTASSIUM IODIDE;SODIUM SELENITE;CHOLINE CHLORIDE;TAURINE;INOSITOL;L-CARNITINE;UMP 2Na;IMP 2Na;AMP;GMP 2Na","澳大利亞","DHD0A150639034"
"0930415123","嬰兒配方食品","心美力High Q早產兒出院後專用配方","SIMILAC NEOSURE WITH HIGH Q","","2005-01-20","2020-01-20","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","370.00000公克;850.00000公克","MALTODEXTRIN;NON-FAT DRY MILK;LACTOSE;SOY OIL;HIGH OLEIC SUNFLOWER OIL;MCT OIL;WHEY PROTEIN CONCENTRATE;COCONUT OIL;POTASSIUM PHOSPHATE;ARACHIDONIC ACID (AA) FROM M ALPINA;MAGNESIUM CHLORIDE;DOCOSAHEXAENOIC ACID OIL;CHOLINE CHLORIDE;FERROUS SULFATE;VITAMIN A,D3,E,K1;D-ALPHA-TOCOPHERYL ACETATE;VIT A (PALMITATE 250.000 IU/G);VITAMIN K1;VITAMIN D3;CORN OIL;TAURINE;ASCORBYL PALMITATE;L-CARNITINE;M.INOSITOL;ZINC SULFATE;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT;MIXED TOCOPHEROL;VEGETAL OILS;BETA-CAROTENE30%;BETA-CAROTENE;CORN OIL;VIT A (PALMITATE 250.000 IU/G);VIT A (PALMITATE 250.000 IU/G);CORN OIL;MANGANESE SULFATE;POTASSIUM IODIDE;SODIUM SELENITE;WATER;POTASSIUM HYDROXIDE;ASCORBIC ACID;CITRIC ACID;SIMILAC NEOSURE WITH LCPS POWDER BASE;LACTOSE;CALCIUM CARBONATE;SODIUM CHLORIDE;VITAMIN PREMIX;SODIUM ASCORBATE;NIACINAMIDE;CALCIUM PANTOTHENATE;CYANOCOBALAMIN;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;BIOTIN;MALTODEXTRIN;POTASSIUM CHLORIDE;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;COPPER SULPHATE;TRICALCIUM PHOSPHATE;SODIUM ASCORBATE","西班牙","DHD09304151235"
